,fid,full_id,osm_id,building_usage,age_code,roof_area,roof_u_value,roof_slope,walls_area,walls_u_value,ground_contact_area,ground_contact_u_value,door_area,door_u_value,windows_area,windows_shgc,window_u_value,windows,available_angles,available_cardinals,volume,building_height,ceiling_height,n_floors,GFA,NFA,n_people,people_id,geometry,dhw_volume_path,dhw_energy_path,space_heating_path,yearly_dhw_volume,yearly_dhw_energy,yearly_space_heating,specific_ued,needs_insulation,insulation_thickness,costs_walls,costs_roof,cost_ground_contact,cost_windows,cost_door,total_cost
98,103,w99389949,99389949,ab,2,485.1331416219473,0.3060941571591708,5.0,2549.42764,0.32429737455104274,485.1331416219473,0.2745575496223627,2.0,0.8,1138.4657197697002,0.75,0.8,"{""north"": {""area"": 284.61642994242504, ""u_value"": 0.8, ""shgc"": 0.75}, ""east"": {""area"": 284.61642994242504, ""u_value"": 0.8, ""shgc"": 0.75}, ""south"": {""area"": 284.61642994242504, ""u_value"": 0.8, ""shgc"": 0.75}, ""west"": {""area"": 284.61642994242504, ""u_value"": 0.8, ""shgc"": 0.75}}",[  0.  90. 180. 270.],['north' 'east' 'south' 'west'],11637.22964477539,20.8960991586958,3.0,6.0,2910.7988497316837,2474.179022271931,88,"['w99389949_0' 'w99389949_1' 'w99389949_2' 'w99389949_3' 'w99389949_4'
 'w99389949_5' 'w99389949_6' 'w99389949_7' 'w99389949_8' 'w99389949_9'
 'w99389949_10' 'w99389949_11' 'w99389949_12' 'w99389949_13'
 'w99389949_14' 'w99389949_15' 'w99389949_16' 'w99389949_17'
 'w99389949_18' 'w99389949_19' 'w99389949_20' 'w99389949_21'
 'w99389949_22' 'w99389949_23' 'w99389949_24' 'w99389949_25'
 'w99389949_26' 'w99389949_27' 'w99389949_28' 'w99389949_29'
 'w99389949_30' 'w99389949_31' 'w99389949_32' 'w99389949_33'
 'w99389949_34' 'w99389949_35' 'w99389949_36' 'w99389949_37'
 'w99389949_38' 'w99389949_39' 'w99389949_40' 'w99389949_41'
 'w99389949_42' 'w99389949_43' 'w99389949_44' 'w99389949_45'
 'w99389949_46' 'w99389949_47' 'w99389949_48' 'w99389949_49'
 'w99389949_50' 'w99389949_51' 'w99389949_52' 'w99389949_53'
 'w99389949_54' 'w99389949_55' 'w99389949_56' 'w99389949_57'
 'w99389949_58' 'w99389949_59' 'w99389949_60' 'w99389949_61'
 'w99389949_62' 'w99389949_63' 'w99389949_64' 'w99389949_65'
 'w99389949_66' 'w99389949_67' 'w99389949_68' 'w99389949_69'
 'w99389949_70' 'w99389949_71' 'w99389949_72' 'w99389949_73'
 'w99389949_74' 'w99389949_75' 'w99389949_76' 'w99389949_77'
 'w99389949_78' 'w99389949_79' 'w99389949_80' 'w99389949_81'
 'w99389949_82' 'w99389949_83' 'w99389949_84' 'w99389949_85'
 'w99389949_86' 'w99389949_87']","MULTIPOLYGON (((471920.5086217365 5549353.000988356, 471962.7685940827 5549354.791545482, 471962.23338237393 5549367.292000777, 471957.2897818648 5549367.07333379, 471957.3854531668 5549364.860169964, 471944.7010683177 5549364.326349972, 471944.53548466705 5549368.207716659, 471938.8407641872 5549367.970773748, 471939.0062853076 5549364.078288276, 471927.38068778464 5549363.583423428, 471927.28549630824 5549365.885536601, 471919.9667653274 5549365.579315977, 471920.5086217365 5549353.000988356)))",building_analysis/results/unrenovated_whole_buildingstock/dhw_volumes\dhw_volume_w99389949.csv,building_analysis/results/unrenovated_whole_buildingstock/dhw_energy\dhw_energy_w99389949.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w99389949.csv,4028042.940210893,148407.74889671686,135850.00936711044,54.90710580933035,False,50.0,327422.9918052,71625.05702906431,9494.055581541508,350253.58576868183,2749.98,1006487.2600099074
99,104,w99389956,99389956,education,5,395.1262997929007,0.33488465521798866,5.0,514.96373,0.69692568516761,395.1262997929007,0.508910577699889,0.0,0.0,77.24445084265298,0.65,1.842479233043608,"{""east"": {""area"": 25.748150280884328, ""u_value"": 1.842479233043608, ""shgc"": 0.65}, ""south"": {""area"": 25.748150280884328, ""u_value"": 1.842479233043608, ""shgc"": 0.65}, ""north"": {""area"": 25.748150280884328, ""u_value"": 1.842479233043608, ""shgc"": 0.65}}",[ 81.23399468 171.23399468 351.23399468],['east' 'south' 'north'],1051.289047241211,6.71341882750045,2.6,2.0,790.2525995858014,671.7147096479312,0,,"MULTIPOLYGON (((472092.8963968018 5549624.521869253, 472094.21079547476 5549615.997921547, 472095.07547269354 5549610.378357668, 472108.51108405116 5549612.443015747, 472104.07652526855 5549641.175183948, 472090.64098420535 5549639.110537187, 472092.8963968018 5549624.521869253)))",building_analysis/results/renovated_whole_buildingstock/dhw_volume\dhw_volume_w99389956.csv,building_analysis/results/renovated_whole_buildingstock/dhw_energy\dhw_energy_w99389956.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w99389956.csv,0.0,0.0,46899.24791118664,69.82018889502682,False,,,,,23764.56789041031,0.0,
100,105,w99389960,99389960,ab,2,272.0391240301542,0.30557166680847425,5.0,673.09318,0.3235710603792435,272.0391240301542,0.27551866469043934,2.0,0.8,300.57472493738885,0.75,0.8,"{""north"": {""area"": 75.14368123434721, ""u_value"": 0.8, ""shgc"": 0.75}, ""east"": {""area"": 75.14368123434721, ""u_value"": 0.8, ""shgc"": 0.75}, ""south"": {""area"": 75.14368123434721, ""u_value"": 0.8, ""shgc"": 0.75}, ""west"": {""area"": 75.14368123434721, ""u_value"": 0.8, ""shgc"": 0.75}}",[  0.  90. 180. 270.],['north' 'east' 'south' 'west'],2801.297103881836,9.7613489905069,3.0,3.0,816.1173720904626,693.6997662768932,25,"['w99389960_0' 'w99389960_1' 'w99389960_2' 'w99389960_3' 'w99389960_4'
 'w99389960_5' 'w99389960_6' 'w99389960_7' 'w99389960_8' 'w99389960_9'
 'w99389960_10' 'w99389960_11' 'w99389960_12' 'w99389960_13'
 'w99389960_14' 'w99389960_15' 'w99389960_16' 'w99389960_17'
 'w99389960_18' 'w99389960_19' 'w99389960_20' 'w99389960_21'
 'w99389960_22' 'w99389960_23' 'w99389960_24']","MULTIPOLYGON (((472066.818947264 5549283.874944911, 472066.82658021076 5549271.655235011, 472089.07876867853 5549271.661237423, 472089.0711429267 5549283.892065702, 472066.818947264 5549283.874944911)))",building_analysis/results/unrenovated_whole_buildingstock/dhw_volumes\dhw_volume_w99389960.csv,building_analysis/results/unrenovated_whole_buildingstock/dhw_energy\dhw_energy_w99389960.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w99389960.csv,1152814.8946176409,42475.854207160104,37622.64641427725,54.23476876199496,False,50.0,86445.3571074,40163.85627181197,5323.805657270118,92473.0304765366,2749.98,300217.9103505393
101,106,w99389971,99389971,education,2,632.5103968083857,0.28554437928957904,5.0,1639.42448,0.3159245768834896,632.5103968083857,0.28089919525417106,0.0,0.8,245.91335559107537,0.65,0.8,"{""south"": {""area"": 81.97111853035845, ""u_value"": 0.8, ""shgc"": 0.65}, ""west"": {""area"": 81.97111853035845, ""u_value"": 0.8, ""shgc"": 0.65}, ""north"": {""area"": 81.97111853035845, ""u_value"": 0.8, ""shgc"": 0.65}}",[171.23399468 261.23399468 351.23399468],['south' 'west' 'north'],6468.957290649414,9.80315060723097,3.0,3.0,1897.531190425157,1612.9015118613836,0,,"MULTIPOLYGON (((472026.75354104355 5549605.643253545, 472042.4869332961 5549608.062637138, 472042.7568448427 5549606.337794154, 472047.38093586016 5549607.047442118, 472047.11817494937 5549608.772247436, 472062.20012702467 5549611.083908939, 472062.4421342382 5549609.492639801, 472066.1857573225 5549610.062363301, 472065.93659693963 5549611.65366967, 472081.67710483546 5549614.073131186, 472081.92632788926 5549612.492944162, 472086.54325600335 5549613.202663377, 472086.29403162183 5549614.782850182, 472094.21079547476 5549615.997921547, 472092.8963968018 5549624.521869253, 472085.1729253959 5549623.339146506, 472084.9516710379 5549624.796879285, 472080.8716226542 5549624.173306599, 472081.1000279975 5549622.715536268, 472065.4382761776 5549620.3067836845, 472065.1961523152 5549621.875815511, 472060.27139883256 5549621.112130351, 472060.5135794447 5549619.554216899, 472045.92555104976 5549617.317807813, 472045.6695941115 5549618.975864201, 472040.97393420734 5549618.2554734945, 472041.2298897278 5549616.597416878, 472025.432094999 5549614.16725555, 472026.75354104355 5549605.643253545)))",building_analysis/results/unrenovated_whole_buildingstock/dhw_volumes\dhw_volume_w99389971.csv,building_analysis/results/unrenovated_whole_buildingstock/dhw_energy\dhw_energy_w99389971.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w99389971.csv,0.0,0.0,79005.85520261421,48.98368227793202,False,50.0,210551.2859664,93383.83498479008,12378.228465540109,75656.23899646859,0.0,518041.67825370125
102,107,w99389974,99389974,education,3,138.31108321808279,0.26337064724819537,5.0,296.24977,0.30728857441435653,138.31108321808279,0.269357027509297,0.0,0.8,44.43740832379439,0.65,0.8,"{""north"": {""area"": 11.109352080948598, ""u_value"": 0.8, ""shgc"": 0.65}, ""east"": {""area"": 11.109352080948598, ""u_value"": 0.8, ""shgc"": 0.65}, ""south"": {""area"": 11.109352080948598, ""u_value"": 0.8, ""shgc"": 0.65}, ""west"": {""area"": 11.109352080948598, ""u_value"": 0.8, ""shgc"": 0.65}}",[  0.  90. 180. 270.],['north' 'east' 'south' 'west'],476.9400329589844,5.87151336669922,2.8,2.0,276.62216643616557,235.12884147074072,0,,"MULTIPOLYGON (((472110.8494387308 5549528.794415977, 472112.0237499676 5549520.827150905, 472129.0165442638 5549523.318048347, 472127.8422083172 5549531.285309626, 472110.8494387308 5549528.794415977)))",building_analysis/results/unrenovated_whole_buildingstock/dhw_volumes\dhw_volume_w99389974.csv,building_analysis/results/unrenovated_whole_buildingstock/dhw_energy\dhw_energy_w99389974.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w99389974.csv,0.0,0.0,10047.192716967635,42.730584024154695,False,50.0,38047.3579611,20420.248326317746,2706.7478985778803,13671.34849771723,0.0,98918.88190946843
103,108,w99389975,99389975,mfh,6,318.2562421988696,0.22300999872749094,5.0,858.84265,0.28582407763946094,318.2562421988696,0.2628082712673977,2.0,0.8,207.55364070294758,0.75,0.8,"{""east"": {""area"": 69.18454690098253, ""u_value"": 0.8, ""shgc"": 0.75}, ""south"": {""area"": 69.18454690098253, ""u_value"": 0.8, ""shgc"": 0.75}, ""north"": {""area"": 69.18454690098253, ""u_value"": 0.8, ""shgc"": 0.75}}",[ 55.76554125 145.76554125 325.76554125],['east' 'south' 'north'],4600.438217163086,11.2303027102822,2.5,4.0,1273.0249687954783,1082.0712234761565,39,"['w99389975_0' 'w99389975_1' 'w99389975_2' 'w99389975_3' 'w99389975_4'
 'w99389975_5' 'w99389975_6' 'w99389975_7' 'w99389975_8' 'w99389975_9'
 'w99389975_10' 'w99389975_11' 'w99389975_12' 'w99389975_13'
 'w99389975_14' 'w99389975_15' 'w99389975_16' 'w99389975_17'
 'w99389975_18' 'w99389975_19' 'w99389975_20' 'w99389975_21'
 'w99389975_22' 'w99389975_23' 'w99389975_24' 'w99389975_25'
 'w99389975_26' 'w99389975_27' 'w99389975_28' 'w99389975_29'
 'w99389975_30' 'w99389975_31' 'w99389975_32' 'w99389975_33'
 'w99389975_34' 'w99389975_35' 'w99389975_36' 'w99389975_37'
 'w99389975_38']","MULTIPOLYGON (((471600.5943090447 5549763.590144407, 471606.4083752685 5549767.517568952, 471607.8206060496 5549765.441943616, 471613.71369005344 5549769.435669531, 471612.3014580749 5549771.511293319, 471622.0921138935 5549778.141736276, 471615.44961093605 5549787.894964002, 471603.2902798499 5549779.664882663, 471605.071506822 5549777.042467901, 471603.48521097895 5549775.972366118, 471601.6968325538 5549778.59481943, 471593.9518857502 5549773.354517329, 471594.73959391227 5549772.193960935, 471600.5943090447 5549763.590144407)))",building_analysis/results/unrenovated_whole_buildingstock/dhw_volumes\dhw_volume_w99389975.csv,building_analysis/results/unrenovated_whole_buildingstock/dhw_energy\dhw_energy_w99389975.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w99389975.csv,1820545.430709973,67091.51498720462,44375.31041760982,41.00960219148424,False,50.0,110301.16153950001,46987.35159824111,6228.274659831878,63854.71747911544,2749.98,304137.1676756233
104,109,w99389979,99389979,ab,4,113.70521199703217,0.2924453303543701,51.59837948358976,327.58846,0.3000752830950912,96.19638109952211,0.30466089316819406,2.0,0.8,70.2077301194356,0.75,0.8,"{""north"": {""area"": 17.5519325298589, ""u_value"": 0.8, ""shgc"": 0.75}, ""east"": {""area"": 17.5519325298589, ""u_value"": 0.8, ""shgc"": 0.75}, ""south"": {""area"": 17.5519325298589, ""u_value"": 0.8, ""shgc"": 0.75}, ""west"": {""area"": 17.5519325298589, ""u_value"": 0.8, ""shgc"": 0.75}}",[  0.  90. 180. 270.],['north' 'east' 'south' 'west'],433.97203826904297,7.67419142950149,2.7,2.0,192.39276219904423,163.53384786918758,6,"['w99389979_0' 'w99389979_1' 'w99389979_2' 'w99389979_3' 'w99389979_4'
 'w99389979_5']","MULTIPOLYGON (((471951.63965365663 5549386.227509693, 471966.51591712655 5549386.015995247, 471966.6070944685 5549392.486718191, 471951.73079064075 5549392.687113852, 471951.63965365663 5549386.227509693)))",building_analysis/results/unrenovated_whole_buildingstock/dhw_volumes\dhw_volume_w99389979.csv,building_analysis/results/unrenovated_whole_buildingstock/dhw_energy\dhw_energy_w99389979.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w99389979.csv,278684.65064593166,10270.390582159112,10958.126808048053,67.00831021118987,False,50.0,42072.1859178,22153.186453381775,1882.5631781176478,21599.69228409144,2749.98,119552.16006050487
105,110,w99389992,99389992,other,6,604.5560269355774,1.1701437789093618,5.0,1443.30381,1.2495654594395795,604.5560269355774,0.8256661117438995,0.0,0.0,257.30217661523193,0.65,2.281609941636,"{""north"": {""area"": 64.32554415380798, ""u_value"": 2.281609941636, ""shgc"": 0.65}, ""east"": {""area"": 64.32554415380798, ""u_value"": 2.281609941636, ""shgc"": 0.65}, ""south"": {""area"": 64.32554415380798, ""u_value"": 2.281609941636, ""shgc"": 0.65}, ""west"": {""area"": 64.32554415380798, ""u_value"": 2.281609941636, ""shgc"": 0.65}}",[  0.  90. 180. 270.],['north' 'east' 'south' 'west'],5110.9161376953125,12.5255747402416,2.5,5.0,3022.780134677887,2569.363114476204,0,,"MULTIPOLYGON (((471491.5832396491 5549799.962654877, 471478.7186827973 5549794.972224956, 471494.67879745405 5549754.158427977, 471507.5363442086 5549759.16005308, 471491.5832396491 5549799.962654877)))",building_analysis/results/renovated_whole_buildingstock/dhw_volume\dhw_volume_w99389992.csv,building_analysis/results/renovated_whole_buildingstock/dhw_energy\dhw_energy_w99389992.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w99389992.csv,0.0,0.0,222880.7619206125,86.745528751801,False,,,,,79160.05587221563,0.0,
106,111,w99390006,99390006,education,1,253.88262143917382,0.285895192348369,5.0,547.31926,0.3156710071652816,253.88262143917382,0.2820456844738636,0.0,0.8,82.09778336738283,0.65,0.8,"{""north"": {""area"": 20.524445841845708, ""u_value"": 0.8, ""shgc"": 0.65}, ""east"": {""area"": 20.524445841845708, ""u_value"": 0.8, ""shgc"": 0.65}, ""south"": {""area"": 20.524445841845708, ""u_value"": 0.8, ""shgc"": 0.65}, ""west"": {""area"": 20.524445841845708, ""u_value"": 0.8, ""shgc"": 0.65}}",[  0.  90. 180. 270.],['north' 'east' 'south' 'west'],138.63101196289062,7.28372816606001,2.6,2.0,507.76524287834764,431.6004564465955,0,,"MULTIPOLYGON (((472096.57512865355 5549652.377745167, 472097.96715273446 5549643.653252217, 472126.3492475156 5549648.152773745, 472124.95717842306 5549656.877259198, 472096.57512865355 5549652.377745167)))",building_analysis/results/unrenovated_whole_buildingstock/dhw_volumes\dhw_volume_w99390006.csv,building_analysis/results/unrenovated_whole_buildingstock/dhw_energy\dhw_energy_w99390006.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w99390006.csv,0.0,0.0,13943.155864366083,32.30570231357332,False,50.0,70292.2125618,37483.23022927962,4968.482901564632,25257.71528184716,0.0,182388.13368558514
107,112,w99390011,99390011,ab,4,375.7315924465656,0.2915483008967545,5.0,2113.03554,0.3004190250645339,375.7315924465656,0.30499884193180316,2.0,0.8,452.85914200120436,0.75,0.8,"{""north"": {""area"": 113.21478550030109, ""u_value"": 0.8, ""shgc"": 0.75}, ""east"": {""area"": 113.21478550030109, ""u_value"": 0.8, ""shgc"": 0.75}, ""south"": {""area"": 113.21478550030109, ""u_value"": 0.8, ""shgc"": 0.75}, ""west"": {""area"": 113.21478550030109, ""u_value"": 0.8, ""shgc"": 0.75}}",[  0.  90. 180. 270.],['north' 'east' 'south' 'west'],9788.634521484375,22.7843154197515,2.7,8.0,3005.852739572525,2554.974828636646,91,"['w99390011_0' 'w99390011_1' 'w99390011_2' 'w99390011_3' 'w99390011_4'
 'w99390011_5' 'w99390011_6' 'w99390011_7' 'w99390011_8' 'w99390011_9'
 'w99390011_10' 'w99390011_11' 'w99390011_12' 'w99390011_13'
 'w99390011_14' 'w99390011_15' 'w99390011_16' 'w99390011_17'
 'w99390011_18' 'w99390011_19' 'w99390011_20' 'w99390011_21'
 'w99390011_22' 'w99390011_23' 'w99390011_24' 'w99390011_25'
 'w99390011_26' 'w99390011_27' 'w99390011_28' 'w99390011_29'
 'w99390011_30' 'w99390011_31' 'w99390011_32' 'w99390011_33'
 'w99390011_34' 'w99390011_35' 'w99390011_36' 'w99390011_37'
 'w99390011_38' 'w99390011_39' 'w99390011_40' 'w99390011_41'
 'w99390011_42' 'w99390011_43' 'w99390011_44' 'w99390011_45'
 'w99390011_46' 'w99390011_47' 'w99390011_48' 'w99390011_49'
 'w99390011_50' 'w99390011_51' 'w99390011_52' 'w99390011_53'
 'w99390011_54' 'w99390011_55' 'w99390011_56' 'w99390011_57'
 'w99390011_58' 'w99390011_59' 'w99390011_60' 'w99390011_61'
 'w99390011_62' 'w99390011_63' 'w99390011_64' 'w99390011_65'
 'w99390011_66' 'w99390011_67' 'w99390011_68' 'w99390011_69'
 'w99390011_70' 'w99390011_71' 'w99390011_72' 'w99390011_73'
 'w99390011_74' 'w99390011_75' 'w99390011_76' 'w99390011_77'
 'w99390011_78' 'w99390011_79' 'w99390011_80' 'w99390011_81'
 'w99390011_82' 'w99390011_83' 'w99390011_84' 'w99390011_85'
 'w99390011_86' 'w99390011_87' 'w99390011_88' 'w99390011_89'
 'w99390011_90']","MULTIPOLYGON (((472343.9805553244 5549426.378129426, 472336.1929465127 5549425.2843253175, 472337.2693855407 5549417.684544632, 472334.4420797667 5549417.2877871245, 472334.3247510548 5549418.111193106, 472328.1977388575 5549417.25341638, 472329.6330172288 5549407.127785869, 472328.201451617 5549406.923942268, 472329.27782576386 5549399.313041563, 472341.99004313344 5549401.1040647775, 472341.67970014596 5549403.329450807, 472349.54607321613 5549404.433974352, 472348.2350094069 5549413.691682251, 472345.8299787252 5549413.348327368, 472343.9805553244 5549426.378129426)))",building_analysis/results/unrenovated_whole_buildingstock/dhw_volumes\dhw_volume_w99390011.csv,building_analysis/results/unrenovated_whole_buildingstock/dhw_energy\dhw_energy_w99390011.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w99390011.csv,4216878.836790528,155384.46765912772,92040.85021811463,36.02417103546508,False,50.0,271377.1544022,55473.012308810954,7353.06726417929,139323.9476425665,2749.98,629465.7223720058
108,113,w99390014,99390014,trade,6,762.4646170139313,0.27573033849325124,17.166784746198985,436.16837,0.2781877629844842,690.9182866513729,0.25044062976515846,0.0,0.8,86.95977116784925,0.65,0.8,"{""north"": {""area"": 21.739942791962314, ""u_value"": 0.8, ""shgc"": 0.65}, ""east"": {""area"": 21.739942791962314, ""u_value"": 0.8, ""shgc"": 0.65}, ""south"": {""area"": 21.739942791962314, ""u_value"": 0.8, ""shgc"": 0.65}, ""west"": {""area"": 21.739942791962314, ""u_value"": 0.8, ""shgc"": 0.65}}",[  0.  90. 180. 270.],['north' 'east' 'south' 'west'],2993.508125305176,3.9805085229092,2.5,1.0,690.9182866513729,587.280543653667,0,,"MULTIPOLYGON (((471918.50490685104 5549301.108483593, 471944.0128556227 5549302.742364927, 471942.3395132016 5549328.691551533, 471929.78238291136 5549327.890244197, 471929.5775408848 5549331.104683347, 471921.442213116 5549330.580373171, 471921.65420274035 5549327.365896097, 471916.831687629 5549327.057678571, 471918.50490685104 5549301.108483593)))",building_analysis/results/unrenovated_whole_buildingstock/dhw_volumes\dhw_volume_w99390014.csv,building_analysis/results/unrenovated_whole_buildingstock/dhw_energy\dhw_energy_w99390014.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w99390014.csv,0.0,0.0,43622.5019390578,74.27881344011118,False,50.0,56017.1037591,112570.27605593682,13521.270869767368,26753.525503890065,0.0,276040.06911488244
