,full_id,building_usage,yearly_demand_unrenovated,consumer_size,initial_gas_price,renovation_costs,yearly_demand_renovated,npv_savings_30years_ir_0.03,npv_unrenovated_30years_ir_0.03,npv_renovated_30years_ir_0.03
665,w160032050,mfh,175655.35519478846,r2,0.1054,213075.71447184077,68794.57954872533,32215.658567317063,-403204.4779472645,-370988.81937994744
666,w160032051,mfh,152843.0834506673,r2,0.1054,191529.87301823508,66484.26842234895,6700.69553473877,-350840.5172289613,-344139.8216942225
667,w160032052,mfh,166207.24421579932,r2,0.1054,218916.1858482046,63671.536875409336,16447.297965251317,-381517.0056202941,-365069.70765504276
668,w160032053,mfh,118384.96876544278,r2,0.1054,,118384.96876544278,,-271744.3454823277,
669,w160032054,mfh,140013.45078096946,r2,0.1054,190563.82343948435,60610.35153484233,-8299.609841062804,-321391.00037760055,-329690.61021866335
670,w160032055,mfh,117551.19343225891,r2,0.1054,,117551.19343225891,,-269830.4730155935,
671,w160032056,mfh,116842.3330489817,r2,0.1054,143929.23487594086,57693.31188162339,-8156.828879952256,-268203.3340054572,-276360.16288540943
672,w160032057,mfh,37313.43611538925,r1,0.1145,,37313.43611538925,,-93045.22105169679,
673,w160032058,mfh,109670.41085297539,r2,0.1054,172387.89868496667,57693.4417204568,-53078.43225214357,-251740.69247817562,-304819.1247303192
674,w160032059,mfh,92194.63134061452,r2,0.1054,,92194.63134061452,,-211626.273266822,
675,w160032060,mfh,182147.17661418536,r2,0.1054,223221.1100979389,89683.02969465003,-10976.182830065081,-418105.9961129484,-429082.1789430135
676,w160032061,mfh,54507.02112981529,r1,0.1145,,54507.02112981529,,-135919.34589485513,
677,w160032062,mfh,63760.568600850966,r2,0.1054,,63760.568600850966,,-146357.88785271038,
678,w160032063,mfh,51887.28780825052,r1,0.1145,85474.6388300716,21768.76703500984,-10370.742892154813,-129386.74822018109,-139757.4911123359
679,w160032064,mfh,74242.27363014172,r2,0.1054,105902.49702620096,31648.601750868154,-8131.72758455787,-170417.90241728647,-178549.63000184434
680,w160032065,mfh,58386.98317384559,r2,0.1054,97385.58576560474,23633.30432957042,-17610.96733957558,-134023.20153245516,-151634.16887203074
681,w160032066,mfh,196785.17750857704,r2,0.1054,233572.69212134133,90981.15204470573,9292.98541278165,-451706.4946703069,-442413.50925752526
