,south G(i) [kWh/m2],south_east G(i) [kWh/m2],east G(i) [kWh/m2],north_east G(i) [kWh/m2],north G(i) [kWh/m2],north_west G(i) [kWh/m2],west G(i) [kWh/m2],south_west G(i) [kWh/m2]
5091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5092,14.14,50.7,92.21,90.84,48.67,14.14,14.14,14.14
5093,31.92,407.69,669.7,569.42,176.38,31.92,31.92,31.92
5094,77.54,601.21,814.95,593.56,79.68,39.67,39.67,39.67
5095,249.44,667.49,757.91,467.73,63.84,63.84,63.84,63.84
5096,400.07,717.43,686.38,325.11,67.94,67.94,67.94,67.94
5097,520.45,691.02,535.74,145.57,72.05,72.05,72.05,72.05
5098,596.11,599.18,332.45,70.68,70.68,70.68,70.68,325.03
5099,594.55,445.16,101.69,101.69,101.69,101.69,204.72,494.96
5100,584.01,251.14,55.18,55.18,55.18,55.18,404.24,647.42
5101,489.29,61.56,61.56,61.56,61.56,202.08,601.43,720.4
5102,353.58,63.84,63.84,63.84,63.84,380.65,728.64,717.43
5103,196.85,62.47,62.47,62.47,62.47,500.3,758.63,632.93
5104,45.6,45.6,45.6,45.6,100.04,566.45,732.73,512.99
5105,32.83,32.83,32.83,32.83,145.55,419.01,467.73,270.49
5106,0.91,0.91,0.91,0.91,1.2,1.2,1.2,1.2
5107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5116,2.28,2.99,2.99,2.99,2.99,2.28,2.28,2.28
5117,9.58,12.57,12.57,12.57,12.57,9.58,9.58,9.58
5118,41.89,41.89,41.89,41.89,41.89,31.92,31.92,31.92
5119,130.33,137.3,138.78,133.9,97.13,97.13,97.13,97.13
5120,133.51,134.16,134.09,133.35,101.23,101.23,101.23,101.23
5121,179.18,180.68,179.28,175.81,133.61,133.61,133.61,133.61
5122,249.99,250.09,237.03,171.91,171.91,171.91,171.91,236.79
5123,55.66,55.66,42.41,42.41,42.41,42.41,55.66,55.66
5124,187.74,185.12,139.99,139.99,139.99,139.99,186.31,188.23
5125,308.78,170.55,170.55,170.55,170.55,247.19,331.9,357.41
5126,226.8,142.27,142.27,142.27,142.27,230.2,282.4,281.0
5127,142.52,102.15,102.15,102.15,102.15,164.12,182.85,173.91
5128,73.42,73.42,73.42,73.42,102.93,184.66,214.01,175.81
5129,35.11,35.11,35.11,35.11,60.89,100.88,108.12,79.45
5130,0.91,0.91,0.91,0.91,1.2,1.2,1.2,1.2
5131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5140,1.82,2.39,2.39,2.39,2.39,1.82,1.82,1.82
5141,28.73,37.71,37.71,37.71,37.71,28.73,28.73,28.73
5142,116.85,370.8,472.9,363.35,112.62,78.89,78.89,78.89
5143,208.84,333.06,358.89,271.21,120.84,120.84,120.84,120.84
5144,307.48,420.87,408.22,276.95,149.11,149.11,149.11,149.11
5145,490.54,623.51,497.63,186.64,118.56,118.56,118.56,118.56
5146,593.26,594.19,335.17,83.9,83.9,83.9,83.9,332.93
5147,621.32,451.96,70.68,70.68,70.68,70.68,179.47,508.45
5148,592.23,253.24,51.53,51.53,51.53,51.53,404.79,655.0
5149,495.98,57.91,57.91,57.91,57.91,195.73,604.27,728.64
5150,360.13,56.09,56.09,56.09,56.09,379.27,744.08,736.15
5151,199.0,56.54,56.54,56.54,56.54,506.96,779.31,651.75
5152,50.62,50.62,50.62,50.62,98.68,525.62,680.1,482.15
5153,34.2,34.2,34.2,34.2,121.87,333.58,372.59,221.72
5154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5164,10.94,26.02,40.62,39.94,24.82,10.94,10.94,10.94
5165,39.22,332.86,528.8,448.93,148.24,39.22,39.22,39.22
5166,95.64,550.82,732.38,533.97,51.98,51.98,51.98,51.98
5167,256.35,682.73,769.56,465.97,59.28,59.28,59.28,59.28
5168,411.54,738.11,699.32,317.92,59.74,59.74,59.74,59.74
5169,534.17,707.77,540.08,129.31,62.02,62.02,62.02,62.02
5170,601.48,601.34,333.45,77.52,77.52,77.52,77.52,333.79
5171,572.27,440.76,129.51,129.51,129.51,129.51,229.34,484.7
5172,584.19,264.98,72.96,72.96,72.96,72.96,405.68,642.48
5173,490.77,76.61,76.61,76.61,76.61,205.9,589.48,707.48
5174,362.13,58.37,58.37,58.37,58.37,376.63,739.71,733.71
5175,200.08,51.53,51.53,51.53,51.53,515.18,799.28,668.77
5176,41.95,41.95,41.95,41.95,90.1,574.99,751.74,528.74
5177,33.74,33.74,33.74,33.74,120.28,332.5,372.26,221.93
5178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5188,12.31,109.41,225.11,219.07,98.43,12.31,12.31,12.31
5189,7.75,10.17,10.17,10.17,10.17,7.75,7.75,7.75
5190,113.68,435.59,562.95,421.14,71.14,71.14,71.14,71.14
5191,255.97,615.75,687.42,428.98,79.8,79.8,79.8,79.8
5192,405.92,700.61,663.43,316.15,80.26,80.26,80.26,80.26
5193,532.69,699.64,535.01,135.22,71.59,71.59,71.59,71.59
5194,612.73,611.39,328.67,62.93,62.93,62.93,62.93,331.9
5195,636.12,456.67,55.18,55.18,55.18,55.18,168.51,516.76
5196,599.26,257.06,51.53,51.53,51.53,51.53,405.79,660.87
5197,502.54,58.37,58.37,58.37,58.37,192.16,605.82,734.39
5198,364.74,58.37,58.37,58.37,58.37,374.77,740.02,735.87
5199,202.27,52.9,52.9,52.9,52.9,509.31,791.66,664.48
5200,41.95,41.95,41.95,41.95,87.67,572.58,750.65,529.47
5201,33.29,33.29,33.29,33.29,114.24,314.34,352.44,211.57
5202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5212,9.58,25.14,40.56,39.67,23.49,9.58,9.58,9.58
5213,36.02,356.01,566.44,476.84,148.62,36.02,36.02,36.02
5214,98.39,562.7,744.84,538.11,49.7,49.7,49.7,49.7
5215,261.59,691.47,775.13,463.56,57.0,57.0,57.0,57.0
5216,417.25,741.85,698.41,312.38,59.28,59.28,59.28,59.28
5217,539.27,708.96,538.08,65.21,65.21,65.21,65.21,128.41
5218,618.55,615.95,327.38,59.28,59.28,59.28,59.28,333.66
5219,640.29,459.33,55.63,55.63,55.63,55.63,169.18,520.1
5220,600.91,260.77,55.63,55.63,55.63,55.63,406.55,661.29
5221,503.82,61.1,61.1,61.1,61.1,191.75,603.48,732.74
5222,367.4,58.37,58.37,58.37,58.37,372.95,740.44,738.14
5223,205.35,57.91,57.91,57.91,57.91,497.07,770.72,649.88
5224,41.04,41.04,41.04,41.04,84.48,574.56,755.85,534.16
5225,32.83,32.83,32.83,32.83,111.17,307.38,345.35,208.07
5226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5236,9.12,18.54,26.51,26.01,17.58,9.12,9.12,9.12
5237,37.85,328.58,516.66,434.78,138.94,37.85,37.85,37.85
5238,104.63,536.19,704.01,509.76,54.72,54.72,54.72,54.72
5239,264.25,682.01,761.34,455.78,61.1,61.1,61.1,61.1
5240,419.48,739.37,694.04,310.04,62.02,62.02,62.02,62.02
5241,542.44,710.94,537.58,65.21,65.21,65.21,65.21,130.79
5242,618.0,614.18,328.96,66.58,66.58,66.58,66.58,338.17
5243,637.06,460.38,67.03,67.03,67.03,67.03,177.63,519.94
5244,604.23,262.57,55.63,55.63,55.63,55.63,406.99,664.05
5245,506.83,61.1,61.1,61.1,61.1,189.75,604.0,735.34
5246,369.38,57.91,57.91,57.91,57.91,370.44,739.86,739.42
5247,206.65,54.26,54.26,54.26,54.26,501.7,784.08,661.86
5248,42.41,42.41,42.41,42.41,82.96,559.92,737.64,523.68
5249,32.38,32.38,32.38,32.38,105.08,288.35,324.38,196.94
5250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5260,7.3,9.58,9.58,9.58,9.58,7.3,7.3,7.3
5261,41.04,277.55,426.76,360.33,123.59,41.04,41.04,41.04
5262,107.08,531.08,694.47,501.52,55.18,55.18,55.18,55.18
5263,266.27,677.47,753.58,450.0,62.47,62.47,62.47,62.47
5264,421.64,736.73,689.53,307.68,64.75,64.75,64.75,64.75
5265,544.46,710.07,535.92,68.4,68.4,68.4,68.4,136.09
5266,621.33,616.2,328.36,66.58,66.58,66.58,66.58,340.74
5267,622.86,458.89,91.2,91.2,91.2,91.2,197.08,514.41
5268,584.86,279.18,88.92,88.92,88.92,88.92,406.63,637.65
5269,506.29,67.03,67.03,67.03,67.03,191.57,598.8,729.16
5270,371.52,60.65,60.65,60.65,60.65,368.1,735.39,736.8
5271,209.08,57.46,57.46,57.46,57.46,492.56,769.44,652.02
5272,44.69,44.69,44.69,44.69,82.37,540.3,712.17,508.48
5273,31.46,31.46,31.46,31.46,102.75,285.67,322.2,195.8
5274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5284,7.3,16.72,25.18,24.56,15.47,7.3,7.3,7.3
5285,39.22,293.82,453.63,380.85,125.04,39.22,39.22,39.22
5286,110.06,527.01,686.17,494.32,56.09,56.09,56.09,56.09
5287,268.91,673.9,746.86,445.03,64.3,64.3,64.3,64.3
5288,424.58,738.74,689.06,304.62,64.3,64.3,64.3,64.3
5289,549.71,715.98,537.21,65.21,65.21,65.21,65.21,135.78
5290,627.57,621.01,326.94,62.93,62.93,62.93,62.93,342.79
5291,646.68,465.0,63.38,63.38,63.38,63.38,175.66,526.83
5292,609.13,267.76,59.28,59.28,59.28,59.28,408.16,667.29
5293,512.39,61.1,61.1,61.1,61.1,185.64,604.46,739.8
5294,372.84,62.93,62.93,62.93,62.93,365.06,729.7,732.92
5295,211.23,56.09,56.09,56.09,56.09,493.99,775.89,658.77
5296,45.6,45.6,45.6,45.6,80.82,530.81,700.92,502.47
5297,25.54,25.54,25.54,25.54,140.87,465.63,531.49,308.49
5298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5308,7.75,17.8,26.74,26.02,16.36,7.75,7.75,7.75
5309,37.85,308.56,477.28,398.66,126.11,37.85,37.85,37.85
5310,109.63,549.6,715.94,511.2,51.98,51.98,51.98,51.98
5311,272.06,686.84,759.45,447.37,60.19,60.19,60.19,60.19
5312,428.5,741.72,689.49,302.41,64.75,64.75,64.75,64.75
5313,550.96,714.15,534.69,67.94,67.94,67.94,67.94,140.7
5314,631.13,623.15,326.28,62.93,62.93,62.93,62.93,345.55
5315,650.22,467.0,63.38,63.38,63.38,63.38,176.05,529.71
5316,605.41,273.57,69.31,69.31,69.31,69.31,408.22,661.18
5317,512.4,67.03,67.03,67.03,67.03,187.68,600.08,734.58
5318,376.51,60.65,60.65,60.65,60.65,364.15,735.52,740.64
5319,213.18,57.46,57.46,57.46,57.46,488.09,767.93,654.06
5320,44.23,44.23,44.23,44.23,77.12,531.93,705.09,506.24
5321,30.55,30.55,30.55,30.55,91.91,251.43,284.27,175.43
5322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5332,1.37,1.8,1.8,1.8,1.8,1.37,1.37,1.37
5333,39.22,84.89,106.37,96.13,61.1,39.22,39.22,39.22
5334,122.02,352.31,438.52,330.13,75.7,75.7,75.7,75.7
5335,262.51,577.92,631.5,391.87,87.55,87.55,87.55,87.55
5336,408.63,665.95,620.78,299.57,96.22,96.22,96.22,96.22
5337,548.53,704.75,528.98,77.52,77.52,77.52,77.52,151.84
5338,627.13,618.0,328.32,73.42,73.42,73.42,73.42,350.36
5339,648.4,467.6,70.22,70.22,70.22,70.22,181.46,529.87
5340,593.47,283.49,88.46,88.46,88.46,88.46,407.61,644.88
5341,491.77,96.22,96.22,96.22,96.22,206.52,565.54,683.7
5342,370.07,77.98,77.98,77.98,77.98,354.86,691.98,698.28
5343,205.79,89.38,89.38,89.38,89.38,379.59,560.26,488.27
5344,45.14,45.14,45.14,45.14,75.52,517.32,686.71,495.22
5345,29.64,29.64,29.64,29.64,92.75,261.46,296.71,182.33
5346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5356,0.91,1.2,1.2,1.2,1.2,0.91,0.91,0.91
5357,36.02,67.45,80.25,74.0,52.93,36.02,36.02,36.02
5358,123.04,395.18,495.99,366.43,72.05,72.05,72.05,72.05
5359,225.98,391.3,418.5,291.66,112.18,112.18,112.18,112.18
5360,425.67,713.58,660.42,297.34,78.89,78.89,78.89,78.89
5361,546.93,697.98,524.01,82.99,82.99,82.99,82.99,159.34
5362,633.01,622.31,326.45,69.77,69.77,69.77,69.77,352.3
5363,657.54,471.05,63.38,63.38,63.38,63.38,176.96,535.72
5364,618.99,272.61,58.82,58.82,58.82,58.82,409.49,675.68
5365,520.2,64.3,64.3,64.3,64.3,181.88,603.95,744.08
5366,380.63,62.93,62.93,62.93,62.93,359.55,730.79,739.52
5367,216.14,41.04,41.04,41.04,41.04,514.88,832.09,708.35
5368,46.51,46.51,46.51,46.51,74.59,503.67,669.34,484.99
5369,29.18,29.18,29.18,29.18,62.41,139.18,155.46,103.74
5370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5380,1.82,2.39,2.39,2.39,2.39,1.82,1.82,1.82
5381,41.5,164.29,233.29,198.81,84.11,41.5,41.5,41.5
5382,122.86,446.79,565.53,409.51,66.12,66.12,66.12,66.12
5383,273.66,629.98,686.69,410.56,76.15,76.15,76.15,76.15
5384,428.62,715.14,659.57,294.46,78.89,78.89,78.89,78.89
5385,555.08,708.72,527.54,77.06,77.06,77.06,77.06,156.62
5386,634.14,622.05,326.53,72.96,72.96,72.96,72.96,355.71
5387,660.45,472.41,62.93,62.93,62.93,62.93,177.01,538.1
5388,622.79,274.73,59.28,59.28,59.28,59.28,410.5,679.03
5389,522.72,63.84,63.84,63.84,63.84,179.44,604.02,746.21
5390,381.65,64.75,64.75,64.75,64.75,356.43,725.31,735.75
5391,216.64,66.12,66.12,66.12,66.12,454.39,712.32,613.84
5392,46.51,46.51,46.51,46.51,72.28,493.5,657.27,477.9
5393,28.27,28.27,28.27,28.27,79.3,216.25,245.71,154.06
5394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5404,1.82,2.39,2.39,2.39,2.39,1.82,1.82,1.82
5405,40.13,214.7,315.25,263.79,94.99,40.13,40.13,40.13
5406,123.01,474.63,602.11,430.76,62.02,62.02,62.02,62.02
5407,278.17,644.96,701.3,414.18,72.96,72.96,72.96,72.96
5408,435.39,728.44,668.8,291.41,74.33,74.33,74.33,74.33
5409,558.49,710.73,526.85,77.06,77.06,77.06,77.06,159.31
5410,635.22,621.76,326.88,76.61,76.61,76.61,76.61,359.39
5411,650.52,471.17,80.26,80.26,80.26,80.26,190.62,534.32
5412,596.15,289.99,93.94,93.94,93.94,93.94,407.9,645.0
5413,325.48,161.88,161.88,161.88,161.88,234.98,345.98,383.46
5414,385.08,62.47,62.47,62.47,62.47,355.13,730.43,742.84
5415,219.02,63.38,63.38,63.38,63.38,459.8,726.75,627.01
5416,45.14,45.14,45.14,45.14,45.14,500.41,669.45,487.22
5417,27.36,27.36,27.36,27.36,75.32,205.6,234.03,147.4
5418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5428,0.91,1.2,1.2,1.2,1.2,0.91,0.91,0.91
5429,31.01,51.22,57.64,54.27,43.38,31.01,31.01,31.01
5430,125.06,355.38,437.94,324.38,73.42,73.42,73.42,73.42
5431,274.38,606.5,655.63,392.98,81.17,81.17,81.17,81.17
5432,257.96,316.18,303.76,227.98,145.01,145.01,145.01,145.01
5433,400.91,463.13,386.13,162.34,162.34,162.34,162.34,235.94
5434,415.71,410.64,310.13,180.12,180.12,180.12,180.12,322.37
5435,158.92,158.62,120.39,120.39,120.39,120.39,158.16,158.73
5436,562.14,301.2,122.67,122.67,122.67,122.67,400.44,603.24
5437,528.84,63.84,63.84,63.84,63.84,175.48,605.31,751.68
5438,31.72,24.17,24.17,24.17,24.17,31.72,31.72,31.72
5439,34.11,25.99,25.99,25.99,25.99,34.11,34.11,34.11
5440,62.02,62.02,62.02,62.02,62.02,287.35,367.27,282.47
5441,20.52,20.52,20.52,20.52,30.11,40.75,43.1,36.08
5442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5452,0.91,1.2,1.2,1.2,1.2,0.91,0.91,0.91
5453,19.61,25.74,25.74,25.74,25.74,19.61,19.61,19.61
5454,102.28,150.91,168.14,143.88,72.96,72.96,72.96,72.96
5455,183.81,254.66,264.73,208.12,112.18,112.18,112.18,112.18
5456,263.51,326.11,312.12,229.75,144.55,144.55,144.55,144.55
5457,471.46,564.93,446.37,140.45,140.45,140.45,140.45,220.71
5458,595.38,581.66,333.55,116.74,116.74,116.74,116.74,366.66
5459,329.52,300.45,184.68,184.68,184.68,184.68,255.39,310.86
5460,611.24,289.39,84.82,84.82,84.82,84.82,410.3,661.32
5461,489.22,106.25,106.25,106.25,106.25,205.32,547.89,665.49
5462,366.14,91.2,91.2,91.2,91.2,334.72,641.74,654.75
5463,222.72,58.37,58.37,58.37,58.37,465.37,746.51,646.0
5464,51.53,51.53,51.53,51.53,51.53,84.63,91.28,84.34
5465,25.54,25.54,25.54,25.54,53.78,123.26,138.85,93.25
5466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5476,0.46,0.6,0.6,0.6,0.6,0.46,0.46,0.46
5477,11.4,14.96,14.96,14.96,14.96,11.4,11.4,11.4
5478,26.93,26.93,26.93,26.93,20.52,20.52,20.52,20.52
5479,49.68,49.68,49.68,49.68,37.85,37.85,37.85,37.85
5480,67.03,67.03,67.03,67.03,51.07,51.07,51.07,51.07
5481,74.81,74.81,74.81,57.0,57.0,57.0,57.0,74.81
5482,138.25,138.25,138.25,105.34,105.34,105.34,105.34,138.25
5483,124.49,124.49,94.85,94.85,94.85,94.85,124.49,124.49
5484,89.77,89.77,68.4,68.4,68.4,68.4,89.77,89.77
5485,378.49,152.76,152.76,152.76,152.76,232.73,407.24,467.61
5486,166.55,116.74,116.74,116.74,116.74,164.69,181.09,181.86
