,time,G(i),H_sun,T2m,WS10m,Int
5307,20150810:0310,0.0,0.0,21.34,1.77,0.0
5308,20150810:0410,7.75,3.7,22.56,1.58,0.0
5309,20150810:0510,37.85,13.38,23.79,1.4,0.0
5310,20150810:0610,51.98,23.35,25.01,1.21,0.0
5311,20150810:0710,60.19,33.22,27.09,2.2,0.0
5312,20150810:0810,64.75,42.51,29.17,3.18,0.0
5313,20150810:0910,67.94,50.47,31.25,4.17,0.0
5314,20150810:1010,62.93,55.88,31.7,4.05,0.0
5315,20150810:1110,176.05,57.33,32.16,3.94,0.0
5316,20150810:1210,408.22,54.3,32.61,3.82,0.0
5317,20150810:1310,600.08,47.78,32.8,3.95,0.0
5318,20150810:1410,735.52,39.23,32.99,4.08,0.0
5319,20150810:1510,767.93,29.65,33.18,4.21,0.0
5320,20150810:1610,705.09,19.7,31.64,3.39,0.0
5321,20150810:1710,284.27,9.79,30.11,2.58,0.0
5322,20150810:1810,0.0,0.3,28.58,1.77,1.0
5323,20150810:1910,0.0,0.0,27.28,1.46,0.0
5324,20150810:2010,0.0,0.0,25.99,1.16,0.0
5325,20150810:2110,0.0,0.0,24.69,0.86,0.0
5326,20150810:2210,0.0,0.0,23.78,0.71,0.0
5327,20150810:2310,0.0,0.0,22.86,0.57,0.0
5328,20150811:0010,0.0,0.0,21.95,0.43,0.0
5329,20150811:0110,0.0,0.0,21.36,0.75,0.0
5330,20150811:0210,0.0,0.0,20.77,1.08,0.0
5331,20150811:0310,0.0,0.0,20.19,1.41,0.0
5332,20150811:0410,1.37,3.5,21.52,1.22,0.0
5333,20150811:0510,39.22,13.19,22.85,1.04,0.0
5334,20150811:0610,75.7,23.16,24.18,0.86,0.0
5335,20150811:0710,87.55,33.03,26.75,0.98,0.0
5336,20150811:0810,96.22,42.3,29.31,1.1,0.0
5337,20150811:0910,77.52,50.23,31.87,1.23,0.0
5338,20150811:1010,73.42,55.61,32.31,1.43,0.0
5339,20150811:1110,181.46,57.04,32.75,1.62,0.0
5340,20150811:1210,407.61,54.01,33.19,1.82,0.0
5341,20150811:1310,565.54,47.52,33.16,1.91,0.0
5342,20150811:1410,691.98,38.98,33.13,2.0,0.0
5343,20150811:1510,560.26,29.41,33.1,2.1,0.0
5344,20150811:1610,686.71,19.46,32.52,2.01,0.0
5345,20150811:1710,296.71,9.55,31.94,1.92,0.0
5346,20150811:1810,0.0,0.05,31.36,1.83,1.0
5347,20150811:1910,0.0,0.0,29.93,1.91,0.0
5348,20150811:2010,0.0,0.0,28.5,1.99,0.0
5349,20150811:2110,0.0,0.0,27.07,2.07,0.0
5350,20150811:2210,0.0,0.0,26.2,2.27,0.0
5351,20150811:2310,0.0,0.0,25.32,2.47,0.0
5352,20150812:0010,0.0,0.0,24.45,2.68,0.0
5353,20150812:0110,0.0,0.0,23.4,2.57,0.0
5354,20150812:0210,0.0,0.0,22.35,2.46,0.0
5355,20150812:0310,0.0,0.0,21.3,2.36,0.0
5356,20150812:0410,0.91,3.3,22.5,2.36,0.0
5357,20150812:0510,36.02,13.0,23.71,2.36,0.0
5358,20150812:0610,72.05,22.97,24.92,2.36,0.0
5359,20150812:0710,112.18,32.83,27.43,2.26,0.0
5360,20150812:0810,78.89,42.09,29.93,2.16,0.0
5361,20150812:0910,82.99,49.98,32.43,2.06,0.0
5362,20150812:1010,69.77,55.33,33.11,1.53,0.0
5363,20150812:1110,176.96,56.74,33.8,1.01,0.0
5364,20150812:1210,409.49,53.72,34.48,0.48,0.0
5365,20150812:1310,603.95,47.24,34.45,1.59,0.0
5366,20150812:1410,730.79,38.72,34.42,2.69,0.0
5367,20150812:1510,832.09,29.17,34.4,3.79,0.0
5368,20150812:1610,669.34,19.22,32.79,3.23,0.0
5369,20150812:1710,155.46,9.31,31.18,2.66,0.0
5370,20150812:1810,0.0,-0.21,29.57,2.1,1.0
5371,20150812:1910,0.0,0.0,28.38,2.23,0.0
5372,20150812:2010,0.0,0.0,27.19,2.36,0.0
5373,20150812:2110,0.0,0.0,26.0,2.5,0.0
5374,20150812:2210,0.0,0.0,25.41,2.31,0.0
5375,20150812:2310,0.0,0.0,24.83,2.12,0.0
5376,20150813:0010,0.0,0.0,24.24,1.93,0.0
5377,20150813:0110,0.0,0.0,24.05,2.17,0.0
5378,20150813:0210,0.0,0.0,23.87,2.4,0.0
5379,20150813:0310,0.0,0.0,23.69,2.63,0.0
5380,20150813:0410,1.82,3.1,24.41,2.66,0.0
5381,20150813:0510,41.5,12.81,25.14,2.68,0.0
5382,20150813:0610,66.12,22.78,25.87,2.7,0.0
5383,20150813:0710,76.15,32.63,27.95,2.55,0.0
5384,20150813:0810,78.89,41.87,30.03,2.39,0.0
5385,20150813:0910,77.06,49.74,32.1,2.23,0.0
5386,20150813:1010,72.96,55.05,32.35,2.16,0.0
5387,20150813:1110,177.01,56.44,32.6,2.09,0.0
5388,20150813:1210,410.5,53.42,32.85,2.01,0.0
5389,20150813:1310,604.02,46.97,33.36,2.11,0.0
5390,20150813:1410,725.31,38.46,33.87,2.22,0.0
5391,20150813:1510,712.32,28.92,34.39,2.32,0.0
5392,20150813:1610,657.27,18.97,33.01,2.27,0.0
5393,20150813:1710,245.71,9.06,31.63,2.23,0.0
5394,20150813:1810,0.0,0.0,30.25,2.18,0.0
5395,20150813:1910,0.0,0.0,29.11,2.15,0.0
5396,20150813:2010,0.0,0.0,27.98,2.11,0.0
5397,20150813:2110,0.0,0.0,26.85,2.08,0.0
5398,20150813:2210,0.0,0.0,26.1,2.1,0.0
5399,20150813:2310,0.0,0.0,25.36,2.11,0.0
5400,20150814:0010,0.0,0.0,24.61,2.12,0.0
5401,20150814:0110,0.0,0.0,24.12,2.25,0.0
5402,20150814:0210,0.0,0.0,23.63,2.37,0.0
5403,20150814:0310,0.0,0.0,23.14,2.5,0.0
5404,20150814:0410,1.82,2.9,24.19,2.8,0.0
5405,20150814:0510,40.13,12.62,25.25,3.09,0.0
5406,20150814:0610,62.02,22.59,26.31,3.39,0.0
5407,20150814:0710,72.96,32.44,28.35,4.13,0.0
5408,20150814:0810,74.33,41.66,30.38,4.87,0.0
5409,20150814:0910,77.06,49.49,32.41,5.61,0.0
5410,20150814:1010,76.61,54.77,32.63,5.78,0.0
5411,20150814:1110,190.62,56.13,32.86,5.95,0.0
5412,20150814:1210,407.9,53.12,33.08,6.12,0.0
5413,20150814:1310,345.98,46.68,33.04,6.14,0.0
5414,20150814:1410,730.43,38.2,33.01,6.16,0.0
5415,20150814:1510,726.75,28.66,32.98,6.18,0.0
5416,20150814:1610,669.45,18.72,31.75,6.02,0.0
5417,20150814:1710,234.03,8.8,30.52,5.87,0.0
5418,20150814:1810,0.0,0.0,29.29,5.71,0.0
5419,20150814:1910,0.0,0.0,28.39,5.02,0.0
5420,20150814:2010,0.0,0.0,27.5,4.32,0.0
5421,20150814:2110,0.0,0.0,26.6,3.63,0.0
5422,20150814:2210,0.0,0.0,26.02,3.52,0.0
5423,20150814:2310,0.0,0.0,25.44,3.41,0.0
5424,20150815:0010,0.0,0.0,24.86,3.3,0.0
5425,20150815:0110,0.0,0.0,24.54,2.83,0.0
5426,20150815:0210,0.0,0.0,24.23,2.36,0.0
5427,20150815:0310,0.0,0.0,23.92,1.89,0.0
5428,20150815:0410,0.91,2.69,24.3,1.94,0.0
5429,20150815:0510,31.01,12.42,24.69,1.99,0.0
5430,20150815:0610,73.42,22.4,25.08,2.04,0.0
5431,20150815:0710,81.17,32.24,26.66,1.62,0.0
5432,20150815:0810,145.01,41.44,28.23,1.2,0.0
5433,20150815:0910,162.34,49.24,29.8,0.77,0.0
5434,20150815:1010,180.12,54.48,29.68,0.86,0.0
5435,20150815:1110,158.16,55.82,29.55,0.96,0.0
5436,20150815:1210,400.44,52.81,29.43,1.05,0.0
5437,20150815:1310,605.31,46.39,29.85,1.22,0.0
5438,20150815:1410,31.72,37.93,30.28,1.4,0.0
5439,20150815:1510,34.11,28.4,30.71,1.57,0.0
5440,20150815:1610,367.27,18.46,29.65,1.45,0.0
5441,20150815:1710,43.1,8.54,28.59,1.32,0.0
5442,20150815:1810,0.0,0.0,27.53,1.2,0.0
5443,20150815:1910,0.0,0.0,27.06,1.23,0.0
5444,20150815:2010,0.0,0.0,26.59,1.26,0.0
5445,20150815:2110,0.0,0.0,26.12,1.28,0.0
5446,20150815:2210,0.0,0.0,24.93,2.23,0.0
5447,20150815:2310,0.0,0.0,23.73,3.18,0.0
5448,20150816:0010,0.0,0.0,22.54,4.12,0.0
5449,20150816:0110,0.0,0.0,21.98,3.19,0.0
5450,20150816:0210,0.0,0.0,21.42,2.25,0.0
5451,20150816:0310,0.0,0.0,20.87,1.31,0.0
5452,20150816:0410,0.91,2.49,21.56,1.22,0.0
5453,20150816:0510,19.61,12.23,22.26,1.13,0.0
5454,20150816:0610,72.96,22.21,22.95,1.03,0.0
5455,20150816:0710,112.18,32.03,24.21,0.99,0.0
5456,20150816:0810,144.55,41.21,25.46,0.94,0.0
5457,20150816:0910,140.45,48.99,26.71,0.9,0.0
5458,20150816:1010,116.74,54.19,26.73,1.22,0.0
5459,20150816:1110,255.39,55.5,26.74,1.54,0.0
5460,20150816:1210,410.3,52.5,26.76,1.86,0.0
5461,20150816:1310,547.89,46.1,26.57,1.44,0.0
5462,20150816:1410,641.74,37.65,26.39,1.03,0.0
5463,20150816:1510,746.51,28.14,26.21,0.61,0.0
5464,20150816:1610,91.28,18.2,25.41,0.71,0.0
5465,20150816:1710,138.85,8.27,24.61,0.81,0.0
5466,20150816:1810,0.0,0.0,23.81,0.91,0.0
5467,20150816:1910,0.0,0.0,22.96,2.24,0.0
5468,20150816:2010,0.0,0.0,22.12,3.57,0.0
5469,20150816:2110,0.0,0.0,21.28,4.9,0.0
5470,20150816:2210,0.0,0.0,21.02,5.14,0.0
5471,20150816:2310,0.0,0.0,20.75,5.38,0.0
5472,20150817:0010,0.0,0.0,20.49,5.63,0.0
5473,20150817:0110,0.0,0.0,20.05,5.43,0.0
5474,20150817:0210,0.0,0.0,19.61,5.22,0.0
5475,20150817:0310,0.0,0.0,19.18,5.02,0.0
5476,20150817:0410,0.46,2.28,19.26,4.53,0.0
5477,20150817:0510,11.4,12.03,19.35,4.05,0.0
5478,20150817:0610,20.52,22.01,19.44,3.56,0.0
5479,20150817:0710,37.85,31.83,19.5,4.45,0.0
5480,20150817:0810,51.07,40.99,19.55,5.34,0.0
5481,20150817:0910,57.0,48.73,19.6,6.23,0.0
5482,20150817:1010,105.34,53.89,19.49,6.4,0.0
5483,20150817:1110,124.49,55.18,19.38,6.57,0.0
5484,20150817:1210,89.77,52.18,19.27,6.74,0.0
5485,20150817:1310,407.24,45.81,19.26,6.79,0.0
5486,20150817:1410,181.09,37.37,19.25,6.84,0.0
5487,20150817:1510,240.66,27.87,19.25,6.88,0.0
5488,20150817:1610,317.59,17.93,18.85,6.23,0.0
5489,20150817:1710,9.58,8.01,18.45,5.58,0.0
5490,20150817:1810,0.0,0.0,18.06,4.92,0.0
5491,20150817:1910,0.0,0.0,17.83,5.32,0.0
5492,20150817:2010,0.0,0.0,17.6,5.71,0.0
5493,20150817:2110,0.0,0.0,17.37,6.11,0.0
5494,20150817:2210,0.0,0.0,17.25,6.31,0.0
5495,20150817:2310,0.0,0.0,17.12,6.51,0.0
5496,20150818:0010,0.0,0.0,17.0,6.72,0.0
5497,20150818:0110,0.0,0.0,16.91,6.55,0.0
5498,20150818:0210,0.0,0.0,16.83,6.39,0.0
5499,20150818:0310,0.0,0.0,16.75,6.22,0.0
5500,20150818:0410,0.0,2.08,16.7,6.26,1.0
5501,20150818:0510,5.93,11.84,16.65,6.3,0.0
5502,20150818:0610,15.05,21.81,16.6,6.34,0.0
5503,20150818:0710,56.54,31.62,16.93,6.3,0.0
5504,20150818:0810,64.3,40.76,17.26,6.25,0.0
5505,20150818:0910,107.16,48.47,17.58,6.21,0.0
5506,20150818:1010,160.97,53.59,18.28,5.97,0.0
5507,20150818:1110,193.53,54.86,18.98,5.73,0.0
5508,20150818:1210,211.51,51.86,19.68,5.49,0.0
5509,20150818:1310,187.76,45.5,20.37,5.2,0.0
5510,20150818:1410,124.66,37.09,21.06,4.9,0.0
5511,20150818:1510,444.29,27.6,21.76,4.61,0.0
5512,20150818:1610,364.42,17.66,20.78,3.79,0.0
5513,20150818:1710,320.39,7.73,19.81,2.98,0.0
5514,20150818:1810,0.0,0.0,18.84,2.17,0.0
5515,20150818:1910,0.0,0.0,18.19,2.02,0.0
5516,20150818:2010,0.0,0.0,17.55,1.87,0.0
5517,20150818:2110,0.0,0.0,16.9,1.72,0.0
5518,20150818:2210,0.0,0.0,16.61,2.06,0.0
5519,20150818:2310,0.0,0.0,16.33,2.4,0.0
5520,20150819:0010,0.0,0.0,16.04,2.74,0.0
5521,20150819:0110,0.0,0.0,15.85,2.92,0.0
5522,20150819:0210,0.0,0.0,15.66,3.09,0.0
5523,20150819:0310,0.0,0.0,15.48,3.27,0.0
5524,20150819:0410,0.0,1.87,16.01,3.57,1.0
5525,20150819:0510,5.93,11.64,16.55,3.87,0.0
5526,20150819:0610,24.17,21.62,17.09,4.17,0.0
5527,20150819:0710,88.46,31.42,18.04,4.37,0.0
5528,20150819:0810,102.15,40.53,18.98,4.57,0.0
5529,20150819:0910,64.75,48.21,19.92,4.77,0.0
5530,20150819:1010,74.33,53.29,20.48,4.88,0.0
5531,20150819:1110,62.24,54.53,21.03,4.99,0.0
5532,20150819:1210,110.12,51.54,21.59,5.1,0.0
5533,20150819:1310,58.05,45.2,21.19,4.82,0.0
5534,20150819:1410,57.46,36.8,20.79,4.53,0.0
5535,20150819:1510,22.14,27.32,20.39,4.25,0.0
5536,20150819:1610,64.92,17.39,19.84,3.85,0.0
5537,20150819:1710,11.37,7.45,19.29,3.45,0.0
5538,20150819:1810,0.0,0.0,18.74,3.05,0.0
5539,20150819:1910,0.0,0.0,18.46,3.23,0.0
5540,20150819:2010,0.0,0.0,18.18,3.41,0.0
5541,20150819:2110,0.0,0.0,17.9,3.59,0.0
5542,20150819:2210,0.0,0.0,17.72,3.66,0.0
5543,20150819:2310,0.0,0.0,17.54,3.74,0.0
5544,20150820:0010,0.0,0.0,17.36,3.82,0.0
5545,20150820:0110,0.0,0.0,17.14,3.82,0.0
5546,20150820:0210,0.0,0.0,16.93,3.81,0.0
5547,20150820:0310,0.0,0.0,16.72,3.81,0.0
5548,20150820:0410,0.0,1.66,16.72,3.91,1.0
5549,20150820:0510,8.66,11.44,16.73,4.02,0.0
5550,20150820:0610,14.59,21.42,16.73,4.12,0.0
5551,20150820:0710,63.38,31.21,17.06,4.1,0.0
5552,20150820:0810,69.77,40.3,17.39,4.08,0.0
5553,20150820:0910,57.91,47.94,17.72,4.06,0.0
5554,20150820:1010,49.7,52.99,18.82,4.06,0.0
5555,20150820:1110,117.31,54.2,19.91,4.06,0.0
5556,20150820:1210,209.28,51.21,21.01,4.06,0.0
5557,20150820:1310,208.47,44.89,20.67,4.22,0.0
5558,20150820:1410,342.57,36.5,20.33,4.39,0.0
5559,20150820:1510,492.62,27.03,19.99,4.55,0.0
5560,20150820:1610,544.14,17.11,19.53,4.48,0.0
5561,20150820:1710,85.99,7.17,19.08,4.4,0.0
5562,20150820:1810,0.0,0.0,18.63,4.33,0.0
5563,20150820:1910,0.0,0.0,18.05,4.28,0.0
5564,20150820:2010,0.0,0.0,17.47,4.23,0.0
5565,20150820:2110,0.0,0.0,16.89,4.18,0.0
5566,20150820:2210,0.0,0.0,16.59,3.83,0.0
5567,20150820:2310,0.0,0.0,16.3,3.49,0.0
5568,20150821:0010,0.0,0.0,16.0,3.14,0.0
5569,20150821:0110,0.0,0.0,15.52,2.94,0.0
5570,20150821:0210,0.0,0.0,15.05,2.73,0.0
5571,20150821:0310,0.0,0.0,14.58,2.52,0.0
5572,20150821:0410,0.0,1.45,15.43,2.5,1.0
5573,20150821:0510,26.9,11.24,16.28,2.47,0.0
5574,20150821:0610,70.68,21.22,17.13,2.44,0.0
5575,20150821:0710,109.9,31.0,18.49,2.54,0.0
5576,20150821:0810,125.86,40.07,19.84,2.64,0.0
5577,20150821:0910,141.36,47.67,21.19,2.74,0.0
5578,20150821:1010,126.77,52.68,21.65,2.74,0.0
5579,20150821:1110,235.62,53.87,22.12,2.73,0.0
5580,20150821:1210,403.09,50.88,22.58,2.72,0.0
5581,20150821:1310,452.95,44.57,22.6,2.73,0.0
5582,20150821:1410,470.9,36.21,22.63,2.74,0.0
5583,20150821:1510,461.59,26.75,22.66,2.74,0.0
5584,20150821:1610,212.59,16.83,21.99,2.35,0.0
5585,20150821:1710,4.19,6.89,21.32,1.95,0.0
5586,20150821:1810,0.0,0.0,20.65,1.56,0.0
5587,20150821:1910,0.0,0.0,19.92,1.62,0.0
5588,20150821:2010,0.0,0.0,19.19,1.69,0.0
5589,20150821:2110,0.0,0.0,18.46,1.75,0.0
5590,20150821:2210,0.0,0.0,17.64,2.07,0.0
5591,20150821:2310,0.0,0.0,16.81,2.39,0.0
5592,20150822:0010,0.0,0.0,15.99,2.7,0.0
5593,20150822:0110,0.0,0.0,15.33,2.87,0.0
5594,20150822:0210,0.0,0.0,14.67,3.03,0.0
5595,20150822:0310,0.0,0.0,14.01,3.2,0.0
5596,20150822:0410,0.0,1.24,14.98,3.23,1.0
5597,20150822:0510,30.1,11.04,15.95,3.26,0.0
5598,20150822:0610,48.79,21.02,16.92,3.28,0.0
5599,20150822:0710,58.37,30.79,18.65,3.17,0.0
5600,20150822:0810,63.38,39.83,20.38,3.06,0.0
5601,20150822:0910,67.49,47.4,22.1,2.95,0.0
5602,20150822:1010,69.31,52.37,22.56,2.87,0.0
5603,20150822:1110,195.44,53.53,23.02,2.8,0.0
5604,20150822:1210,373.79,50.54,23.48,2.72,0.0
5605,20150822:1310,496.73,44.25,23.46,2.71,0.0
5606,20150822:1410,438.12,35.91,23.44,2.7,0.0
5607,20150822:1510,635.53,26.46,23.43,2.69,0.0
5608,20150822:1610,598.62,16.54,22.17,2.53,0.0
5609,20150822:1710,42.7,6.6,20.92,2.37,0.0
5610,20150822:1810,0.0,0.0,19.67,2.21,0.0
5611,20150822:1910,0.0,0.0,18.53,2.23,0.0
5612,20150822:2010,0.0,0.0,17.39,2.24,0.0
5613,20150822:2110,0.0,0.0,16.25,2.26,0.0
5614,20150822:2210,0.0,0.0,15.73,2.19,0.0
5615,20150822:2310,0.0,0.0,15.21,2.12,0.0
5616,20150823:0010,0.0,0.0,14.69,2.06,0.0
5617,20150823:0110,0.0,0.0,14.54,2.17,0.0
5618,20150823:0210,0.0,0.0,14.39,2.28,0.0
5619,20150823:0310,0.0,0.0,14.24,2.39,0.0
5620,20150823:0410,0.0,1.03,15.08,3.17,1.0
5621,20150823:0510,29.18,10.83,15.93,3.95,0.0
5622,20150823:0610,60.65,20.81,16.78,4.73,0.0
5623,20150823:0710,75.24,30.57,18.02,5.27,0.0
5624,20150823:0810,138.17,39.6,19.25,5.82,0.0
5625,20150823:0910,160.51,47.13,20.48,6.36,0.0
5626,20150823:1010,161.88,52.05,21.36,6.76,0.0
5627,20150823:1110,199.85,53.19,22.24,7.17,0.0
5628,20150823:1210,406.43,50.21,23.12,7.57,0.0
5629,20150823:1310,522.66,43.93,23.29,7.51,0.0
5630,20150823:1410,436.9,35.6,23.46,7.44,0.0
5631,20150823:1510,743.52,26.16,23.64,7.38,0.0
5632,20150823:1610,648.89,16.25,22.76,6.8,0.0
5633,20150823:1710,196.64,6.3,21.88,6.22,0.0
5634,20150823:1810,0.0,0.0,21.0,5.64,0.0
5635,20150823:1910,0.0,0.0,20.31,5.74,0.0
5636,20150823:2010,0.0,0.0,19.62,5.83,0.0
5637,20150823:2110,0.0,0.0,18.93,5.93,0.0
5638,20150823:2210,0.0,0.0,18.56,6.09,0.0
5639,20150823:2310,0.0,0.0,18.18,6.25,0.0
5640,20150824:0010,0.0,0.0,17.81,6.41,0.0
5641,20150824:0110,0.0,0.0,17.66,6.45,0.0
5642,20150824:0210,0.0,0.0,17.51,6.49,0.0
5643,20150824:0310,0.0,0.0,17.37,6.52,0.0
5644,20150824:0410,0.0,0.81,17.88,6.47,1.0
5645,20150824:0510,32.83,10.63,18.39,6.41,0.0
5646,20150824:0610,62.47,20.61,18.9,6.36,0.0
5647,20150824:0710,105.79,30.36,20.77,6.75,0.0
5648,20150824:0810,80.07,39.36,22.63,7.15,1.0
5649,20150824:0910,96.24,46.85,24.49,7.54,1.0
5650,20150824:1010,105.95,51.74,25.6,7.61,1.0
5651,20150824:1110,196.42,52.85,26.7,7.67,1.0
5652,20150824:1210,306.29,49.86,27.81,7.74,1.0
5653,20150824:1310,395.15,43.6,27.88,7.89,1.0
5654,20150824:1410,474.96,35.29,27.95,8.04,1.0
5655,20150824:1510,535.27,25.86,28.02,8.19,1.0
5656,20150824:1610,376.63,15.95,26.79,7.9,1.0
5657,20150824:1710,171.21,6.0,25.56,7.6,1.0
5658,20150824:1810,0.0,0.0,24.34,7.31,0.0
5659,20150824:1910,0.0,0.0,23.61,7.2,0.0
5660,20150824:2010,0.0,0.0,22.88,7.08,0.0
5661,20150824:2110,0.0,0.0,22.15,6.97,0.0
5662,20150824:2210,0.0,0.0,21.73,6.29,0.0
5663,20150824:2310,0.0,0.0,21.31,5.61,0.0
5664,20150825:0010,0.0,0.0,20.89,4.94,0.0
5665,20150825:0110,0.0,0.0,20.34,5.08,0.0
5666,20150825:0210,0.0,0.0,19.79,5.21,0.0
5667,20150825:0310,0.0,0.0,19.24,5.35,0.0
5668,20150825:0410,0.0,0.6,18.9,5.62,1.0
5669,20150825:0510,5.02,10.42,18.57,5.89,0.0
5670,20150825:0610,13.68,20.4,18.24,6.15,0.0
5671,20150825:0710,62.02,30.14,17.83,5.64,0.0
5672,20150825:0810,30.55,39.12,17.42,5.13,0.0
5673,20150825:0910,31.92,46.57,17.01,4.62,0.0
5674,20150825:1010,50.16,51.42,17.51,4.16,0.0
5675,20150825:1110,261.42,52.5,18.02,3.7,0.0
5676,20150825:1210,214.06,49.52,18.52,3.24,0.0
5677,20150825:1310,73.62,43.27,19.7,3.12,0.0
5678,20150825:1410,46.68,34.98,20.88,2.99,0.0
5679,20150825:1510,70.02,25.56,22.06,2.87,0.0
5680,20150825:1610,50.49,15.65,21.31,2.69,0.0
5681,20150825:1710,41.58,5.7,20.57,2.51,0.0
5682,20150825:1810,0.0,0.0,19.83,2.33,0.0
5683,20150825:1910,0.0,0.0,18.77,2.35,0.0
5684,20150825:2010,0.0,0.0,17.72,2.38,0.0
5685,20150825:2110,0.0,0.0,16.67,2.4,0.0
5686,20150825:2210,0.0,0.0,16.21,2.51,0.0
5687,20150825:2310,0.0,0.0,15.74,2.62,0.0
5688,20150826:0010,0.0,0.0,15.28,2.73,0.0
5689,20150826:0110,0.0,0.0,14.3,2.63,0.0
5690,20150826:0210,0.0,0.0,13.32,2.53,0.0
5691,20150826:0310,0.0,0.0,12.34,2.43,0.0
5692,20150826:0410,0.0,0.38,13.47,2.28,1.0
5693,20150826:0510,27.36,10.22,14.6,2.13,0.0
5694,20150826:0610,41.95,20.19,15.73,1.99,0.0
5695,20150826:0710,51.07,29.92,18.08,1.73,0.0
5696,20150826:0810,60.65,38.87,20.43,1.48,0.0
5697,20150826:0910,69.77,46.29,22.78,1.23,0.0
5698,20150826:1010,75.24,51.09,23.68,1.3,0.0
5699,20150826:1110,195.46,52.15,24.59,1.37,0.0
5700,20150826:1210,416.69,49.17,25.49,1.45,0.0
5701,20150826:1310,589.39,42.94,25.71,1.77,0.0
5702,20150826:1410,710.22,34.66,25.93,2.08,0.0
5703,20150826:1510,736.33,25.25,26.15,2.4,0.0
5704,20150826:1610,633.28,15.35,24.36,2.47,0.0
5705,20150826:1710,166.86,5.4,22.58,2.55,0.0
5706,20150826:1810,0.0,0.0,20.8,2.62,0.0
5707,20150826:1910,0.0,0.0,19.77,2.71,0.0
5708,20150826:2010,0.0,0.0,18.74,2.8,0.0
5709,20150826:2110,0.0,0.0,17.71,2.9,0.0
5710,20150826:2210,0.0,0.0,17.3,2.99,0.0
5711,20150826:2310,0.0,0.0,16.89,3.09,0.0
5712,20150827:0010,0.0,0.0,16.48,3.19,0.0
5713,20150827:0110,0.0,0.0,16.43,2.89,0.0
5714,20150827:0210,0.0,0.0,16.38,2.6,0.0
5715,20150827:0310,0.0,0.0,16.33,2.3,0.0
5716,20150827:0410,0.0,0.17,17.01,1.8,1.0
5717,20150827:0510,24.62,10.01,17.7,1.29,0.0
5718,20150827:0610,40.13,19.99,18.39,0.79,0.0
5719,20150827:0710,54.26,29.7,20.99,0.97,0.0
5720,20150827:0810,60.65,38.63,23.59,1.15,0.0
5721,20150827:0910,69.77,46.01,26.18,1.34,0.0
5722,20150827:1010,89.38,50.77,27.3,1.91,0.0
5723,20150827:1110,223.31,51.8,28.43,2.48,0.0
5724,20150827:1210,417.53,48.81,29.55,3.05,0.0
5725,20150827:1310,593.3,42.6,29.51,4.06,0.0
5726,20150827:1410,690.98,34.34,29.47,5.06,0.0
5727,20150827:1510,711.06,24.94,29.44,6.07,0.0
5728,20150827:1610,429.54,15.05,27.94,5.81,0.0
5729,20150827:1710,130.99,5.09,26.45,5.55,0.0
5730,20150827:1810,0.0,0.0,24.96,5.3,0.0
5731,20150827:1910,0.0,0.0,23.94,5.14,0.0
5732,20150827:2010,0.0,0.0,22.93,4.97,0.0
5733,20150827:2110,0.0,0.0,21.91,4.81,0.0
5734,20150827:2210,0.0,0.0,21.27,3.91,0.0
5735,20150827:2310,0.0,0.0,20.63,3.0,0.0
5736,20150828:0010,0.0,0.0,19.99,2.1,0.0
5737,20150828:0110,0.0,0.0,19.5,1.52,0.0
5738,20150828:0210,0.0,0.0,19.01,0.94,0.0
5739,20150828:0310,0.0,0.0,18.52,0.36,0.0
5740,20150828:0410,0.0,0.0,19.16,0.62,0.0
5741,20150828:0510,20.06,9.8,19.8,0.87,0.0
5742,20150828:0610,59.74,19.78,20.44,1.13,0.0
5743,20150828:0710,103.97,29.48,23.34,1.66,0.0
5744,20150828:0810,97.58,38.38,26.23,2.19,0.0
5745,20150828:0910,77.98,45.72,29.12,2.72,0.0
5746,20150828:1010,71.59,50.44,30.13,2.36,0.0
5747,20150828:1110,199.15,51.45,31.14,2.01,0.0
5748,20150828:1210,415.71,48.46,32.15,1.66,0.0
5749,20150828:1310,515.94,42.26,31.97,1.7,0.0
5750,20150828:1410,676.79,34.01,31.8,1.75,0.0
5751,20150828:1510,716.33,24.63,31.63,1.79,0.0
5752,20150828:1610,605.42,14.74,30.17,1.97,0.0
5753,20150828:1710,119.8,4.78,28.71,2.14,0.0
5754,20150828:1810,0.0,0.0,27.26,2.32,0.0
5755,20150828:1910,0.0,0.0,25.93,2.21,0.0
5756,20150828:2010,0.0,0.0,24.61,2.1,0.0
5757,20150828:2110,0.0,0.0,23.28,1.99,0.0
5758,20150828:2210,0.0,0.0,22.7,1.97,0.0
5759,20150828:2310,0.0,0.0,22.13,1.95,0.0
5760,20150829:0010,0.0,0.0,21.55,1.93,0.0
5761,20150829:0110,0.0,0.0,21.19,2.03,0.0
5762,20150829:0210,0.0,0.0,20.84,2.12,0.0
5763,20150829:0310,0.0,0.0,20.49,2.22,0.0
5764,20150829:0410,0.0,0.0,21.2,2.54,0.0
5765,20150829:0510,26.9,9.59,21.92,2.86,0.0
5766,20150829:0610,47.88,19.57,22.63,3.17,0.0
5767,20150829:0710,59.74,29.25,24.8,2.81,0.0
5768,20150829:0810,62.47,38.13,26.97,2.46,0.0
5769,20150829:0910,69.31,45.44,29.13,2.1,0.0
5770,20150829:1010,71.59,50.11,30.14,2.09,0.0
5771,20150829:1110,195.51,51.09,31.15,2.09,0.0
