u,v,MW,Diameter,Length,Losses [W],mass_flow_kg_s,velocity_m_s,Re_supply,Re_return,f_supply,f_return,dp_supply_Pa,dp_return_Pa,dp_total_Pa,dp_minor_supply_Pa,dp_minor_return_Pa,flow_regime_supply,flow_regime_return,V_dot_m3_s
60121867,60121871,20.5835758377414,0.31,240.77,4684.18,196.9720175860421,2.6413210149873687,1486710.2630711216,908549.9188713336,0.01378974863071479,0.014220761398055067,19490.465939065314,19885.856956840726,39376.322895906036,1033.959934034422,1024.6089550716395,turbulent,turbulent,0.1983309556829284
60121867,7404841890,0.5314795673163242,0.071,125.48,1521.947,5.085928873840423,1.3001504956045455,167608.26615373578,102427.8101784091,0.019897319337544184,0.02091593990267748,14933.296059284787,15543.11138068272,30476.40743996751,250.52356803967768,248.2578703687055,turbulent,turbulent,0.0051210174239269685
60121867,8389446364,0.5227236045673256,0.07,133.65,1611.552,5.002139756625125,1.3155270497332596,167201.9281458926,102179.4912064948,0.019943259192919477,0.020958535356095376,16533.572234212406,17205.188848466558,33738.76108267896,256.484368202142,254.16476194623743,turbulent,turbulent,0.005036650233618428
60121867,99055018,0.15131585513169102,0.043,79.81,769.049,1.4479986137003926,1.009186136608235,78792.19338774023,48151.03701661958,0.023036086898365372,0.024438044306960796,10906.925177566278,11456.964940014419,22363.890117580697,150.93984111430342,149.57476377189778,turbulent,turbulent,0.0014579885630572166
60121867,99055216,0.08279253364962683,0.034,53.2,450.551,0.7922730492787257,0.8831959923356183,54522.96507202966,33319.76426293584,0.024827307764945943,0.026478137039102005,7600.515157955867,8024.966460877478,15625.481618833346,115.60470667490645,114.55919500222711,turbulent,turbulent,0.0007977390542625596
60121867,160025437,0.03887476906550474,0.025,41.64,288.982,0.3720073594785142,0.7670285958352058,34817.294654609854,21277.347052424164,0.02741625621719239,0.02942915063110401,6723.280387218237,7145.2894739752155,13868.569861193453,87.19356755717959,86.40500197636852,turbulent,turbulent,0.0003745738914118971
60121868,321680288,1.2198422616766111,0.098,82.84,1137.476,11.673131690685274,1.5663011783348346,278705.0315529559,170320.6334793137,0.018190978160316416,0.01901280357815573,9681.761533460338,10011.366891661146,19693.128425121482,363.5899630939342,360.3017098608481,turbulent,turbulent,0.011753666294325173
60121868,6957423253,0.38286978390354176,0.062,173.34,1985.61,3.663825683287481,1.228263269462931,138269.5702720226,84498.51324326977,0.020653245842179944,0.021754208643518416,21740.918431716116,22680.947982148056,44421.866413864176,223.58582481223806,221.5637480611227,turbulent,turbulent,0.003689102940241987
60121868,160032066,0.06393314095115062,0.031,52.95,424.13,0.6118003918770394,0.8204014214031399,46177.621202321636,28219.805189461753,0.02565948670396542,0.027444996145003602,7386.185865520774,7821.825780642762,15208.011646163537,99.75028495246703,98.84815829802058,turbulent,turbulent,0.0006160212902076792
60121869,7540526699,1.6505062286602006,0.111,295.16,4235.546,15.794317977609573,1.6519426294353163,332936.4912295839,203462.25462322935,0.017618987739415812,0.01838545554022043,31984.681533177092,33056.807880834596,65041.48941401169,404.4373516285003,400.7796807242853,turbulent,turbulent,0.0159032852343659
60121869,99055041,0.2663060054102208,0.054,39.11,421.136,2.548382826892065,1.1262043257229293,110421.69511784194,67480.2781906612,0.02153057182933789,0.022745459690552618,5073.305174118946,5300.590540660982,10373.895714779926,187.97310658141205,186.27310592630621,turbulent,turbulent,0.002565964484182049
60121870,60121869,1.9168122340704212,0.118,129.62,1899.451,18.34270080450164,1.6976154087245474,363717.9835834516,222273.265131137,0.017346970024752432,0.018087248395499956,13991.56496370316,14438.652528335511,28430.21749203867,427.1102104692732,423.24748962156673,turbulent,turbulent,0.01846924971854795
60121870,9862707491,0.3786466963894467,0.062,230.82,2644.043,3.6234133625784373,1.214715417176428,136744.44470624492,83566.48718313243,0.020674361150266937,0.021783155389633685,28271.27422427156,29506.485510938484,57777.75973521004,218.68068413109827,216.70296873849307,turbulent,turbulent,0.0036484118091573976
60121870,99055202,0.06254948183848912,0.03,41.17,323.061,0.5985596348180777,0.8570476283007595,46684.17313712744,28529.366326358217,0.025749075929493593,0.027506948527989857,6520.089316486142,6894.854586361654,13414.943902847795,108.86073232764512,107.87621215006244,turbulent,turbulent,0.0006026891832736462
60121871,60121870,2.358008412298357,0.128,45.08,678.815,22.564673801898156,1.7747989428819255,412479.70959959604,252072.25375483697,0.0169853743141625,0.017688530181415286,5121.164147866898,5265.785355486212,10386.94950335311,466.83096958292714,462.6090201320309,turbulent,turbulent,0.022720350710978995
60121871,6957423250,18.225567425443042,0.295,104.75,2012.143,174.40734378414393,2.5826215875910226,1383331.4532993203,845373.6487101499,0.013943038363072147,0.014385845025130716,9145.337895077142,9319.332592727018,18464.67048780416,988.5141502376823,979.5741761448578,turbulent,turbulent,0.17561060497194939
60121872,98916113,0.06615874379276224,0.031,51.95,416.12,0.6330980267249975,0.8489607524100764,47785.129349704504,29202.176424239355,0.025554842629952543,0.027302712151315148,7730.807179653706,8177.631554305012,15908.43873395872,106.81606209175023,105.85003360589786,turbulent,turbulent,0.0006374658604819134
60121873,60121872,0.06615874379276224,0.031,136.65,1094.566,0.6330980267249975,0.8489607524100764,47785.129349704504,29202.176424239355,0.025554842629952543,0.027302712151315148,20161.067962281184,21337.97601634957,41499.043978630754,106.81606209175023,105.85003360589786,turbulent,turbulent,0.0006374658604819134
60121873,160032079,0.0638997643125551,0.031,54.68,437.987,0.6114809982062689,0.8199731264478467,46153.5139278918,28205.072889045536,0.025661101661743412,0.02744719009072391,7616.765309808727,8066.362241283794,15683.12755109252,99.64616179774417,98.74497681753219,turbulent,turbulent,0.0006156996929943323
60121874,60121873,0.13005850810531736,0.04,142.28,1319.932,1.2445790249312665,1.00240341098904,72802.44854013713,44490.61821779579,0.023478489311602416,0.024920772682076018,20876.525056542567,21949.502098863028,42826.027155405594,148.91773028056622,147.57094060603262,turbulent,turbulent,0.0012531655534762458
