,full_id,building_usage,yearly_demand_useful_renovated,yearly_demand_delivered_renovated,yearly_demand_useful_unrenovated,yearly_demand_delivered_unrenovated,consumer_size_renovated,consumer_size_unrenovated,npv_unrenovated_25years_ir_0.05_gas,npv_renovated_25years_ir_0.05_dh,savings_npv_25years_ir_0.05,operator_selling_price,NFA,npv_per_nfa
132,w99758777,ab,38785.81336494016,48482.26670617519,105954.58460251115,117727.31622501239,r1,r2,-174884.13512989104,-271609.26898479165,-96725.1338549006,0.08839270228274748,337.6781565959565,-286.44178477506773
133,w99758783,th,46165.858494498185,57707.32311812273,46165.858494498185,51295.3983272202,r2,r1,-82778.2903091995,-70810.68587871217,11967.604430487321,0.08136760542010116,333.3155570875853,35.90472804526971
134,w99758786,mfh,24975.758120688377,31219.69765086047,58859.38042021428,65399.31157801586,r1,r2,-97150.79227280986,-134422.02954926554,-37271.23727645568,0.08839270228274748,182.17889552428386,-204.58592181709403
135,w99758788,other,29695.324703960447,37119.15587995056,107247.06333366054,119163.40370406726,nr1,nr2,-165429.01700147404,-245252.88772851738,-79823.87072704334,0.08838917543097283,349.08404515869915,-228.66662579996785
136,w99758792,sfh,7098.129910688255,8872.662388360319,22560.840147597835,25067.600163997595,r1,r1,-40453.00653468541,-81725.20409653372,-41272.19756184831,0.08839270228274748,60.93018751584459,-677.3686286640047
137,w99758793,ab,14533.912444621437,18167.390555776794,45544.688375520156,50605.2093061335,r1,r1,-81664.49318472295,-117095.68693292238,-35431.19374819944,0.08839270228274748,126.39461716674268,-280.322014832782
138,w99758796,ab,92578.39928517047,115722.99910646307,179322.33204421046,199247.03560467827,r2,r2,-295981.8215198178,-396411.4207358,-100429.59921598219,0.08136760542010116,906.0679207786917,-110.84113774789766
139,w99758800,ab,43617.35169245246,54521.68961556557,99487.39834212833,110541.55371347592,r1,r2,-164209.6722917426,-245295.34604703297,-81085.67375529037,0.08839270228274748,420.9761067721993,-192.6134819788427
140,w99758801,mfh,30453.792851169546,38067.241063961934,71440.53956745433,79378.37729717146,r1,r2,-117916.71896348412,-173213.63115213357,-55296.912188649454,0.08839270228274748,293.7319820257835,-188.25635467844813
141,w99758803,mfh,56071.10035591353,70088.8754448919,131384.60978199245,145982.8997577694,r2,r2,-216857.85412023985,-277801.0143944413,-60943.16027420148,0.08136760542010116,512.6721141899004,-118.87356184859188
142,w99758805,sfh,21149.48042883679,26436.850536045986,58159.717102174254,64621.90789130473,r1,r2,-95995.95773009918,-174311.0811402927,-78315.12341019351,0.08839270228274748,165.76912949401884,-472.43490780965476
143,w99758807,other,10633.353902934445,13291.692378668055,42605.10553834061,47339.006153711794,nr1,nr1,-71389.686154001,-108749.02801696988,-37359.34186296888,0.08838917543097283,110.8734177275095,-336.95490432869934
144,w99758813,other,4335.785169212401,5419.731461515501,17306.7893226752,19229.765914083553,nr0,nr1,-28999.48826478882,-50686.2603180626,-21686.772053273784,0.10837999828545454,43.0509613757953,-503.74652180164355
145,w99758814,th,9884.973779293656,12356.217224117068,18715.5754116606,20795.083790734,r1,r1,-33558.20481308256,-71371.22589392804,-37813.02108084549,0.08839270228274748,84.92593946289271,-445.2470154583029
146,w99758818,mfh,42981.25264898336,53726.5658112292,91711.52463429667,101901.69403810741,r1,r2,-151375.14556149318,-245983.3828571143,-94608.23729562113,0.08839270228274748,424.19755738042295,-223.02871775090372
147,w99758821,sfh,4362.174934958981,5452.718668698726,16591.68554566197,18435.206161846632,r0,r1,-29749.93658964306,-69189.69981320592,-39439.76322356286,0.10846440760459407,35.03456762442365,-1125.7385461799795
148,w99758824,ab,54415.092655594315,68018.86581949289,169348.0416963535,188164.4907737261,r2,r2,-279518.68169851333,-408643.9242775429,-129125.24257902958,0.08136760542010116,478.7830200769007,-269.69469919440724
149,w99758826,ab,50422.93344994148,63028.666812426854,106368.10829847213,118186.78699830236,r2,r2,-175566.67977102342,-293110.05778893095,-117543.37801790753,0.08136760542010116,392.0728006519377,-299.79987854923036
152,w99758837,mfh,27818.768765056746,34773.46095632093,81068.34105236304,90075.9345026256,r1,r2,-133807.95899058756,-176654.57405647263,-42846.61506588507,0.08839270228274748,194.723237061128,-220.03853116120163
153,w99758838,ab,49879.55482966044,62349.443537075545,109862.70524728548,122069.67249698387,r2,r2,-181334.7130025585,-292268.66224183387,-110933.94923927536,0.08136760542010116,478.1149431033991,-232.0235977549949
154,w99758842,sfh,9098.77198804681,11373.464985058512,28836.13150330949,32040.146114788324,r1,r1,-51704.99894981219,-69992.99032670987,-18287.991376897684,0.08839270228274748,66.20839738831855,-276.2186081870684
155,w99758845,th,20597.68337727332,25747.104221591646,68631.03812160477,76256.7090240053,r1,r2,-113279.47525810951,-186830.73145170306,-73551.25619359355,0.08839270228274748,141.8255072105676,-518.6038649901839
156,w99758846,other,39110.73926488373,48888.424081104655,132388.56970357036,147098.41078174484,nr1,nr2,-204209.88946015234,-323303.18992083357,-119093.30046068123,0.08838917543097283,563.5821329504251,-211.31489715121458
157,w99758847,sfh,48245.97195129891,60307.46493912364,141765.98617754248,157517.76241949163,r2,r2,-233992.9128739939,-321230.6243838833,-87237.71150988943,0.08136760542010116,385.25146163031457,-226.44355751621345
158,w99758850,ab,22322.486341848085,27903.107927310106,51542.08490718524,57268.98323020582,r1,r2,-85073.17522502817,-147446.0808937895,-62372.905668761334,0.08839270228274748,177.17881421931088,-352.03365562406645
159,w99758852,other,27630.39919965029,34537.99899956286,94738.4325839545,105264.92509328279,nr1,nr2,-146134.40487283768,-246880.11996021896,-100745.71508738128,0.08838917543097283,422.9061155930161,-238.22241242861088
160,w99758858,sfh,6590.511049374096,8238.13881171762,9200.09663478349,10222.329594203877,r1,r1,-16496.352389884763,-74928.5809988199,-58432.22860893514,0.08839270228274748,57.38898355839774,-1018.1784897701807
161,w99758862,sfh,47385.93913186298,59232.42391482872,153965.21116104606,171072.45684560674,r2,r2,-254128.4352631253,-387218.074020505,-133089.6387573797,0.08136760542010116,402.33381934519855,-330.7940629350625
162,w99758864,other,10686.907379847416,13358.63422480927,39005.52169932354,43339.46855480393,nr1,nr1,-65358.17520465733,-108687.7082558375,-43329.533051180166,0.08838917543097283,101.365438436158,-427.45864586251435
163,w99758865,other,4034.3888558582253,5042.986069822781,19191.6289905496,21324.03221172178,nr0,nr1,-32157.75088707185,-56776.232985066184,-24618.482097994336,0.10837999828545454,63.831228005420414,-385.6808472477419
164,w99758868,ab,49002.607042031916,61253.258802539895,107761.9123396737,119735.45815519299,r2,r2,-177867.23349600408,-266593.65620021534,-88726.42270421126,0.08136760542010116,445.0926624152809,-199.34371019000898
165,w99758869,other,8736.207849217513,10920.259811521892,36782.57152472311,40869.523916359016,nr1,nr1,-61633.37008340504,-99682.59474754494,-38049.224664139896,0.08838917543097283,105.27734354436397,-361.4189281676348
166,w99758874,ab,73910.07250364788,92387.59062955985,145140.5559918637,161267.2844354041,r2,r2,-239562.83441752108,-393020.06094615796,-153457.22652863688,0.08136760542010116,732.9468768487684,-209.37018954008076
167,w99758876,sfh,12352.210694951837,15440.263368689795,19767.0966607297,21963.44073414411,r1,r1,-35443.64860336986,-123082.03213183321,-87638.38352846335,0.08839270228274748,118.68904608124866,-738.3864511681259
168,w99758878,other,50045.05270888446,62556.31588610557,165946.20228490618,184384.6692054513,nr2,nr2,-255972.6697010977,-378405.2998331451,-122432.6301320474,0.08136760542010116,556.4759241774678,-220.01424466479156
169,w99758879,other,12063.985867794016,15079.982334742519,63241.62786203879,70268.47540226532,nr1,nr2,-97550.45971041064,-175845.479295979,-78295.01958556836,0.08838917543097283,141.26093079326674,-554.2581317133748
170,w99758882,other,53874.88809445505,67343.6101180688,173463.4893925074,192737.21043611935,nr2,nr2,-267568.11463052564,-372860.54036865616,-105292.42573813052,0.08136760542010116,536.390386541374,-196.29812237510873
171,w99758886,sfh,9862.178496867567,12327.723121084458,28508.101772463415,31675.66863607046,r1,r1,-51116.820993731046,-101289.27035988992,-50172.44936615888,0.08839270228274748,70.57262436598539,-710.9335924078375
172,w99758887,sfh,11592.59887534742,14490.748594184273,35123.0717850301,39025.635316700114,r1,r1,-62977.87862254458,-118336.18195224194,-55358.30332969736,0.08839270228274748,84.85345135740936,-652.3989589595344
173,w99758888,other,5611.650315189278,7014.562893986597,23233.64309960051,25815.158999556123,nr1,nr1,-38930.60392966114,-64306.8950436024,-25376.29111394126,0.08838917543097283,71.82869699064176,-353.2890359579741
174,w99758891,trade,109673.71393623555,137092.14242029443,394777.7044394887,438641.8938216541,nr2,nr2,-608946.161782927,-912546.4345258769,-303600.2727429499,0.08136760542010116,1365.0763243824242,-222.40534636794177
175,w99758895,other,11343.022479982455,14178.778099978068,11343.022479982455,12603.358311091617,nr1,nr1,-19006.52057193013,-17663.24314308708,1343.277428843052,0.08838917543097283,154.4283221337944,8.698387771637227
176,w99758899,th,20589.83452385864,25737.2931548233,51555.465518172896,57283.85057574766,r1,r2,-85095.26069295636,-148921.80067390698,-63826.53998095062,0.08839270228274748,158.4874060918577,-402.723103083392
177,w99758900,sfh,10694.216001383687,13367.770001729608,14105.077346915961,15672.308163239957,r1,r1,-25291.291563350238,-100253.25435281446,-74961.96278946422,0.08839270228274748,82.77785695786588,-905.579892308882
178,w99758903,trade,29613.781724427085,37017.22715553385,111219.17925647758,123576.86584053065,nr1,nr2,-171556.02143499584,-267218.6214369968,-95662.60000200095,0.08838917543097283,400.34018093422054,-238.95328162855373
179,w99758905,sfh,14100.026680676654,17625.033350845817,42224.87349281815,46916.52610313128,r1,r1,-75711.85612576175,-95256.36736447562,-19544.511238713865,0.08839270228274748,110.54209396946244,-176.8060522185611
180,w99758908,ab,27512.151103074764,34390.18887884345,62155.14284179054,69061.2698242117,r1,r2,-102590.63768255062,-170679.85170811534,-68089.21402556472,0.08839270228274748,248.9345047255978,-273.5226042714325
181,w99758913,ab,22300.78576510543,27875.982206381785,66297.76659895918,73664.18510995463,r1,r2,-109428.27642804579,-176862.6370830009,-67434.36065495512,0.08839270228274748,208.22132023065353,-323.85905814186503
182,w99758915,ab,10013.713282288307,12517.141602860384,27065.001520575188,30072.223911750207,r1,r1,-48529.25140244273,-77125.47106087275,-28596.219658430018,0.08839270228274748,71.10941483918579,-402.14393161721944
183,w99758919,ab,94696.69321739217,118370.8665217402,208080.77592565658,231200.8621396184,r2,r2,-343449.2869886883,-467664.195887209,-124214.90889852069,0.08136760542010116,819.0798590054737,-151.65176817965266
184,w99758922,th,11677.410484752485,14596.763105940605,29500.748365313924,32778.60929479325,r1,r1,-52896.69881940193,-81960.22997040236,-29063.531151000432,0.08839270228274748,83.9358181065414,-346.25898462214917
185,w99758926,sfh,4556.491211661925,5695.614014577406,13125.615217519764,14584.016908355294,r1,r1,-23535.05431058286,-41246.65121796592,-17711.59690738306,0.08839270228274748,36.12754547015065,-490.25187504135204
186,w99758928,sfh,17308.899478423707,21636.124348029633,50451.804126083465,56057.56014009274,r1,r2,-83273.6040958785,-114129.6833493235,-30856.079253445,0.08839270228274748,119.38002583179623,-258.46936318241814
187,w99758931,th,8611.439252918039,10764.299066147547,29795.3796286822,33105.977365202445,r1,r1,-53424.99122094304,-92603.9840718184,-39178.99285087536,0.08839270228274748,65.79372537583113,-595.4822078712614
188,w99758935,ab,44548.24205703894,55685.30257129867,97740.68299085365,108600.75887872626,r2,r2,-161326.61815423868,-254501.7808273343,-93175.16267309562,0.08136760542010116,355.7203856162727,-261.93371659505266
189,w99758936,th,12820.809152675898,16026.011440844872,46648.143097256325,51831.270108062585,r1,r1,-83643.05696058815,-137726.14852026923,-54083.09155968108,0.08839270228274748,99.44306262517348,-543.8598745046116
190,w99758945,mfh,72696.76550898828,90870.95688623533,72696.76550898828,80774.18389887585,r2,r2,-119990.19212311266,-111504.64855903944,8485.543564073218,0.08136760542010116,525.0721962768584,16.1607177531811
191,w99758951,ab,38846.362119594094,48557.95264949262,88176.77832572878,97974.19813969864,r1,r2,-145540.84350277114,-207780.1184485146,-62239.27494574347,0.08839270228274748,355.6037514369003,-175.02423608933
192,w99758953,other,30960.182478675506,38700.22809834438,115621.89938143763,128468.77709048626,nr1,nr2,-178347.23454391598,-298675.31531571096,-120328.08077179498,0.08838917543097283,525.4067761451006,-229.018897804554
193,w99758954,sfh,3643.787391156788,4554.7342389459845,15454.106966036949,17171.229962263275,r0,r1,-27710.186588569235,-51532.72569197109,-23822.539103401858,0.10846440760459407,37.75478148937691,-630.9807172398765
194,w99758959,sfh,3902.3905445980445,4877.988180747555,5386.67163386435,5985.190704293722,r0,r1,-9658.641317403275,-41017.78584837565,-31359.144530972375,0.10846440760459407,30.14875982720405,-1040.1470810310466
195,w99758962,mfh,21723.95521923704,27154.944024046297,21723.95521923704,24137.72802137449,r1,r1,-38952.41917826271,-36197.756951169555,2754.662227093155,0.08839270228274748,201.50926117040217,13.67015198752444
196,w99758966,th,21851.717362183943,27314.646702729926,53966.642471051426,59962.936078946026,r1,r2,-89075.04691581032,-158958.0556543057,-69883.00873849538,0.08839270228274748,155.61690238779408,-449.0708121431975
197,w99758967,ab,10128.948163735615,12661.185204669518,36490.03724639751,40544.485829330566,r1,r1,-65428.93374192909,-101989.85838154385,-36560.92463961476,0.08839270228274748,90.83302856497467,-402.5069428733404
198,w99758970,th,48443.52710272418,60554.40887840523,114162.05294071334,126846.72548968148,r2,r2,-188431.03361774032,-277070.6028227902,-88639.56920504989,0.08136760542010116,391.2386861808598,-226.56136096948768
199,w99758974,sfh,20363.139486646123,25453.924358307653,52549.96407185974,58388.84896873304,r1,r2,-86736.73774750685,-120554.30939213357,-33817.57164462672,0.08839270228274748,163.93810575278476,-206.28255700125575
200,w99758975,sfh,19017.06701210734,23771.333765134175,48769.161981762925,54187.95775751436,r1,r1,-87446.17733349116,-130970.703731156,-43524.52639766484,0.08839270228274748,139.83927450878545,-311.24679780093106
201,w99758979,trade,40567.1544633245,50708.94307915562,118383.22027633703,131536.91141815225,nr1,nr2,-182606.5828847434,-315060.11065927293,-132453.52777452953,0.08838917543097283,705.2831632008775,-187.80191373546847
202,w99758981,other,27092.453379920906,33865.56672490113,27092.453379920906,30102.725977689894,nr1,nr1,-45396.478180154445,-42188.10217795094,3208.376002203506,0.08838917543097283,319.7999828794971,10.032445822276495
203,w99758984,ab,41356.19257743753,51695.24072179691,99044.44301429484,110049.38112699427,r1,r2,-163478.54904964834,-240895.22769046228,-77416.67864081395,0.08839270228274748,336.42351993245535,-230.11672506237701
204,w99758985,ab,159203.44292933436,199004.30366166795,308773.6475480953,343081.8306089948,r2,r2,-509648.6622540226,-677076.1321498383,-167427.46989581565,0.08136760542010116,1446.6540044941007,-115.73428710368485
205,w99758989,education,66773.88157928629,83467.35197410785,178962.42487789664,198847.1387532185,nr2,nr2,-276050.24424439034,-617511.0663683568,-341460.82212396647,0.08136760542010116,963.3213891830295,-354.46199571417327
206,w99758991,ab,38927.20383955835,48659.00479944794,108571.37632794297,120634.8625866033,r1,r2,-179203.30035935252,-280562.2714456836,-101358.97108633109,0.08839270228274748,346.04414169639347,-292.90763481631126
207,w99758995,sfh,4605.429916486004,5756.787395607505,14153.006730026627,15725.56303336292,r1,r1,-25377.231964305814,-49096.860234020125,-23719.62826971431,0.08839270228274748,38.315451947040856,-619.0616856744712
208,w99758997,other,49421.63020499519,61777.03775624399,183323.21692341135,203692.46324823482,nr2,nr2,-282776.7831258604,-448834.8653254361,-166058.08219957573,0.08136760542010116,604.6954287230968,-274.6144163024876
209,w99759000,other,34496.09632156219,43120.120401952736,34496.09632156219,38328.995912846876,nr1,nr1,-57802.1215724567,-53716.98221443067,4085.1393580260337,0.08838917543097283,505.76658869385716,8.077123814318995
210,w99759001,other,21620.245901575137,27025.30737696892,81574.80850317713,90638.67611464126,nr1,nr2,-125829.46295489468,-198072.28635562994,-72242.82340073526,0.08838917543097283,277.86601877255595,-259.99157334840856
