,full_id,building_usage,yearly_demand_useful_unrenovated,yearly_demand_delivered_unrenovated,yearly_demand_delivered_unrenovated_DH,consumer_size_unrenovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,NFA,npv_per_nfa
509,w159872680,trade,25219.515671661942,28021.684079624378,31524.394589577427,nr1,-42258.15864100257,-54298.56336421119,-12040.404723208623,74.82275880910456,-160.91901601660172
510,w159872682,mfh,40209.65990071562,44677.39988968402,50262.07487589452,r1,-72098.45130232525,-92636.70587671107,-20538.25457438582,128.20031198486686,-160.2044040018422
511,w159872688,trade,23790.325404164127,26433.694893515694,29737.906755205157,nr1,-39863.38826402969,-51221.46310147921,-11358.074837449523,74.73616111706941,-151.97562555638663
512,w159872690,mfh,86576.21769277228,96195.79743641363,108220.27211596534,r2,-142899.02613292684,-183605.8169742887,-40706.79084136186,271.2794532585889,-150.05482483982797
513,w159872699,mfh,88840.55859697518,98711.73177441687,111050.69824621898,r2,-146636.45101318427,-188407.89972523312,-41771.44871204885,406.91918786983007,-102.65293443328893
514,w159872700,mfh,63430.90905740524,70478.78784156138,79288.63632175654,r2,-104696.36318827284,-134520.58994116783,-29824.22675289499,406.7131608505966,-73.32987870498424
515,w159872708,mfh,82901.00870076058,92112.23188973397,103626.26087595071,r2,-136832.88233744327,-175811.6470796862,-38978.76474224293,435.5580747295171,-89.49154430542669
516,w159872710,mfh,21777.975412659216,24197.75045851024,27222.46926582402,r1,-39049.28078550852,-50173.01583435807,-11123.73504884955,142.59727319749075,-78.00804881762137
517,w159872717,mfh,92648.7452669225,102943.05029658055,115810.93158365312,r2,-152922.08211338992,-196484.08096021737,-43561.99884682745,364.7500545413,-119.42972538169971
518,w159872718,mfh,63209.79611897486,70233.10679886096,79012.24514871858,r2,-104331.40356761562,-134051.66645633554,-29720.262888719924,186.0198295045644,-159.7693265705884
519,w159872719,mfh,62964.44540983133,69960.49489981259,78705.55676228915,r2,-103926.438112529,-133531.3409143099,-29604.902801780903,169.79583046399057,-174.35588801492602
520,w159872726,mfh,41050.78247638799,45611.98052931999,51313.478095484985,r1,-73606.63702712717,-94574.5194479081,-20967.882420780923,172.48843573874328,-121.56109092750759
521,w159872727,mfh,21043.444879268325,23381.60542140925,26304.306099085406,r1,-37732.22130222721,-48480.77349390533,-10748.552191678122,172.59632431017235,-62.275672640408786
522,w159872732,mfh,47225.41326906549,52472.681410072764,59031.766586331854,r1,-84678.13871639597,-108799.89360055962,-24121.754884163645,140.4957689295523,-171.69025848927043
523,w159872736,mfh,36274.088174880875,40304.54241653431,45342.61021860109,r1,-65041.723463230664,-83569.77018705197,-18528.046723821302,118.37831126665697,-156.51555192475539
524,w159872737,mfh,61556.52722070218,68396.14135633575,76945.65902587771,r2,-101602.58817471648,-130545.50974453818,-28942.9215698217,187.97203346798193,-153.97461545656827
525,w159872743,other,113283.89066886077,125870.98963206752,141604.86333607594,nr2,-174740.84690923398,-224528.87805221844,-49788.03114298446,753.6066189933568,-66.06634003492391
526,w159872746,mfh,44537.18740147157,49485.76377941285,55671.484251839465,r1,-79857.98051851674,-102606.64576803985,-22748.66524952311,394.377677144669,-57.682436324047444
527,w159872748,trade,55207.313642999135,61341.45960333237,69009.14205374892,nr2,-85157.49842808953,-109420.99639544614,-24263.497967356612,575.8923149108887,-42.13200513208976
528,w159872750,mfh,24037.222862000235,26708.025402222484,30046.528577500292,r1,-43100.25367631174,-55377.9651421633,-12277.711465851564,127.08080641776323,-96.61342111325631
529,w159872753,other,88884.54137689188,98760.60152987986,111105.67672111484,nr2,-137104.75466222907,-176169.32322598362,-39064.568563754554,434.5401292324066,-89.89864441923962
530,w159872756,mfh,78579.29604288908,87310.32893654342,98224.12005361135,r2,-129699.64706228138,-166646.40973826713,-36946.76267598575,252.43327465518377,-146.36249015290838
531,w159872759,mfh,89723.47994521554,99692.75549468394,112154.34993151942,r2,-148093.76347355582,-190280.34806945376,-42186.58459589793,386.07803563163617,-109.2695794695477
532,w159872763,trade,221339.4897592335,245932.76639914833,276674.3621990418,nr2,-341417.03349545744,-438695.27265408286,-97278.23915862542,1345.7076428122818,-72.28779570229071
533,w159872767,mfh,83343.79298090824,92604.21442323137,104179.7412261353,r2,-137563.72325549545,-176750.6782786279,-39186.95502313244,486.0339612279087,-80.62596063067511
534,w159872769,other,124167.66940780358,137964.07711978175,155209.58675975446,nr2,-191529.1184206251,-246100.5473760294,-54571.42895540429,563.4171857964247,-96.85794173683969
535,w159872774,other,413797.37386652373,459774.85985169304,517246.71733315464,nr2,-638284.0766796593,-820147.150196208,-181863.07351654873,2747.8572637828997,-66.18359545582176
536,w159872776,sfh,36321.68634447571,40357.42927163968,45402.10793059463,r1,-65127.06997750328,-83679.42885235565,-18552.35887485237,80.53474041707815,-230.36466969126985
537,w159872779,trade,114419.59653572936,127132.8850396993,143024.4956696617,nr2,-176492.67767567988,-226779.84915304964,-50287.17147736976,530.1892838459462,-94.8475818156698
538,w159872782,mfh,61146.105877939306,67940.11764215479,76432.63234742412,r2,-100925.16414594791,-129675.11198462368,-28749.94783867577,386.9254036822822,-74.3035933155822
539,w159872787,sfh,178209.46733573131,198010.51926192368,222761.83416966413,r2,-294144.9743197738,-377936.29376189975,-83791.31944212597,649.6997715241275,-128.9692918400761
540,w159872789,mfh,33686.438755273215,37429.37639474802,42108.04844409152,r1,-60401.90516763369,-77608.23460609645,-17206.32943846276,103.62989482581615,-166.03634952427203
541,w159872791,other,1048520.3896910504,1165022.6552122782,1310650.487113813,nr2,-1617346.8249936893,-2078169.3259491753,-460822.500955486,7102.280937734339,-64.88373312679609
542,w159872796,other,52305.65320515192,58117.392450168794,65382.06650643989,nr2,-80681.67579030106,-103669.90011201464,-22988.224321713584,295.65545302389654,-77.75342577515573
543,w159872797,other,449508.16779551905,499453.5197727989,561885.2097443988,nr2,-693368.1167678857,-890926.0089367586,-197557.89216887287,3172.659030787088,-62.26886981922599
544,w159872802,mfh,75178.90920692091,83532.12134102323,93973.63650865114,r2,-124087.11303983882,-159435.06671954025,-35347.95367970143,393.79842739673325,-89.76154098271714
545,w159872803,mfh,46940.21759095484,52155.79732328315,58675.271988693545,r1,-84166.76491316894,-108142.84780072744,-23976.0828875585,469.9664310747758,-51.016586084089255
546,w159872804,mfh,71285.2107419375,79205.78971326388,89106.51342742186,r2,-117660.33980430795,-151177.53703336528,-33517.19722905733,664.4021281981841,-50.4471551287077
547,w159872808,other,56786.49320607678,63096.10356230754,70983.11650759597,nr2,-87593.38911514725,-112550.93317151665,-24957.5440563694,295.65545226749964,-84.41428651141061
548,w159872809,other,119204.66751548543,132449.63057276158,149005.8343943568,nr2,-183873.66848193237,-236263.86856782588,-52390.200085893506,678.8678823016584,-77.17289542151835
549,w159872812,mfh,86157.86629660908,95730.96255178786,107697.33287076134,r2,-142208.51309497902,-182718.6016174403,-40510.08852246127,337.05531151816245,-120.18825141783401
550,w159872814,mfh,145484.1491333942,161649.05459266022,181855.18641674274,r2,-240129.95465699496,-308534.33853204816,-68404.3838750532,765.4437305399682,-89.36565961131929
551,w159872815,mfh,337276.36098132026,374751.51220146695,421595.45122665033,r2,-556694.0299115399,-715276.1284148849,-158582.09850334504,1229.117813373683,-129.02107249431918
552,w159872820,mfh,84037.26817074124,93374.74241193471,105046.58521342654,r2,-138708.34393673312,-178221.3602069205,-39513.01627018739,336.8380303993821,-117.30568612854553
553,w159872826,th,335754.3027910823,373060.33643453586,419692.8784888529,r2,-554181.7853379265,-712048.2357562712,-157866.4504183447,1791.1392054180615,-88.1374546103455
554,w159872827,th,53422.40493792502,59358.22770880558,66778.00617240627,r2,-88176.7515693362,-113295.13537039011,-25118.38380105392,157.03123329076917,-159.95788401243146
555,w159872832,sfh,5188.715632226509,5765.239591362788,6485.894540283136,r1,-9303.69374561755,-11953.981334020325,-2650.2875884027762,35.670331929810345,-74.29949330490761
556,w159872833,mfh,61277.51128247401,68086.12364719335,76596.88910309252,r2,-101142.0563230034,-129953.78893884277,-28811.73261583937,162.84196072258055,-176.93064175838174
557,w159872834,sfh,9511.544663891347,10568.382959879274,11889.430829864183,r1,-17054.798310971466,-21913.096694618445,-4858.298383646979,33.79703346360475,-143.7492550604706
558,w159872835,th,15722.28965503435,17469.210727815946,19652.862068792936,r1,-28191.055031389908,-36221.6722568189,-8030.617225428992,42.916394099872555,-187.12236649567072
559,w159872839,other,22228.099409219543,24697.888232466157,27785.124261524426,nr1,-37245.701438201926,-47857.93192665051,-10612.230488448586,58.88304680213332,-180.2255668615318
560,w159872840,other,93068.10267465717,103409.0029718413,116335.12834332146,nr2,-143557.91441823618,-184461.1493532807,-40903.234935044515,318.65718863122163,-128.36124962610327
561,w159872842,other,9355.834850403775,10395.372056004195,11694.793563004718,nr1,-15676.762332578512,-20143.463421883687,-4466.701089305176,48.8293092939537,-91.47581962332336
562,w159872843,mfh,57443.75692324947,63826.3965813883,71804.69615406184,r2,-94814.22428129723,-121823.38523257268,-27009.16095127545,143.51003436879253,-188.20398915010517
563,w159872845,mfh,41746.72914119777,46385.25460133085,52183.41142649721,r1,-74854.51320528185,-96177.87064891424,-21323.357443632383,162.83680398128925,-130.9492505519977
564,w159872848,mfh,21291.72814453538,23657.47571615042,26614.660180669223,r1,-38177.40882567902,-49052.778924327875,-10875.370098648855,156.42925329236314,-69.52261082729204
565,w159872851,mfh,46976.990518218794,52196.65613135421,58721.23814777349,r1,-84232.70108651959,-108227.56681739129,-23994.865730871694,167.48750086340587,-143.26362031302062
566,w159872853,th,18641.830787650975,20713.145319612195,23302.288484563716,r1,-33425.976060188485,-42947.83392704862,-9521.857866860133,143.46053532976657,-66.37266370833377
567,w159872855,other,115726.01355909788,128584.45951010875,144657.51694887233,nr2,-178507.8310724444,-229369.17007761676,-50861.33900517237,768.5454076524824,-66.17870395000868
568,w159872857,mfh,74043.33994281983,82270.37771424426,92554.17492852478,r2,-122212.79066504564,-157026.8173408708,-34814.02667582515,315.41669200100006,-110.3747124318797
569,w159872858,other,51966.23350286974,57740.25944763304,64957.79187858717,nr2,-80158.1195645722,-102997.16964264012,-22839.050078067914,136.24142913175746,-167.63660087549832
570,w159872860,other,39926.17881659091,44362.420907323234,49907.72352073863,nr1,-66900.84061591933,-85962.56084328775,-19061.720227368423,131.01957194106652,-145.4875782676386
571,w159872862,mfh,48134.98854254384,53483.32060282649,60168.7356781798,r1,-86309.06443729498,-110895.41137638752,-24586.346939092546,156.42902136784977,-157.1725420520062
572,w159872865,mfh,21250.92912058293,23612.143467314363,26563.66140072866,r1,-38104.25360753288,-48958.78441675751,-10854.530809224627,158.90607472276315,-68.30784051624255
573,w159872867,mfh,52620.75948791944,58467.5105421327,65775.94935989928,r2,-86853.589653021,-111595.0522333061,-24741.462580285093,192.56274920739233,-128.48519603154529
574,w159872868,other,18044.998718983097,20049.998576647886,22556.24839872887,nr1,-30236.441828274998,-38851.559209393985,-8615.117381118987,54.98272090442479,-156.687723695858
575,w159872870,mfh,76868.77232545406,85409.74702828229,96085.96540681757,r2,-126876.32929774077,-163018.8303294733,-36142.501031732536,315.09365436807275,-114.70399524299249
576,w159872874,th,25655.925460115897,28506.58384457322,32069.90682514487,r1,-46002.68932812664,-59107.20027754528,-13104.51094941864,56.548262861557305,-231.7402920316295
577,w159872876,other,31303.141973789738,34781.26885976637,39128.92746723717,nr1,-52451.96445134829,-67396.83902306722,-14944.87457171893,86.08918008172186,-173.5975944657878
578,w159872878,mfh,96766.79497961469,107518.66108846077,120958.49372451835,r2,-159719.15998527093,-205217.4017495674,-45498.24176429646,413.8979488207959,-109.92623156003049
579,w159872879,mfh,66855.49163505835,74283.87959450927,83569.36454382293,r2,-110348.83367381671,-141783.24588436465,-31434.412210547933,205.3686287334189,-153.0633593086495
580,w159872883,th,79026.37009855526,87807.07788728362,98782.96262319406,r2,-130437.56850152358,-167594.538444119,-37156.96994259543,329.8948070596903,-112.63278217008231
581,w159872884,other,143972.0234440909,159968.91493787878,179965.02930511363,nr2,-222077.41241334195,-285352.8132194977,-63275.400806155725,900.053558271192,-70.30181729151104
582,w159872887,other,276664.73986237287,307405.2665137476,345830.9248279661,nr2,-426756.4493771647,-548350.0193287646,-121593.56995159993,1008.3728146322071,-120.58394294966178
583,w159872892,other,143062.30464210061,158958.1162690007,178827.88080262576,nr2,-220674.16758329188,-283549.7488936885,-62875.58131039661,458.9937253634445,-136.98570990400773
584,w159872895,th,102607.22908104869,114008.03231227632,128259.03635131086,r2,-169359.13234176862,-217603.45537093977,-48244.32302917115,353.7920229201671,-136.36351275239875
585,w159872899,other,288066.24065585615,320073.60072872904,360082.80081982014,nr2,-444343.30919391726,-570947.8147095332,-126604.50551561598,2008.66189844124,-63.02927616333216
587,w160025355,ab,49800.95701413298,55334.39668236998,62251.19626766622,r1,-89296.25077551967,-114733.53961929091,-25437.28884377124,131.5437356668757,-193.37514412840758
588,w160025360,mfh,44981.20852414787,49979.120582386524,56226.51065518484,r1,-80654.13834152561,-103629.6003079682,-22975.461966442585,102.43726858533918,-224.2881158755421
589,w160025362,mfh,48176.35524129165,53529.28360143516,60220.444051614555,r1,-86383.23753208293,-110990.71371703035,-24607.476184947416,106.2412323884666,-231.61888874717883
590,w160025367,mfh,43237.007531294315,48041.11947921591,54046.25941411789,r1,-77526.6761681268,-99611.23669176742,-22084.560523640626,104.2175793532282,-211.90820839149094
591,w160025369,mfh,31307.540166698134,34786.15574077571,39134.42520837267,r1,-56136.390252435456,-72127.62797066377,-15991.237718228316,103.97346241511406,-153.80114643468636
592,w160025373,mfh,19528.4876100236,21698.319566692888,24410.6095125295,r1,-35015.807555594125,-44990.55121116697,-9974.743655572842,103.9182820610702,-95.98641795974775
593,w160025375,mfh,15200.83881015165,16889.8209001685,19001.048512689562,r1,-27256.06084245217,-35020.33186583237,-7764.271023380199,104.46434533819556,-74.32460327247492
594,w160025376,other,24444.85545262742,27160.950502919353,30556.069315784272,nr1,-40960.12759016768,-52630.690850852654,-11670.563260684976,101.26918978765606,-115.24298046776245
595,w160025380,th,34848.77791521003,38720.864350233365,43560.97239401253,r1,-62486.05244782489,-80286.08045592254,-17800.028008097644,128.15635424628857,-138.89305850484692
596,w160025381,th,28086.96814171458,31207.742379682866,35108.71017714322,r1,-50361.70188446009,-64707.9386678986,-14346.236783438508,64.08582323277369,-223.8597564913826
597,w160025384,mfh,20982.930538967033,23314.367265518926,26228.663173708792,r1,-37623.715280836375,-48341.35801121645,-10717.642730380074,125.48521707579494,-85.4096042556667
598,w160025385,mfh,19113.271805362478,21236.968672624975,23891.589756703095,r1,-34271.29948101121,-44033.95957456201,-9762.660093550803,125.6767025694251,-77.68074666152073
599,w160025388,mfh,22027.775224300745,24475.305804778607,27534.71903037593,r1,-39497.18757207267,-50748.51514811085,-11251.32757603818,125.67682776004075,-89.52587184584847
600,w160025389,mfh,47965.512281802236,53295.013646446925,59956.89035225279,r1,-86005.18283366667,-110504.96483796439,-24499.782004297726,125.54291224256157,-195.1506585808817
601,w160025392,other,27858.656569021638,30954.062854468484,34823.32071127705,nr1,-46680.33851822758,-59980.732724957015,-13300.394206729434,101.23846836648882,-131.37688095577735
602,w160025393,mfh,45315.96209286242,50351.068992069355,56644.95261607802,r1,-81254.37256215417,-104400.81966079929,-23146.44709864512,241.441205301648,-95.86784107429706
603,w160025394,mfh,62962.95736238052,69958.84151375612,78703.69670297565,r2,-103923.98200463667,-133528.18514965323,-29604.203145016567,520.9474028991534,-56.82762401782707
604,w160025395,mfh,139025.81297444832,154473.12552716478,173782.2662180604,r2,-229470.0994202203,-294837.8740945997,-65367.77467437938,347.3527018059045,-188.18847337167375
605,w160025396,mfh,72576.31056757846,80640.34507508717,90720.38820947307,r2,-119791.37431518483,-153915.62659883217,-34124.252283647336,362.18757194392384,-94.21707128297231
606,w160025398,mfh,39216.56985455993,43573.966505066586,49020.71231819991,r1,-70317.77833696385,-90348.7832545857,-20031.004917621845,216.67090053744613,-92.44898538721857
607,w160025399,mfh,34672.16062353594,38524.62291503994,43340.20077941992,r1,-62169.36652622411,-79879.18211005359,-17709.815583829477,277.5212213275954,-63.814275171858704
608,w160025402,mfh,135601.65691662167,150668.50768513518,169502.07114577707,r2,-223818.33293017835,-287576.12268989254,-63757.789759714185,733.1297983160242,-86.96657795954249
609,w160025403,th,30986.659895695237,34429.62210632804,38733.32486961904,r1,-55561.03172789425,-71388.37050467345,-15827.338776779201,118.93753181435167,-133.0727024122539
610,w160025405,mfh,19132.43207453168,21258.257860590755,23915.5400931646,r1,-34305.65504972395,-44078.1018086403,-9772.446758916347,118.80893169231713,-82.25346882357574
611,w160025406,mfh,28748.62308334191,31942.914537046567,35935.778854177384,r1,-51548.090844368,-66232.28715457437,-14684.196310206367,118.8714888818562,-123.53001084053615
612,w160025409,mfh,32004.557460828604,35560.619400920674,40005.69682603575,r1,-57386.186136355616,-73733.44573253438,-16347.259596178767,118.87152101863175,-137.52040401347705
613,w160025412,mfh,83112.16289052342,92346.84765613714,103890.20361315427,r2,-137181.40447071634,-176259.450628422,-39078.046157705656,678.325670054555,-57.60956408234229
614,w160025415,mfh,279799.99905388296,310888.88783764775,349749.9988173537,r2,-461825.9891957799,-593383.5963820604,-131557.60718628054,1309.668819526094,-100.45104932244237
615,w160025422,mfh,168599.14632942146,187332.3848104683,210748.93291177682,r2,-278282.5868278663,-357555.2828241119,-79272.6959962456,678.3786613484378,-116.85611666893
616,w160025427,mfh,68356.5049155554,75951.67212839489,85445.63114444424,r2,-112826.34241365077,-144966.50771999836,-32140.165306347597,555.729584345687,-57.83418088887467
617,w160025428,mfh,239622.2435597125,266246.9372885694,299527.80444964056,r2,-395510.29320756014,-508176.9447369374,-112666.65152937727,926.2977557130158,-121.63113948457355
618,w160025434,mfh,59985.928411771165,66651.03156863463,74982.41051471395,r2,-99010.2245184729,-127214.67495944806,-28204.450440975168,188.0208901744336,-150.00700408773147
619,w160025437,mfh,90561.97402298985,100624.41558109982,113202.4675287373,r2,-149477.74616909667,-192058.5776373493,-42580.83146825264,385.6369404070079,-110.41688958353443
620,w160025438,mfh,66439.19135967275,73821.32373296973,83048.98919959094,r2,-109661.7061286683,-140900.38042539952,-31238.674296731217,514.208815998584,-60.75095044036981
621,w160025439,mfh,35464.80466216238,39405.33851351376,44331.005827702975,r1,-63590.62718249663,-81705.30878838092,-18114.68160588429,231.99735509790483,-78.0814143257786
622,w160025441,mfh,29974.211052689745,33304.67894743305,37467.76381586218,r1,-53745.64722119197,-69055.84827204827,-15310.201050856303,239.19352681115268,-64.00758939828654
623,w160025442,mfh,52917.83142950211,58797.59047722457,66147.28928687764,r2,-87343.92397663658,-112225.06516281501,-24881.14118617843,258.45977183450015,-96.2669780661673
624,w160025445,mfh,76181.21925820394,84645.79917578216,95226.52407275492,r2,-125741.48342039596,-161560.7076949917,-35819.224274595734,358.2598954875022,-99.98111629507042
625,w160025446,mfh,32653.249972380814,36281.3888582009,40816.56246547602,r1,-58549.33264318537,-75227.93082754551,-16678.59818436014,282.03160609211767,-59.13733717813367
626,w160025449,mfh,33051.986190285665,36724.42910031741,41314.98273785708,r1,-59264.29178136438,-76146.55609897654,-16882.264317612156,151.84076374266294,-111.18400554296421
627,w160025451,mfh,48334.62753030463,53705.14170033847,60418.284412880785,r1,-86667.02970913901,-111355.34807409607,-24688.318364957056,187.46145662125198,-131.69810375920343
628,w160025452,mfh,24070.360376751494,26744.844863057217,30087.950470939366,r1,-43159.67132618675,-55454.30874255876,-12294.63741637201,105.00601281486452,-117.08508005202152
629,w160025453,mfh,40248.819299141745,44720.91033237972,50311.02412392718,r1,-72168.66656869222,-92726.92294602394,-20558.256377331723,104.94913844838739,-195.88780509562739
630,w160025454,mfh,31063.545589658388,34515.05065517598,38829.43198707298,r1,-55698.89261693771,-71565.5030005806,-15866.610383642896,86.96602670811116,-182.44607675244114
631,w160025455,mfh,35882.11822470182,39869.02024966869,44852.647780877276,r1,-64338.89666900414,-82666.733327827,-18327.836658822853,103.15431486908346,-177.67397012992924
632,w160025456,mfh,27935.001650526843,31038.890722807602,34918.75206315855,r1,-50089.21639983928,-64357.831873112606,-14268.615473273327,162.83409464433788,-87.62670682966504
633,w160025457,mfh,32162.32092267025,35735.91213630028,40202.90115333781,r1,-57669.06595426409,-74096.90783215925,-16427.84187789516,103.20248084068298,-159.180687751638
634,w160025458,mfh,18326.430862615038,20362.70095846115,22908.038578268795,r1,-32860.4441409405,-42221.202312624766,-9360.758171684269,101.69107806179672,-92.05092865664993
635,w160025459,mfh,29801.469324202662,33112.743693558514,37251.836655253326,r1,-53435.91042834275,-68657.87861167303,-15221.968183330282,108.44199563004076,-140.3696796143566
636,w160025462,mfh,37263.06505696854,41403.40561885393,46578.83132121067,r1,-66815.02126650441,-85848.21672877939,-19033.195462274976,124.9876569705084,-152.28060052974652
637,w160025465,mfh,33027.052047237106,36696.72449693012,41283.81505904638,r1,-59219.58329333462,-76089.11177138014,-16869.52847804552,103.21026510931551,-163.4481653562085
638,w160025467,mfh,38054.659821936664,42282.955357707404,47568.32477742083,r1,-68234.40050905837,-87671.92604631558,-19437.525537257214,105.14285953305661,-184.86776585285958
639,w160025469,mfh,16872.147227572706,18746.830252858563,21090.18403446588,r1,-30252.8220396901,-38870.76250056525,-8617.94046087515,108.37528205253183,-79.51942820963409
640,w160025471,sfh,15526.61947111203,17251.7994123467,19408.274338890034,r1,-27840.206074654776,-35770.87905633895,-7930.672981684173,48.55004379618913,-163.350480485183
641,w160025472,mfh,13375.50809475645,14861.6756608405,16719.38511844556,r1,-23983.127969617377,-30815.058182162575,-6831.930212545198,101.69099241122603,-67.18323865812717
642,w160025474,mfh,20835.669696400117,23150.74410711124,26044.587120500146,r1,-37359.66732040183,-48002.092287663654,-10642.424967261824,105.6897082787007,-100.69499803328114
643,w160025476,mfh,11760.455718228655,13067.17302025406,14700.569647785818,r1,-21087.237394882086,-27094.23258081931,-6006.995185937223,96.35599186792969,-62.34168804126586
644,w160025477,mfh,36912.2809783406,41013.64553148955,46140.35122292575,r1,-66186.0433325195,-85040.06561289514,-18854.022280375633,108.4367577029392,-173.87113631731717
645,w160025481,mfh,30356.70228789452,33729.66920877169,37945.877859868146,r1,-54431.47808280756,-69937.04766899851,-15505.569586190948,105.0061043202877,-147.66350667477522
646,w160025482,mfh,32197.87126336993,35775.412514855474,40247.33907921241,r1,-57732.80995294614,-74178.81020246887,-16446.00024952273,103.2132654029876,-159.33998585657272
647,w160025484,mfh,25258.191312723833,28064.657014137592,31572.73914090479,r1,-45289.52696545498,-58190.883618313164,-12901.356652858187,128.51466068420558,-100.38820928423274
648,w160025486,mfh,32127.323788768048,35697.0264319645,40159.15473596006,r1,-57606.31389019294,-74016.27996293998,-16409.96607274704,101.26240085978061,-162.0538910140017
649,w160025487,mfh,30933.722532352236,34370.80281372471,38667.15316544029,r1,-55466.111703141905,-71266.41118022251,-15800.299477080604,105.13472320698202,-150.28621368008038
650,w160025490,mfh,15434.577138518482,17149.530153909425,19293.2214231481,r1,-27675.16837847346,-35558.82805879934,-7883.6596803258835,87.12732640933245,-90.48435209968112
651,w160025492,mfh,32123.821636092907,35693.13515121434,40154.777045116134,r1,-57600.03430999441,-74008.21155629084,-16408.177246296436,101.576605540514,-161.5350026611394
652,w160025494,mfh,33618.00222222248,37353.335802469424,42022.5027777781,r1,-60279.19415596033,-77450.56764250867,-17171.373486548342,105.68961535468698,-162.46982666104338
653,w160025496,mfh,31936.83132990454,35485.368144338376,39921.03916238067,r1,-57264.74892041346,-73577.4154232487,-16312.666502835244,100.3227494932711,-162.6018683222929
654,w160025498,th,19833.537403165,22037.26378129444,24791.92175395625,r1,-35562.781036839566,-45693.33775635951,-10130.556719519947,53.38166442215442,-189.7759620120719
655,w160025500,mfh,35318.75735539018,39243.06372821131,44148.446694237726,r1,-63328.75516813117,-81368.83885963871,-18040.08369150754,108.55102695096282,-166.18989426656483
656,w160025504,mfh,33014.085449963415,36682.31716662602,41267.606812454265,r1,-59196.33336820711,-76059.23877914815,-16862.905410941035,103.15687311664223,-163.4685591126216
657,w160025505,mfh,16526.06370219606,18362.293002440067,20657.579627745075,r1,-29632.272493573164,-38073.44071698755,-8441.168223414385,103.09466042611747,-81.87784108822713
658,w160025507,mfh,29011.881673427404,32235.424081586003,36264.852091784254,r1,-52020.13006787956,-66838.79336824254,-14818.663300362976,85.83866344131528,-172.63390069550593
659,w160025509,mfh,36682.60048676754,40758.44498529726,45853.25060845942,r1,-65774.2117533004,-84510.91803502434,-18736.706281723935,108.27769679883495,-173.043081222296
660,w160025513,mfh,15958.548291276262,17731.72032364029,19948.185364095327,r1,-28614.681638078466,-36765.974841083866,-8151.2932030054,105.03020258601755,-77.60904008853701
661,w160025515,mfh,30481.21173000366,33868.013033337396,38101.514662504575,r1,-54654.73135007594,-70223.89775915143,-15569.166409075486,104.96566433478147,-148.326278957456
662,w160025517,mfh,28646.82807630318,31829.8089736702,35808.535095378975,r1,-51365.56598899933,-65997.76753540701,-14632.201546407676,132.51887063886969,-110.41598434899309
663,w160032048,mfh,59510.27674095202,66122.52971216891,74387.84592619001,r2,-98225.1340819773,-126205.9405062308,-27980.806424253504,197.876624872908,-141.40531476229185
664,w160032049,mfh,24635.21933914802,27372.46593238669,30794.024173935024,r1,-44172.49900226224,-56755.65458061247,-12583.155578350234,177.6117346536368,-70.84642015849249
665,w160032050,mfh,175655.35519478846,195172.6168830983,219569.19399348556,r2,-289929.2653490931,-372519.68099249125,-82590.41564339813,605.1206229591743,-136.48587159286134
666,w160032051,mfh,152843.0834506673,169825.64827851922,191053.8543133341,r2,-252276.29894574863,-324140.7392664597,-71864.44032071109,604.9254235289991,-118.798842841602
667,w160032052,mfh,166207.24421579932,184674.71579533257,207759.05526974914,r2,-274334.6148356639,-352482.6756648044,-78148.06082914054,558.9287057133391,-139.81758322719028
668,w160032053,mfh,118384.96876544278,131538.85418382531,147981.21095680346,r2,-195401.19903818629,-251063.96983971493,-55662.77080152865,914.9869650162756,-60.834495932451375
669,w160032054,mfh,140013.45078096946,155570.50086774383,175016.81347621183,r2,-231100.25241702553,-296932.3990250431,-65832.14660801759,558.7663555394857,-117.81694791637379
670,w160032055,mfh,117551.19343225891,130612.43714695434,146938.99179032363,r2,-194025.00490195781,-249295.74751143673,-55270.74260947891,915.1860893286764,-60.392900694133246
671,w160032056,mfh,116842.3330489817,129824.81449886855,146052.9163112271,r2,-192854.99007416773,-247792.43755795524,-54937.44748378752,579.5610938113182,-94.79146904514771
672,w160032057,mfh,37313.43611538925,41459.37346154361,46641.79514423657,r1,-66905.33974498842,-85964.26369200017,-19058.923947011746,300.306428108085,-63.46492170374768
673,w160032058,mfh,109670.41085297539,121856.01205886154,137088.01356621922,r2,-181017.32004627062,-232582.64127479302,-51565.3212285224,579.3688813976943,-89.00257311736179
674,w160032059,mfh,92194.63134061452,102438.47926734947,115243.28917576815,r2,-152172.5409628041,-195521.0225053533,-43348.48154254918,915.3225905947387,-47.35869297662929
675,w160032060,mfh,182147.17661418536,202385.75179353927,227683.9707677317,r2,-300644.3899339147,-386287.15902657795,-85642.76909266325,914.9022733874618,-93.60865262206367
676,w160032061,mfh,54507.02112981529,60563.35681090588,68133.77641226912,r2,-89966.9729682327,-115595.32643119898,-25628.353462966275,434.5004198986106,-58.98349527244779
677,w160032062,mfh,63760.568600850966,70845.07622316774,79700.7107510637,r2,-105240.48522281341,-135219.71276508825,-29979.227542274835,579.3681231357157,-51.744696239099554
678,w160032063,mfh,51887.28780825052,57652.54200916724,64859.10976031315,r2,-85642.95246518828,-110039.54807105442,-24396.59560586614,157.0142166607082,-155.37825889094304
