,south G(i) [kWh/m2],south_east G(i) [kWh/m2],east G(i) [kWh/m2],north_east G(i) [kWh/m2],north G(i) [kWh/m2],north_west G(i) [kWh/m2],west G(i) [kWh/m2],south_west G(i) [kWh/m2]
8021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8024,319.96,421.4,294.85,22.34,22.34,22.34,22.34,49.94
8025,606.66,665.45,364.67,33.29,33.29,33.29,33.29,222.74
8026,759.8,692.15,255.01,37.85,37.85,37.85,37.85,418.34
8027,855.3,631.62,73.17,34.66,34.66,34.66,34.66,613.18
8028,831.43,471.26,32.38,32.38,32.38,32.38,244.7,737.59
8029,685.02,263.17,30.55,30.55,30.55,30.55,383.13,734.71
8030,312.33,63.72,25.99,25.99,25.99,25.99,274.56,399.66
8031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8048,95.94,118.97,90.24,22.8,22.8,22.8,22.8,34.62
8049,31.12,31.12,31.12,23.71,23.71,23.71,23.71,31.12
8050,40.7,40.7,40.7,31.01,31.01,31.01,31.01,40.7
8051,41.3,41.3,41.3,31.46,31.46,31.46,31.46,41.3
8052,31.12,31.12,23.71,23.71,23.71,23.71,31.12,31.12
8053,22.74,22.74,17.33,17.33,17.33,17.33,22.74,22.74
8054,11.97,11.97,9.12,9.12,9.12,9.12,11.97,11.97
8055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8072,20.95,20.95,20.95,15.96,15.96,15.96,15.96,20.95
8073,24.54,24.54,24.54,18.7,18.7,18.7,18.7,24.54
8074,30.52,30.52,30.52,23.26,23.26,23.26,23.26,30.52
8075,31.12,31.12,31.12,23.71,23.71,23.71,23.71,31.12
8076,26.33,26.33,20.06,20.06,20.06,20.06,26.33,26.33
8077,20.35,20.35,15.5,15.5,15.5,15.5,20.35,20.35
8078,11.37,11.37,8.66,8.66,8.66,8.66,11.37,11.37
8079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8096,17.36,17.36,17.36,13.22,13.22,13.22,13.22,17.36
8097,34.71,34.71,34.71,26.45,26.45,26.45,26.45,34.71
8098,37.11,37.11,37.11,28.27,28.27,28.27,28.27,37.11
8099,34.11,34.11,34.11,25.99,25.99,25.99,25.99,34.11
8100,45.49,45.49,34.66,34.66,34.66,34.66,45.49,45.49
8101,50.14,47.13,34.66,34.66,34.66,34.66,47.92,50.47
8102,167.55,50.08,26.45,26.45,26.45,26.45,147.74,208.0
8103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8120,13.17,13.17,13.17,10.03,10.03,10.03,10.03,13.17
8121,20.95,20.95,20.95,15.96,15.96,15.96,15.96,20.95
8122,265.21,247.93,132.66,59.28,59.28,59.28,59.28,174.37
8123,166.28,143.34,85.28,62.47,62.47,62.47,62.47,140.67
8124,75.36,69.72,47.88,47.88,47.88,47.88,65.95,73.8
8125,20.35,20.35,15.5,15.5,15.5,15.5,20.35,20.35
8126,33.68,27.74,20.52,20.52,20.52,20.52,32.64,35.71
8127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8144,424.3,565.86,390.09,15.5,15.5,15.5,15.5,48.34
8145,140.5,149.54,104.6,42.86,42.86,42.86,42.86,82.78
8146,103.94,100.74,79.19,52.44,52.44,52.44,52.44,86.91
8147,34.11,34.11,34.11,25.99,25.99,25.99,25.99,34.11
8148,35.91,35.91,27.36,27.36,27.36,27.36,35.91,35.91
8149,83.99,64.98,41.5,41.5,41.5,41.5,69.74,85.96
8150,73.29,36.27,23.71,23.71,23.71,23.71,66.65,85.87
8151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8168,16.76,16.76,16.76,12.77,12.77,12.77,12.77,16.76
8169,28.73,28.73,28.73,21.89,21.89,21.89,21.89,28.73
8170,31.12,31.12,31.12,23.71,23.71,23.71,23.71,31.12
8171,61.45,60.37,57.64,43.78,43.78,43.78,43.78,60.23
8172,29.33,29.33,22.34,22.34,22.34,22.34,29.33,29.33
8173,26.93,26.93,20.52,20.52,20.52,20.52,26.93,26.93
8174,19.75,19.75,15.05,15.05,15.05,15.05,19.75,19.75
8175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8192,12.57,12.57,12.57,9.58,9.58,9.58,9.58,12.57
8193,61.02,62.71,54.44,34.66,34.66,34.66,34.66,50.36
8194,43.09,43.09,43.09,32.83,32.83,32.83,32.83,43.09
8195,24.54,24.54,24.54,18.7,18.7,18.7,18.7,24.54
8196,51.47,51.47,39.22,39.22,39.22,39.22,51.47,51.47
8197,334.67,158.18,45.14,45.14,45.14,45.14,199.9,351.95
8198,58.5,33.58,22.8,22.8,22.8,22.8,53.76,66.85
8199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8216,38.23,44.11,36.86,16.42,16.42,16.42,16.42,22.67
8217,59.94,61.66,53.33,33.74,33.74,33.74,33.74,49.19
8218,123.82,119.01,85.67,52.9,52.9,52.9,52.9,97.26
8219,429.22,335.39,94.47,60.19,60.19,60.19,60.19,320.99
8220,160.62,122.66,57.46,57.46,57.46,57.46,95.68,149.44
8221,641.37,257.22,30.1,30.1,30.1,30.1,345.43,677.9
8222,543.88,87.39,14.14,14.14,14.14,14.14,454.69,696.02
8223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8240,257.87,340.83,238.95,17.78,17.78,17.78,17.78,38.68
8241,442.92,486.76,276.05,36.02,36.02,36.02,36.02,170.21
8242,342.31,318.84,153.97,56.09,56.09,56.09,56.09,210.64
8243,156.78,135.9,82.08,59.74,59.74,59.74,59.74,132.49
8244,58.08,56.22,41.04,41.04,41.04,41.04,54.87,57.52
8245,31.12,31.12,23.71,23.71,23.71,23.71,31.12,31.12
8246,16.76,16.76,12.77,12.77,12.77,12.77,16.76,16.76
8247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8264,26.45,29.45,25.77,13.68,13.68,13.68,13.68,18.51
8265,29.92,29.92,29.92,22.8,22.8,22.8,22.8,29.92
8266,35.91,35.91,35.91,27.36,27.36,27.36,27.36,35.91
8267,60.36,59.28,56.47,42.86,42.86,42.86,42.86,59.09
8268,36.51,36.51,27.82,27.82,27.82,27.82,36.51,36.51
8269,35.91,35.91,27.36,27.36,27.36,27.36,35.91,35.91
8270,32.87,26.71,19.61,19.61,19.61,19.61,31.6,34.9
8271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8288,86.32,108.94,81.38,17.33,17.33,17.33,17.33,26.77
8289,32.92,32.92,32.92,25.08,25.08,25.08,25.08,32.92
8290,94.7,91.99,72.51,47.88,47.88,47.88,47.88,79.05
8291,126.54,112.73,76.87,56.54,56.54,56.54,56.54,110.19
8292,193.5,141.14,57.0,57.0,57.0,57.0,102.25,177.39
8293,268.13,135.52,44.69,44.69,44.69,44.69,163.31,279.64
8294,22.74,22.74,17.33,17.33,17.33,17.33,22.74,22.74
8295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8312,27.5,30.69,26.82,14.14,14.14,14.14,14.14,19.11
8313,41.17,41.77,38.98,27.36,27.36,27.36,27.36,37.54
8314,26.93,26.93,26.93,20.52,20.52,20.52,20.52,26.93
8315,126.16,112.36,76.38,56.09,56.09,56.09,56.09,109.68
8316,43.69,43.69,33.29,33.29,33.29,33.29,43.69,43.69
8317,17.95,17.95,13.68,13.68,13.68,13.68,17.95,17.95
8318,8.98,8.98,6.84,6.84,6.84,6.84,8.98,8.98
8319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8336,10.17,10.17,10.17,7.75,7.75,7.75,7.75,10.17
8337,29.92,29.92,29.92,22.8,22.8,22.8,22.8,29.92
8338,46.08,46.08,46.08,35.11,35.11,35.11,35.11,46.08
8339,61.64,60.55,57.69,43.78,43.78,43.78,43.78,60.33
8340,79.34,71.6,46.97,46.97,46.97,46.97,65.69,76.89
8341,135.67,86.1,43.32,43.32,43.32,43.32,95.83,139.7
8342,106.53,41.93,23.71,23.71,23.71,23.71,92.29,127.39
8343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8360,78.07,98.62,73.94,15.96,15.96,15.96,15.96,24.32
8361,171.56,185.62,121.61,38.76,38.76,38.76,38.76,87.68
8362,517.37,480.14,201.21,46.51,46.51,46.51,46.51,291.08
8363,702.44,533.85,90.38,41.5,41.5,41.5,41.5,497.39
8364,512.18,317.38,50.62,50.62,50.62,50.62,166.39,449.63
8365,575.38,241.49,32.83,32.83,32.83,32.83,304.91,601.65
8366,285.01,67.04,22.8,22.8,22.8,22.8,235.94,354.97
8367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8384,26.06,29.42,25.41,12.77,12.77,12.77,12.77,17.3
8385,116.54,124.63,88.26,36.48,36.48,36.48,36.48,68.75
8386,303.43,284.63,141.72,52.9,52.9,52.9,52.9,187.1
8387,26.93,26.93,26.93,20.52,20.52,20.52,20.52,26.93
8388,28.73,28.73,21.89,21.89,21.89,21.89,28.73,28.73
8389,35.31,35.31,26.9,26.9,26.9,26.9,35.31,35.31
8390,13.17,13.17,10.03,10.03,10.03,10.03,13.17,13.17
8391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8408,8.38,8.38,8.38,6.38,6.38,6.38,6.38,8.38
8409,31.12,31.12,31.12,23.71,23.71,23.71,23.71,31.12
8410,82.45,80.62,66.49,45.14,45.14,45.14,45.14,70.91
8411,486.86,379.72,95.47,54.26,54.26,54.26,54.26,354.12
8412,620.26,376.04,43.78,43.78,43.78,43.78,181.45,539.66
8413,31.12,31.12,23.71,23.71,23.71,23.71,31.12,31.12
8414,388.14,81.23,20.52,20.52,20.52,20.52,316.22,485.48
8415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
