,full_id,building_usage,yearly_demand_useful_unrenovated,yearly_demand_delivered_unrenovated,yearly_demand_delivered_unrenovated_DH,consumer_size_unrenovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05
849,w377596047,other,7898.984313871004,8776.649237634449,9873.730392338754,nr1,-13235.644037899756,-13050.823835318859,184.82020258089688
850,w377596049,other,8178.540482746105,9087.267203051228,10223.175603432632,nr1,-13704.072103180537,-13512.710853585086,191.36124959545123
851,w377596051,other,9466.621106925293,10518.46789658366,11833.276383656616,nr1,-15862.39726959634,-15640.89754745281,221.49972214352965
852,w377596052,other,7899.829701334737,8777.588557038596,9874.787126668421,nr1,-13237.060580470223,-13052.220597538324,184.8399829318987
853,w377596057,other,8284.680930720304,9205.20103413367,10355.851163400379,nr1,-13881.922461098418,-13688.077740424014,193.84472067440402
854,w377596060,other,3047.5619275469153,3386.1799194965724,3809.452409433644,nr0,-6261.47172837626,-6174.037639790972,87.43408858528801
855,w377596061,other,9265.838577913182,10295.376197681313,11582.298222391477,nr1,-15525.96337158658,-15309.161553149674,216.80181843690661
856,w377596063,other,5914.972390336763,6572.1915448186255,7393.715487920954,nr1,-9911.207054180884,-9772.808704215466,138.39834996541867
857,w377596064,other,11146.922826440104,12385.46980715567,13933.65353305013,nr1,-18677.933362852607,-18417.117990511822,260.81537234078496
858,w377596066,other,9160.007683416552,10177.78631490728,11450.00960427069,nr1,-15348.631705626673,-15134.306115345564,214.32559028110882
859,w377596067,other,7665.767227515953,8517.519141684392,9582.20903439494,nr1,-12844.862360674362,-12665.498964618548,179.36339605581452
860,w377596071,other,9848.334313916424,10942.59368212936,12310.41789239553,nr1,-16502.001037821046,-16271.570001290678,230.43103653036815
861,w377596072,other,11577.988988744306,12864.432209715895,14472.486235930382,nr1,-19400.233604799272,-19129.332159075235,270.90144572403733
862,w377596073,other,9025.627042709126,10028.474491899029,11282.033803386406,nr1,-15123.4617020776,-14912.280346074165,211.1813560034352
863,w377596074,other,11879.18583997191,13199.095377746566,14848.982299964886,nr1,-19904.923087621042,-19626.974246833463,277.9488407875797
864,w377596075,other,4260.325359553597,4733.694843948441,5325.406699441996,nr0,-8753.195973281372,-8630.967886126737,122.22808715463543
865,w377596076,other,3764.421262621559,4182.690291801732,4705.526578276948,nr0,-7734.319390377834,-7626.318716405206,108.00067397262774
866,w377596077,other,1725.1334782090203,1916.8149757878002,2156.416847761275,nr0,-3544.4315023898384,-3494.9376850561293,49.4938173337091
867,w377596078,other,6290.179509800882,6989.0883442232025,7862.724387251103,nr1,-10539.909134901829,-10392.731699794113,147.17743510771652
868,w377596080,other,8080.642384570119,8978.491538411243,10100.802980712648,nr1,-13540.032737110481,-13350.962104335902,189.07063277457928
869,w377596081,other,8348.023997963555,9275.582219959506,10435.029997454443,nr1,-13988.060953971255,-13792.734134073102,195.3268198981532
870,w377596082,other,3816.4149291423023,4240.461032380335,4770.518661427877,nr0,-7841.144741499184,-7731.6523771351785,109.49236436400588
871,w377596084,other,7698.313509384898,8553.681677094331,9622.891886731122,nr1,-12899.39734700394,-12719.272434002496,180.12491300144393
872,w377596085,other,9900.310886980438,11000.345429978264,12375.388608725547,nr1,-16589.09368062794,-16357.446497770208,231.6471828577305
873,w377596088,other,5284.2302906053965,5871.366989561551,6605.287863256745,nr1,-8854.327133923052,-8730.686869050165,123.6402648728872
874,w377596089,other,5811.709016514252,6457.454462793613,7264.636270642814,nr1,-9738.177560291746,-9602.19536370893,135.98219658281596
875,w377596091,other,1779.1213972915368,1976.801552546152,2223.901746614421,nr0,-3655.354212754955,-3604.3114902269235,51.04272252803139
876,w377596095,other,10059.078273528508,11176.753637253898,12573.847841910634,nr1,-16855.126442522116,-16619.764425025012,235.3620174971038
877,w377596096,other,11219.387851584088,12465.986501760097,14024.234814480109,nr1,-18799.356730704974,-18536.84582383785,262.5109068671227
878,w377596097,other,9190.265039104437,10211.40559900493,11487.831298880546,nr1,-15399.331336553867,-15184.29778555457,215.0335509992965
879,w377596098,other,8992.959603729834,9992.177337477593,11241.199504662292,nr1,-15068.723703269268,-14858.306699041967,210.41700422730173
880,w377596099,other,10741.505865220723,11935.006516911913,13426.882331525903,nr1,-17998.61126618711,-17747.281827977207,251.32943820990113
881,w377596100,other,5399.951125629617,5999.945695144019,6749.938907037022,nr1,-9048.230516850335,-8921.882619284155,126.34789756618011
882,w377596101,other,11372.823539694798,12636.470599660886,14216.029424618497,nr1,-19056.455627202,-18790.354636618682,266.1009905833198
883,w377596103,other,11034.439997151354,12260.488885723726,13793.049996439191,nr1,-18489.45562575578,-18231.272123345352,258.18350241042936
884,w377596104,other,10505.838347461537,11673.153719401707,13132.29793432692,nr1,-17603.72361324184,-17357.90831667893,245.81529656290877
885,w377596105,other,8236.832160191098,9152.035733545663,10296.040200238871,nr1,-13801.7464195707,-13609.021263021386,192.7251565493134
886,w377596106,other,12012.953356694099,13347.725951882332,15016.191695867623,nr1,-20129.065732398754,-19847.987003190465,281.0787292082896
887,w377596108,other,4390.883013114122,4878.758903460136,5488.603766392653,nr0,-9021.437628784133,-8895.463862388753,125.97376639538015
888,w377596109,other,3944.5719741779026,4382.857749086558,4930.714967722378,nr0,-8104.454145330914,-7991.284974819939,113.16917051097516
889,w377596111,other,5056.303902980329,5618.115447755921,6320.379878725412,nr1,-8472.410622435345,-8354.103372474314,118.30724996103163
890,w377596112,other,8898.528291327704,9887.253657030782,11123.16036415963,nr1,-14910.493329929812,-14702.285826771842,208.20750315796977
891,w377596113,other,9714.128124570438,10793.475693967153,12142.660155713047,nr1,-16277.123347312516,-16049.832463251998,227.29088406051778
892,w377596114,other,10507.92998460679,11675.47776067421,13134.912480758487,nr1,-17607.228388490275,-17361.364151862974,245.86423662730158
893,w377596115,other,13553.866705869179,15059.851895410198,16942.333382336474,nr1,-22711.04080318282,-22393.907828765554,317.13297441726536
894,w377596116,other,8355.685648166604,9284.09516462956,10444.607060208255,nr1,-14000.898917790524,-13805.392830826331,195.50608696419295
895,w377596117,other,11378.101421622307,12642.334912913673,14222.626777027883,nr1,-19065.29931693359,-18799.07483462421,266.2244823093788
896,w377596119,other,9692.469746953648,10769.410829948498,12115.58718369206,nr1,-16240.832279349404,-16014.048157371157,226.78412197824764
897,w377596120,other,6321.840302597757,7024.267002886396,7902.300378247196,nr1,-10592.960383868261,-10445.042150462175,147.91823340608607
898,w377596121,other,8666.18384043126,9629.093156034733,10832.729800539075,nr1,-14521.173852380483,-14318.402737848812,202.77111453167163
899,w377596123,other,12329.70326009582,13699.670288995354,15412.129075119774,nr1,-20659.81611800241,-20371.32608387339,288.4900341290195
900,w377596124,other,6396.976339738917,7107.751488598797,7996.2204246736455,nr1,-10718.859335240084,-10569.183071047535,149.67626419254884
901,w377596125,other,12219.388662528083,13577.098513920091,15274.235828160103,nr1,-20474.97149905226,-20189.062602631577,285.90889642068214
902,w377596126,other,6888.008698871009,7653.342998745566,8610.01087358876,nr1,-11541.639740709395,-11380.474315824478,161.16542488491723
903,w377596127,other,8974.62539919981,9971.805999110898,11218.281748999761,nr1,-15038.002664305899,-14828.014643256782,209.98802104911738
904,w377596128,other,6229.372049669292,6921.524499632546,7786.715062086615,nr1,-10438.019339306566,-10292.264675362,145.75466394456635
905,w377596129,other,10179.326900003802,11310.363222226446,12724.158625004751,nr1,-17056.61665352032,-16818.441062198766,238.17559132155293
906,w377596132,other,6464.697409283149,7182.99712142572,8080.871761603936,nr1,-10832.333667475343,-10681.072867690013,151.26079978533016
907,w377596133,other,10230.421971857446,11367.13552428605,12788.027464821807,nr1,-17142.232241078596,-16902.86112876908,239.37111230951632
908,w377596134,other,7543.671639943845,8381.857377715383,9429.589549929806,nr1,-12640.277356895478,-12463.770749805517,176.5066070899611
909,w377596135,other,21801.99476471699,24224.43862746332,27252.493455896238,nr1,-36531.71478201527,-36021.59234994425,510.1224320710171
910,w377596136,other,5182.467839226587,5758.297599140652,6478.084799033233,nr1,-8683.81260580723,-8562.553375777761,121.25923002946911
911,w377596137,other,8152.127886934966,9057.919874372184,10190.159858668707,nr1,-13659.814803459196,-13469.071555003453,190.74324845574301
912,w377596138,other,6809.464685984376,7566.071873315973,8511.830857480469,nr1,-11410.030339479148,-11250.702685096916,159.32765438223214
913,w377596139,other,8519.707326638887,9466.341474043207,10649.634158298608,nr1,-14275.735841690437,-14076.391980319013,199.34386137142428
914,w377596140,other,5402.156712333507,6002.39634703723,6752.695890416883,nr1,-9051.926227507227,-8925.526723688245,126.39950381898234
915,w377596141,other,6080.281870926377,6755.868745473753,7600.352338657972,nr1,-10188.201836577406,-10045.935580248703,142.2662563287031
916,w377596142,other,13756.393494233684,15284.881660259649,17195.491867792105,nr1,-23050.39740555313,-22728.525715300224,321.87169025290495
917,w377596143,other,11901.118275090319,13223.464750100355,14876.397843862898,nr1,-19941.673370008844,-19663.211354749637,278.46201525920696
918,w377596145,other,11256.831818630073,12507.59090958897,14071.03977328759,nr1,-18862.098343992802,-18598.71132428637,263.3870197064316
919,w377596147,other,2595.9189583634725,2884.354398181636,3244.8986979543406,nr0,-5333.533346780074,-5259.056826347732,74.47652043234211
920,w377596149,other,5478.589320925852,6087.321467695391,6848.236651157315,nr1,-9179.997731389052,-9051.80985964294,128.18787174611134
921,w377596151,other,6974.014717076638,7748.905241196264,8717.518396345797,nr1,-11685.752578114054,-11522.574786945532,163.17779116852216
922,w377596152,other,5023.102349085767,5581.224832317519,6278.8779363572085,nr1,-8416.77765351276,-8299.247252532934,117.53040097982557
923,w377596153,other,8009.169781832236,8899.077535369152,10011.462227290294,nr1,-13420.272285549685,-13232.873966631183,187.3983189185019
924,w377596154,other,6637.831211647074,7375.368012941193,8297.289014558843,nr1,-11122.43898835729,-10967.127208957996,155.3117793992933
925,w377596155,other,7657.315770064297,8508.128633404775,9571.64471258037,nr1,-12830.700985238393,-12651.535336135383,179.16564910300986
926,w377596156,other,9778.187037743239,10864.652264159155,12222.733797179048,nr1,-16384.461321224055,-16155.671588597788,228.7897326262664
927,w377596157,other,5417.558943370089,6019.509937077876,6771.948679212611,nr1,-9077.734412368627,-8950.974527600998,126.75988476762905
928,w377596158,other,10465.898280104375,11628.775866782638,13082.372850130469,nr1,-17536.799500801102,-17291.918720759146,244.8807800419563
929,w377596159,other,10808.444433628447,12009.382704031608,13510.555542035558,nr1,-18110.774429025074,-17857.878764160967,252.89566486410695
930,w377596160,other,2455.102135020768,2727.8912611341866,3068.8776687759596,nr0,-5044.213366020955,-4973.776858851395,70.43650716955926
931,w377596161,other,11285.953908042351,12539.948786713723,14107.442385052938,nr1,-18910.895707525215,-18646.827290027515,264.06841749769956
932,w377596162,other,7010.935101100238,7789.927890111376,8763.668876375297,nr1,-11747.616868668576,-11583.575215440902,164.04165322767403
933,w377596163,other,9863.870490326697,10959.856100362997,12329.83811290837,nr1,-16528.03366334675,-16297.239111817818,230.79455152893024
934,w377596166,other,2981.905002903568,3313.227781003964,3727.38125362946,nr0,-6126.574066835591,-6041.023665440912,85.55040139467928
935,w377596167,other,13644.68095577657,15160.756617529521,17055.85119472071,nr1,-22863.21037810302,-22543.952534538254,319.2578435647665
936,w377596168,other,10806.083972832546,12006.75996981394,13507.604966040682,nr1,-18106.81920926282,-17853.978774390962,252.84043487185772
937,w377596169,other,12935.91476002989,14373.238622255432,16169.893450037362,nr1,-21675.59223629636,-21372.918083327153,302.6741529692081
938,w377596170,other,2231.928303549456,2479.920337277173,2789.9103794368198,nr0,-4585.684000747042,-4521.6503168882755,64.03368385876638
939,w377601363,other,19379.01268072986,21532.236311922064,24223.76585091232,nr1,-32471.73351106298,-32018.30394250684,453.429568556141
940,w379327852,other,150314.97311086906,167016.6367898545,187893.71638858633,nr2,-231861.4372215588,-228623.7649424253,3237.6722791334905
941,w379327862,other,35231.108510581456,39145.67612286828,44038.88563822682,nr1,-59033.71785253705,-58209.381412136616,824.3364404004315
942,w387435839,other,612480.6982969497,680534.109218833,765600.8728711872,nr2,-944753.8860473384,-931561.509151407,13192.376895931317
943,w387435840,other,202426.40072438534,224918.22302709482,253033.00090548166,nr2,-312243.5192728607,-307883.4057550496,4360.113517811114
944,w390787314,other,36435.59621570424,40483.99579522693,45544.49526963029,nr1,-61051.97360284113,-60199.45459455332,852.5190082878107
945,w390787315,other,95914.57790913379,106571.75323237087,119893.22238641723,nr2,-147948.61366277872,-145882.68527497834,2065.928387800377
946,w390787316,other,12304.720854223664,13671.912060248515,15380.90106777958,nr1,-20617.955263720993,-20330.04976718956,287.9054965314317
947,w390789514,trade,66966.30176497165,74407.00196107962,83707.87720621456,nr2,-103295.78385505636,-101853.37971943761,1442.4041356187518
948,w390789515,trade,76780.38985788339,85311.5442865371,95975.48732235424,nr2,-118434.05333778537,-116780.26107292181,1653.7922648635576
949,w390790006,trade,20423.524031863217,22692.80447984802,25529.40503982902,nr1,-34221.930737416485,-33744.06172299696,477.86901441952796
950,w390793102,sfh,65081.30933515768,72312.56592795298,81351.6366689471,r2,-107420.4437580345,-98986.37281205405,8434.07094598045
951,w390793103,th,190878.21940890737,212086.91045434153,238597.7742611342,r2,-315055.4781720053,-290319.0298586112,24736.448313394154
952,w390793104,mfh,116746.78481807098,129718.64979785665,145933.48102258873,r2,-192697.28222425544,-177567.73618516233,15129.546039093111
953,w390793105,th,115306.70719754764,128118.56355283072,144133.38399693454,r2,-190320.3512955001,-175377.42898821706,14942.922307283035
954,w390793106,mfh,234332.2441500108,260369.16016667866,292915.30518751347,r2,-386778.84496420226,-356411.0666837436,30367.778280458646
955,w390793107,mfh,90245.7910168643,100273.10112984922,112807.23877108037,r2,-148955.86793441267,-137260.66063468513,11695.207299727539
956,w390793108,mfh,46848.04655803811,52053.38506448679,58560.05819754764,r1,-84001.49644920681,-77406.15429797737,6595.342151229444
957,w390793793,mfh,22135.523635016718,24595.026261129686,27669.404543770896,r1,-39690.387254986934,-36574.11319884889,3116.2740561380415
958,w390794364,sfh,56694.85220505993,62994.28022784436,70868.5652563249,r2,-93578.11397586201,-86230.867728758,7347.246247104005
959,w475684695,mfh,70757.24663127349,78619.16292363721,88446.55828909186,r2,-116788.9046774611,-107619.27296404357,9169.631713417533
960,w620369477,other,329831.05954184383,366478.95504649315,412288.8244273048,nr2,-508765.70658915717,-501661.3918547348,7104.314734422369
961,w620369478,other,1687025.1117225294,1874472.3463583658,2108781.3896531616,nr2,-2602242.870005626,-2565905.608817432,36337.261188194156
962,w993163452,other,219456.23066754482,243840.25629727202,274320.288334431,nr2,-338512.0989395538,-333785.1756011092,4726.923338444554
963,w993163453,other,168538.70539177582,187265.22821308425,210673.38173971977,nr2,-259971.61593991847,-256341.41807529508,3630.197864623391
964,w993163454,other,195060.50799116978,216733.8977679664,243825.6349889622,nr2,-300881.6007613661,-296680.14307284367,4201.457688522409
965,w993163455,mfh,137933.86271477625,153259.84746086248,172417.3283934703,r2,-227667.7727206819,-209792.53333361715,17875.239387064765
966,w993163456,mfh,247159.72221315524,274621.9135701725,308949.652766444,r2,-407951.3351909018,-375921.2077483293,32030.1274425725
967,w993163457,ab,179010.19212771326,198900.21347523696,223762.74015964157,r2,-295466.61663707567,-272268.1795453511,23198.437091724598
968,w993163458,ab,189578.2241455195,210642.47127279942,236972.78018189935,r2,-312909.76122956787,-288341.782979128,24567.97825043986
969,w993163460,ab,245379.75645429146,272644.1738381016,306724.6955678643,r2,-405013.39934350527,-373213.942697895,31799.456645610277
970,w993163461,ab,238283.01711607818,264758.90790675353,297853.7713950977,r2,-393299.8229460165,-362420.05282292806,30879.77012308844
971,w993164648,ab,80518.68723860527,89465.20804289474,100648.35904825658,r2,-132900.72376145152,-122466.07935148188,10434.644409969638
972,w993164649,other,45705.056496500765,50783.396107223074,57131.32062062596,nr1,-76584.00554834434,-75514.59998112211,1069.4055672222312
973,w993164650,other,42041.22380437142,46712.47089374602,52551.52975546427,nr1,-70444.83835917956,-69461.15904149461,983.679317684946
974,w993164651,other,40307.84105282511,44786.490058694566,50384.801316031386,nr1,-67540.35897686025,-66597.23729779832,943.1216790619364
975,w993164652,other,44647.17229247326,49607.96921385918,55808.965365591575,nr1,-74811.4005903579,-73766.74736661762,1044.6532237402716
976,w1006795433,mfh,68303.07904180315,75892.31004644795,85378.84880225394,r2,-112738.15993660392,-103886.57074221938,8851.589194384534
977,w1006849999,other,44821.0228985385,49801.13655393166,56026.278623173115,nr1,-75102.70699713372,-74053.9860220276,1048.7209751061164
978,w1007159125,education,69893.91967217866,77659.91074686518,87367.39959022331,nr2,-107811.64599142462,-106306.18315216585,1505.4628392587765
979,w1007160095,sfh,66191.08957937718,73545.65508819686,82738.86197422147,r2,-109252.19987243641,-100674.30936581998,8577.89050661643
980,w1007176059,trade,158757.7360382709,176397.48448696767,198447.17004783862,nr2,-244884.43224298256,-241464.90915468728,3419.5230882952746
981,w1029411791,trade,89326.49349025691,99251.65943361878,111658.11686282113,nr2,-137786.46753531948,-135862.44156651406,1924.0259688054211
982,w1030080397,other,112142.32300889542,124602.5811209949,140177.90376111926,nr2,-172979.97430388152,-170564.51240404983,2415.4618998316873
983,w1030080398,other,23480.75041155538,26089.722679505976,29350.938014444222,nr1,-39344.66025516284,-38795.25834785756,549.4019073052768
984,w1030080399,other,25835.146683608775,28705.718537343084,32293.933354510966,nr1,-43289.718219936236,-42685.22821792586,604.4900020103742
985,w1036126248,trade,218679.86292202817,242977.6254689202,273349.8286525352,nr2,-337314.5486385922,-332604.34768166457,4710.200956927612
986,w1036126249,mfh,123235.89624283573,136928.77360315082,154044.87030354465,r2,-203407.9338070901,-187437.44546533088,15970.488341759221
987,w1036126250,mfh,152719.49523878298,169688.3280430922,190899.36904847872,r2,-252072.30949471428,-232280.95817071127,19791.351324003015
988,w1036126251,mfh,131740.18052406833,146377.9783600759,164675.2256550854,r2,-217444.74407822243,-200372.16148382105,17072.582594401378
989,w1036680208,mfh,195723.4450164567,217470.49446272966,244654.30627057087,r2,-323052.8016768289,-297688.44687321776,25364.354803611117
990,w1075387093,other,25255.32593226266,28061.47325806962,31569.157415328325,nr1,-42318.1627938635,-41727.239420734295,590.9233731292043
991,w1075387094,other,18471.951114990337,20524.39012776704,23089.93889373792,nr1,-30951.848988250855,-30519.64281952333,432.2061687275236
992,w1075387095,other,17546.933519760307,19496.592799733673,21933.666899700384,nr1,-29401.877101642713,-28991.31446739356,410.5626342491523
993,w1075387096,other,19192.799696722424,21325.332996358247,23990.99962090303,nr1,-32159.71253803364,-31710.639975398757,449.07256263488307
994,w1075387097,other,18492.72523522246,20547.47248358051,23115.906544028076,nr1,-30986.658382682752,-30553.966141701232,432.6922409815197
995,w1075387098,other,17539.018200395993,19487.79800043999,21923.77275049499,nr1,-29388.614086375244,-28978.236654535696,410.3774318395481
996,w1075387099,other,27744.647424820705,30827.38602757856,34680.80928102588,nr1,-46489.30326739675,-45840.13482322269,649.1684441740581
997,w1107949539,other,7234.128086910359,8037.920096567066,9042.660108637949,nr1,-12121.602028602521,-11952.338112459394,169.26391614312706
998,w1107949540,other,28748.75876737973,31943.06529708859,35935.94845922466,nr1,-48171.80569763843,-47499.143085813004,672.662611825428
999,w1108636740,other,30738.16352195462,34153.51502439402,38422.70440244327,nr1,-51505.27898136428,-50786.068335621356,719.2106457429254
1000,w1108636741,other,22435.53536817059,24928.372631300655,28044.419210213237,nr1,-37593.28391263667,-37068.337916165365,524.9459964713024
1001,w1108636742,other,24778.82711181561,27532.03012423957,30973.533889769515,nr1,-41519.73498070261,-40939.9607129552,579.7742677474089
1002,w1108636743,other,29852.23012320762,33169.1445813418,37315.287654009524,nr1,-50020.79709848338,-49322.31549633939,698.481602143991
1003,w1108636744,other,21390.9331432008,23767.703492445333,26738.666429000998,nr1,-35842.934416864264,-35342.42999251969,500.50442434457364
1004,w1108636745,other,20564.73007540746,22849.700083786065,25705.912594259324,nr1,-34458.537477484286,-33977.364528212325,481.17294927196053
1005,w1108636746,other,20594.571221274768,22882.85691252752,25743.214026593458,nr1,-34508.539701654954,-34026.66853012994,481.8711715250174
1006,w1108636747,other,21237.913006776573,23597.681118640638,26547.391258470714,nr1,-35586.53182434545,-35089.60776065095,496.9240636945033
1007,w1108636748,other,25536.120008859092,28373.466676510103,31920.150011073863,nr1,-42788.665113921896,-42191.17172924968,597.4933846722124
1008,w1108636749,other,19436.592588740816,21596.213987489795,24295.740735926018,nr1,-32568.215177044993,-32113.438355495262,454.7768215497308
1009,w1108636750,other,19062.12837594123,21180.1426399347,23827.660469926534,nr1,-31940.75792069316,-31494.74280177744,446.01511891571863
1010,w1108636751,other,18077.1469860024,20085.718873336,22596.433732503,nr1,-30290.30989558533,-29867.34134225239,422.96855333293934
1011,w1108636752,other,19469.083244354304,21632.314715949226,24336.35405544288,nr1,-32622.656955275004,-32167.11991832113,455.53703695387594
1012,w1108636753,other,19379.091053198343,21532.323392442602,24223.863816497927,nr1,-32471.86483302211,-32018.43343070925,453.4314023128609
1013,w1108636754,other,25910.37615630671,28789.30684034079,32387.970195383386,nr1,-43415.773733179914,-42809.523514180684,606.2502189992301
1014,w1159236388,other,69645.03448735391,77383.37165261546,87056.29310919238,nr2,-107427.73961495172,-105927.63757672903,1500.1020382226852
1015,w1159236389,other,45526.262556586495,50584.736173984995,56907.82819573311,nr1,-76284.41602508331,-75219.19387320692,1065.2221518763836
1016,w1159236390,other,47719.789281556106,53021.988090617895,59649.73660194513,nr1,-79959.91881957992,-78843.37259392819,1116.5462256517349
1017,w1219742100,other,24902.255561907554,27669.172846563946,31127.81945238444,nr1,-41726.55334679276,-41143.891103801485,582.662242991275
1018,w1219742101,other,97380.9120977135,108201.0134419039,121726.14012214188,nr2,-150210.43991584555,-148112.9277845494,2097.5121312961564
1019,w1219742102,other,59651.986323929385,66279.98480436599,74564.98290491173,nr2,-92013.42351959573,-90728.56427690547,1284.8592426902615
1020,w1219742103,other,63594.9553748088,70661.06152756533,79493.694218511,nr2,-98095.46878851725,-96725.68093672497,1369.78785179228
1021,w1219742104,other,139944.3369520087,155493.7077244541,174930.42119001088,nr2,-215864.69015816628,-212850.3936380382,3014.2965201280895
1022,w1219742105,ab,275916.17447946646,306573.52719940717,344895.21809933305,r2,-455415.513384458,-419658.755960922,35756.75742353604
1023,w1219929093,other,115763.07895930854,128625.6432881206,144703.84869913565,nr2,-178565.00459804985,-176071.55431870045,2493.450279349403
1024,w1242595698,other,34357.4302496909,38174.92249965655,42946.787812113624,nr1,-57569.77084298389,-56765.8767008274,803.8941421564887
1025,w1242595699,other,34263.08094414638,38070.08993794042,42828.85118018297,nr1,-57411.67788143474,-56609.99132155351,801.6865598812292
