,time,G(i),H_sun,T2m,WS10m,Int
7627,20201113:1910,0.0,0.0,11.26,2.55,0.0
7628,20201113:2010,0.0,0.0,10.91,2.69,0.0
7629,20201113:2110,0.0,0.0,10.71,2.76,0.0
7630,20201113:2210,0.0,0.0,10.8,2.76,0.0
7631,20201113:2310,0.0,0.0,10.49,2.76,0.0
7632,20201114:0010,0.0,0.0,10.29,2.55,0.0
7633,20201114:0110,0.0,0.0,10.3,2.34,0.0
7634,20201114:0210,0.0,0.0,9.87,2.41,0.0
7635,20201114:0310,0.0,0.0,9.38,2.48,0.0
7636,20201114:0410,0.0,0.0,9.32,2.41,0.0
7637,20201114:0510,0.0,0.0,8.86,2.41,0.0
7638,20201114:0610,0.0,0.0,8.8,2.34,0.0
7639,20201114:0710,9.12,3.83,9.45,2.55,0.0
7640,20201114:0810,36.48,11.11,9.89,2.48,0.0
7641,20201114:0910,31.01,16.81,11.39,2.34,0.0
7642,20201114:1010,72.96,20.47,12.68,2.62,0.0
7643,20201114:1110,79.34,21.72,13.65,2.62,0.0
7644,20201114:1210,50.62,20.42,14.4,2.55,0.0
7645,20201114:1310,45.6,16.71,14.87,2.48,0.0
7646,20201114:1410,36.48,10.97,14.86,2.21,0.0
7647,20201114:1510,8.21,3.66,13.8,2.21,0.0
7648,20201114:1610,0.0,0.0,12.36,2.41,0.0
7649,20201114:1710,0.0,0.0,11.48,2.41,0.0
7650,20201114:1810,0.0,0.0,10.9,2.41,0.0
7651,20201114:1910,0.0,0.0,10.63,2.55,0.0
7652,20201114:2010,0.0,0.0,10.3,2.55,0.0
7653,20201114:2110,0.0,0.0,10.05,2.69,0.0
7654,20201114:2210,0.0,0.0,9.9,2.76,0.0
7655,20201114:2310,0.0,0.0,9.76,2.76,0.0
7656,20201115:0010,0.0,0.0,9.71,2.83,0.0
7657,20201115:0110,0.0,0.0,9.61,2.9,0.0
7658,20201115:0210,0.0,0.0,9.46,2.9,0.0
7659,20201115:0310,0.0,0.0,9.24,2.9,0.0
7660,20201115:0410,0.0,0.0,9.04,2.9,0.0
7661,20201115:0510,0.0,0.0,8.95,2.83,0.0
7662,20201115:0610,0.0,0.0,8.92,2.97,0.0
7663,20201115:0710,8.21,3.59,9.17,2.97,0.0
7664,20201115:0810,25.99,10.86,9.95,2.97,0.0
7665,20201115:0910,45.6,16.55,11.57,2.9,0.0
7666,20201115:1010,45.14,20.21,13.23,3.52,0.0
7667,20201115:1110,57.91,21.46,14.5,3.86,0.0
7668,20201115:1210,40.58,20.17,15.38,3.93,0.0
7669,20201115:1310,35.11,16.48,15.84,3.79,0.0
7670,20201115:1410,25.08,10.77,15.88,4.21,0.0
7671,20201115:1510,8.21,3.47,15.28,4.21,0.0
7672,20201115:1610,0.0,0.0,14.5,4.07,0.0
7673,20201115:1710,0.0,0.0,14.2,4.07,0.0
7674,20201115:1810,0.0,0.0,14.22,4.41,0.0
7675,20201115:1910,0.0,0.0,13.8,4.76,0.0
7676,20201115:2010,0.0,0.0,12.09,4.9,0.0
7677,20201115:2110,0.0,0.0,11.92,4.9,0.0
7678,20201115:2210,0.0,0.0,12.15,4.28,0.0
7679,20201115:2310,0.0,0.0,12.0,3.66,0.0
7680,20201116:0010,0.0,0.0,11.36,3.31,0.0
7681,20201116:0110,0.0,0.0,10.72,3.45,0.0
7682,20201116:0210,0.0,0.0,10.18,3.79,0.0
7683,20201116:0310,0.0,0.0,9.65,3.86,0.0
7684,20201116:0410,0.0,0.0,9.35,3.93,0.0
7685,20201116:0510,0.0,0.0,9.41,4.07,0.0
7686,20201116:0610,0.0,0.0,9.48,4.14,0.0
7687,20201116:0710,4.1,3.35,9.32,4.0,0.0
7688,20201116:0810,31.46,10.61,9.75,4.21,0.0
7689,20201116:0910,29.64,16.3,10.18,4.34,0.0
7690,20201116:1010,51.98,19.95,10.87,4.41,0.0
7691,20201116:1110,36.94,21.21,11.12,5.31,0.0
7692,20201116:1210,68.86,19.93,11.66,5.45,0.0
7693,20201116:1310,32.38,16.26,11.74,4.28,0.0
7694,20201116:1410,29.18,10.56,11.5,4.28,0.0
7695,20201116:1510,6.38,3.29,11.09,4.21,0.0
7696,20201116:1610,0.0,0.0,10.6,4.07,0.0
7697,20201116:1710,0.0,0.0,10.41,3.79,0.0
7698,20201116:1810,0.0,0.0,10.1,3.38,0.0
7699,20201116:1910,0.0,0.0,10.38,3.93,0.0
7700,20201116:2010,0.0,0.0,10.31,3.66,0.0
7701,20201116:2110,0.0,0.0,9.92,3.45,0.0
7702,20201116:2210,0.0,0.0,9.61,3.31,0.0
7703,20201116:2310,0.0,0.0,9.36,3.1,0.0
7704,20201117:0010,0.0,0.0,9.17,2.97,0.0
7705,20201117:0110,0.0,0.0,9.02,2.83,0.0
7706,20201117:0210,0.0,0.0,8.91,2.69,0.0
7707,20201117:0310,0.0,0.0,8.69,2.76,0.0
7708,20201117:0410,0.0,0.0,8.58,3.03,0.0
7709,20201117:0510,0.0,0.0,8.62,3.24,0.0
7710,20201117:0610,0.0,0.0,8.69,3.38,0.0
7711,20201117:0710,5.47,3.11,8.75,3.31,0.0
7712,20201117:0810,27.82,10.37,8.99,3.38,0.0
7713,20201117:0910,27.36,16.05,9.43,3.45,0.0
7714,20201117:1010,50.16,19.69,9.92,3.79,0.0
7715,20201117:1110,71.14,20.96,10.65,4.62,0.0
7716,20201117:1210,69.31,19.69,10.97,3.93,0.0
7717,20201117:1310,57.0,16.04,11.33,3.86,0.0
7718,20201117:1410,31.92,10.37,11.43,3.59,0.0
7719,20201117:1510,5.47,3.11,11.32,2.97,0.0
7720,20201117:1610,0.0,0.0,10.92,2.76,0.0
7721,20201117:1710,0.0,0.0,10.77,2.55,0.0
7722,20201117:1810,0.0,0.0,10.54,2.34,0.0
7723,20201117:1910,0.0,0.0,10.73,2.55,0.0
7724,20201117:2010,0.0,0.0,10.59,2.41,0.0
7725,20201117:2110,0.0,0.0,10.46,2.28,0.0
7726,20201117:2210,0.0,0.0,10.31,2.07,0.0
7727,20201117:2310,0.0,0.0,10.14,1.86,0.0
7728,20201118:0010,0.0,0.0,9.97,1.72,0.0
7729,20201118:0110,0.0,0.0,9.78,1.52,0.0
7730,20201118:0210,0.0,0.0,9.55,1.45,0.0
7731,20201118:0310,0.0,0.0,9.3,1.38,0.0
7732,20201118:0410,0.0,0.0,8.86,1.45,0.0
7733,20201118:0510,0.0,0.0,8.77,1.52,0.0
7734,20201118:0610,0.0,0.0,8.33,1.72,0.0
7735,20201118:0710,3.19,2.88,7.74,1.93,0.0
7736,20201118:0810,33.29,10.13,8.12,1.86,0.0
7737,20201118:0910,35.11,15.8,9.01,1.93,0.0
7738,20201118:1010,42.41,19.45,10.39,2.14,0.0
7739,20201118:1110,39.67,20.71,11.46,2.28,0.0
7740,20201118:1210,35.57,19.46,12.33,2.28,0.0
7741,20201118:1310,32.83,15.83,12.87,2.34,0.0
7742,20201118:1410,25.54,10.18,12.8,2.14,0.0
7743,20201118:1510,6.38,2.94,11.86,2.14,0.0
7744,20201118:1610,0.0,0.0,10.54,2.48,0.0
7745,20201118:1710,0.0,0.0,9.78,2.62,0.0
7746,20201118:1810,0.0,0.0,9.41,2.76,0.0
7747,20201118:1910,0.0,0.0,8.73,2.9,0.0
7748,20201118:2010,0.0,0.0,8.54,3.03,0.0
7749,20201118:2110,0.0,0.0,8.4,3.1,0.0
7750,20201118:2210,0.0,0.0,8.32,3.17,0.0
7751,20201118:2310,0.0,0.0,8.31,3.31,0.0
7752,20201119:0010,0.0,0.0,8.35,3.38,0.0
7753,20201119:0110,0.0,0.0,8.48,3.38,0.0
7754,20201119:0210,0.0,0.0,8.67,3.38,0.0
7755,20201119:0310,0.0,0.0,9.23,3.59,0.0
7756,20201119:0410,0.0,0.0,9.81,3.86,0.0
7757,20201119:0510,0.0,0.0,10.47,4.0,0.0
7758,20201119:0610,0.0,0.0,10.77,3.79,0.0
7759,20201119:0710,0.91,2.66,10.57,3.31,0.0
7760,20201119:0810,15.05,9.89,10.32,4.0,0.0
7761,20201119:0910,53.81,15.56,8.96,3.59,0.0
7762,20201119:1010,46.06,19.2,8.44,3.45,0.0
7763,20201119:1110,70.22,20.48,9.41,3.79,0.0
7764,20201119:1210,46.51,19.24,10.25,5.38,0.0
7765,20201119:1310,34.2,15.63,10.5,4.41,0.0
7766,20201119:1410,33.74,9.99,10.52,4.34,0.0
7767,20201119:1510,6.84,2.77,9.68,4.0,0.0
7768,20201119:1610,0.0,0.0,8.8,3.52,0.0
7769,20201119:1710,0.0,0.0,8.23,3.1,0.0
7770,20201119:1810,0.0,0.0,7.87,2.76,0.0
7771,20201119:1910,0.0,0.0,7.67,2.97,0.0
7772,20201119:2010,0.0,0.0,7.56,2.55,0.0
7773,20201119:2110,0.0,0.0,7.09,1.93,0.0
7774,20201119:2210,0.0,0.0,6.05,2.21,0.0
7775,20201119:2310,0.0,0.0,5.17,2.48,0.0
7776,20201120:0010,0.0,0.0,4.55,2.55,0.0
7777,20201120:0110,0.0,0.0,3.96,2.34,0.0
7778,20201120:0210,0.0,0.0,3.37,2.0,0.0
7779,20201120:0310,0.0,0.0,2.73,1.72,0.0
7780,20201120:0410,0.0,0.0,2.17,1.72,0.0
7781,20201120:0510,0.0,0.0,1.52,1.79,0.0
7782,20201120:0610,0.0,0.0,1.01,1.72,0.0
7783,20201120:0710,2.28,2.43,1.59,1.38,0.0
7784,20201120:0810,27.82,9.66,3.15,1.31,0.0
7785,20201120:0910,45.14,15.32,4.05,2.28,0.0
7786,20201120:1010,60.19,18.97,4.58,2.07,0.0
7787,20201120:1110,44.23,20.25,5.16,1.93,0.0
7788,20201120:1210,43.78,19.02,5.61,2.07,0.0
7789,20201120:1310,32.83,15.43,6.07,1.93,0.0
7790,20201120:1410,26.45,9.81,6.15,1.59,0.0
7791,20201120:1510,3.19,2.62,6.02,1.1,0.0
7792,20201120:1610,0.0,0.0,5.05,1.24,0.0
7793,20201120:1710,0.0,0.0,3.28,1.38,0.0
7794,20201120:1810,0.0,0.0,1.97,1.45,0.0
7795,20201120:1910,0.0,0.0,2.98,0.83,0.0
7796,20201120:2010,0.0,0.0,0.7,1.31,0.0
7797,20201120:2110,0.0,0.0,-0.07,1.45,0.0
7798,20201120:2210,0.0,0.0,-0.07,1.31,0.0
7799,20201120:2310,0.0,0.0,-0.36,1.38,0.0
7800,20201121:0010,0.0,0.0,-1.08,1.72,0.0
7801,20201121:0110,0.0,0.0,-1.01,1.66,0.0
7802,20201121:0210,0.0,0.0,-1.06,1.86,0.0
7803,20201121:0310,0.0,0.0,-0.93,2.07,0.0
7804,20201121:0410,0.0,0.0,-1.01,1.86,0.0
7805,20201121:0510,0.0,0.0,-1.11,1.93,0.0
7806,20201121:0610,0.0,0.0,-1.24,1.93,0.0
7807,20201121:0710,0.0,0.0,-1.05,2.14,0.0
7808,20201121:0810,24.17,9.43,-0.15,2.28,0.0
7809,20201121:0910,43.78,15.09,0.83,2.55,0.0
7810,20201121:1010,66.58,18.73,2.0,2.76,0.0
7811,20201121:1110,55.63,20.02,2.96,2.76,0.0
7812,20201121:1210,57.46,18.81,3.98,2.76,0.0
7813,20201121:1310,32.83,15.24,4.58,2.69,0.0
7814,20201121:1410,27.82,9.64,4.71,2.48,0.0
7815,20201121:1510,5.02,2.46,4.48,2.0,0.0
7816,20201121:1610,0.0,0.0,3.98,2.07,0.0
7817,20201121:1710,0.0,0.0,3.8,2.14,0.0
7818,20201121:1810,0.0,0.0,3.68,2.21,0.0
7819,20201121:1910,0.0,0.0,3.1,2.28,0.0
7820,20201121:2010,0.0,0.0,2.98,2.34,0.0
7821,20201121:2110,0.0,0.0,3.0,2.34,0.0
7822,20201121:2210,0.0,0.0,2.93,2.21,0.0
7823,20201121:2310,0.0,0.0,2.4,2.21,0.0
7824,20201122:0010,0.0,0.0,1.82,2.21,0.0
7825,20201122:0110,0.0,0.0,1.67,2.21,0.0
7826,20201122:0210,0.0,0.0,1.88,2.21,0.0
7827,20201122:0310,0.0,0.0,1.78,2.34,0.0
7828,20201122:0410,0.0,0.0,2.01,2.34,0.0
7829,20201122:0510,0.0,0.0,2.33,2.41,0.0
7830,20201122:0610,0.0,0.0,2.62,2.34,0.0
7831,20201122:0710,0.0,0.0,2.86,2.55,0.0
7832,20201122:0810,16.87,9.21,3.53,2.55,0.0
7833,20201122:0910,19.61,14.86,4.38,2.34,0.0
7834,20201122:1010,33.74,18.51,5.39,2.55,0.0
7835,20201122:1110,39.67,19.8,6.1,2.55,0.0
7836,20201122:1210,60.65,18.61,6.9,2.62,0.0
7837,20201122:1310,37.39,15.05,7.38,2.41,0.0
7838,20201122:1410,26.45,9.48,7.61,2.28,0.0
7839,20201122:1510,0.0,0.0,7.36,2.14,0.0
7840,20201122:1610,0.0,0.0,6.99,2.14,0.0
7841,20201122:1710,0.0,0.0,6.85,2.21,0.0
7842,20201122:1810,0.0,0.0,6.7,2.28,0.0
7843,20201122:1910,0.0,0.0,6.27,2.07,0.0
7844,20201122:2010,0.0,0.0,6.19,2.07,0.0
7845,20201122:2110,0.0,0.0,6.15,2.28,0.0
7846,20201122:2210,0.0,0.0,6.16,2.14,0.0
7847,20201122:2310,0.0,0.0,6.15,2.14,0.0
7848,20201123:0010,0.0,0.0,6.17,2.14,0.0
7849,20201123:0110,0.0,0.0,6.21,2.07,0.0
7850,20201123:0210,0.0,0.0,6.05,2.07,0.0
7851,20201123:0310,0.0,0.0,6.11,2.07,0.0
7852,20201123:0410,0.0,0.0,6.25,2.0,0.0
7853,20201123:0510,0.0,0.0,6.38,1.86,0.0
7854,20201123:0610,0.0,0.0,6.5,1.59,0.0
7855,20201123:0710,0.0,0.0,6.56,1.52,0.0
7856,20201123:0810,24.17,8.99,6.7,1.38,0.0
7857,20201123:0910,32.83,14.64,7.16,1.17,0.0
7858,20201123:1010,67.03,18.28,7.64,1.03,0.0
7859,20201123:1110,51.98,19.59,8.09,1.17,0.0
7860,20201123:1210,40.13,18.41,8.65,1.38,0.0
7861,20201123:1310,51.98,14.87,8.63,1.03,0.0
7862,20201123:1410,31.01,9.32,8.56,0.69,0.0
7863,20201123:1510,0.0,0.0,8.05,0.9,0.0
7864,20201123:1610,0.0,0.0,6.82,1.38,0.0
7865,20201123:1710,0.0,0.0,5.72,1.59,0.0
7866,20201123:1810,0.0,0.0,4.89,1.59,0.0
7867,20201123:1910,0.0,0.0,4.93,2.0,0.0
7868,20201123:2010,0.0,0.0,5.28,1.59,0.0
7869,20201123:2110,0.0,0.0,5.04,1.52,0.0
7870,20201123:2210,0.0,0.0,5.12,1.52,0.0
7871,20201123:2310,0.0,0.0,4.75,1.45,0.0
7872,20201124:0010,0.0,0.0,4.56,1.52,0.0
7873,20201124:0110,0.0,0.0,4.33,1.45,0.0
7874,20201124:0210,0.0,0.0,4.03,1.31,0.0
7875,20201124:0310,0.0,0.0,3.61,1.24,0.0
7876,20201124:0410,0.0,0.0,3.5,1.31,0.0
7877,20201124:0510,0.0,0.0,3.49,1.59,0.0
7878,20201124:0610,0.0,0.0,3.5,1.79,0.0
7879,20201124:0710,0.0,0.0,3.59,1.45,0.0
7880,20201124:0810,20.06,8.77,3.95,1.59,0.0
7881,20201124:0910,20.06,14.42,4.44,1.72,0.0
7882,20201124:1010,23.71,18.07,4.93,1.79,0.0
7883,20201124:1110,25.99,19.38,5.45,1.79,0.0
7884,20201124:1210,22.34,18.22,5.88,1.86,0.0
7885,20201124:1310,19.15,14.7,6.08,1.86,0.0
7886,20201124:1410,10.49,9.17,6.07,1.86,0.0
7887,20201124:1510,0.0,0.0,5.98,1.86,0.0
7888,20201124:1610,0.0,0.0,5.8,1.38,0.0
7889,20201124:1710,0.0,0.0,5.79,1.66,0.0
7890,20201124:1810,0.0,0.0,5.69,1.66,0.0
7891,20201124:1910,0.0,0.0,5.36,1.52,0.0
7892,20201124:2010,0.0,0.0,5.2,1.38,0.0
7893,20201124:2110,0.0,0.0,4.9,1.38,0.0
7894,20201124:2210,0.0,0.0,4.59,1.45,0.0
7895,20201124:2310,0.0,0.0,4.12,1.52,0.0
7896,20201125:0010,0.0,0.0,3.91,1.38,0.0
7897,20201125:0110,0.0,0.0,3.06,1.31,0.0
7898,20201125:0210,0.0,0.0,2.44,1.31,0.0
7899,20201125:0310,0.0,0.0,1.51,1.38,0.0
7900,20201125:0410,0.0,0.0,0.94,1.38,0.0
7901,20201125:0510,0.0,0.0,0.53,1.45,0.0
7902,20201125:0610,0.0,0.0,0.28,1.45,0.0
7903,20201125:0710,0.0,0.0,2.01,1.93,0.0
7904,20201125:0810,21.89,8.56,2.65,1.93,0.0
7905,20201125:0910,23.71,14.2,3.56,1.79,0.0
7906,20201125:1010,31.46,17.86,5.16,1.86,0.0
7907,20201125:1110,27.82,19.18,6.57,2.0,0.0
7908,20201125:1210,43.32,18.03,7.83,2.14,0.0
7909,20201125:1310,46.51,14.54,8.46,2.14,0.0
7910,20201125:1410,25.08,9.02,8.47,1.79,0.0
7911,20201125:1510,0.0,0.0,7.51,1.86,0.0
7912,20201125:1610,0.0,0.0,6.2,2.0,0.0
7913,20201125:1710,0.0,0.0,5.24,2.07,0.0
7914,20201125:1810,0.0,0.0,4.52,2.0,0.0
7915,20201125:1910,0.0,0.0,2.82,1.72,0.0
7916,20201125:2010,0.0,0.0,2.13,1.66,0.0
7917,20201125:2110,0.0,0.0,1.51,1.52,0.0
7918,20201125:2210,0.0,0.0,1.3,1.38,0.0
7919,20201125:2310,0.0,0.0,0.99,1.38,0.0
7920,20201126:0010,0.0,0.0,1.06,1.24,0.0
7921,20201126:0110,0.0,0.0,1.21,1.1,0.0
7922,20201126:0210,0.0,0.0,0.8,1.17,0.0
7923,20201126:0310,0.0,0.0,0.43,1.24,0.0
7924,20201126:0410,0.0,0.0,0.11,1.31,0.0
7925,20201126:0510,0.0,0.0,-0.09,1.38,0.0
7926,20201126:0610,0.0,0.0,0.29,1.17,0.0
7927,20201126:0710,0.0,0.0,-0.61,0.9,0.0
7928,20201126:0810,20.06,8.36,0.08,0.9,0.0
7929,20201126:0910,22.8,14.0,1.38,0.9,0.0
7930,20201126:1010,27.82,17.65,2.65,0.76,0.0
7931,20201126:1110,28.27,18.99,4.07,0.69,0.0
7932,20201126:1210,31.01,17.86,5.23,0.69,0.0
7933,20201126:1310,26.9,14.38,6.11,0.69,0.0
7934,20201126:1410,16.42,8.88,6.33,0.48,0.0
7935,20201126:1510,0.0,0.0,5.98,0.76,0.0
7936,20201126:1610,0.0,0.0,4.49,1.17,0.0
7937,20201126:1710,0.0,0.0,3.18,1.17,0.0
7938,20201126:1810,0.0,0.0,2.46,1.1,0.0
7939,20201126:1910,0.0,0.0,0.87,1.17,0.0
7940,20201126:2010,0.0,0.0,1.05,1.17,0.0
7941,20201126:2110,0.0,0.0,0.88,1.24,0.0
7942,20201126:2210,0.0,0.0,1.33,0.97,0.0
7943,20201126:2310,0.0,0.0,1.16,0.97,0.0
7944,20201127:0010,0.0,0.0,1.1,0.97,0.0
7945,20201127:0110,0.0,0.0,1.03,1.1,0.0
7946,20201127:0210,0.0,0.0,1.4,1.03,0.0
7947,20201127:0310,0.0,0.0,1.43,1.1,0.0
7948,20201127:0410,0.0,0.0,1.59,0.97,0.0
7949,20201127:0510,0.0,0.0,1.57,0.9,0.0
7950,20201127:0610,0.0,0.0,1.55,0.9,0.0
7951,20201127:0710,0.0,0.0,0.56,0.97,0.0
7952,20201127:0810,23.71,8.15,0.81,0.83,0.0
7953,20201127:0910,44.69,13.79,2.49,0.76,0.0
7954,20201127:1010,58.82,17.46,4.33,0.9,0.0
7955,20201127:1110,51.98,18.8,5.67,0.97,0.0
7956,20201127:1210,33.29,17.68,6.91,1.03,0.0
7957,20201127:1310,31.01,14.22,7.41,1.1,0.0
7958,20201127:1410,24.17,8.75,7.41,1.1,0.0
7959,20201127:1510,0.0,0.0,6.64,1.45,0.0
7960,20201127:1610,0.0,0.0,5.12,1.72,0.0
7961,20201127:1710,0.0,0.0,3.79,1.79,0.0
7962,20201127:1810,0.0,0.0,2.99,1.79,0.0
7963,20201127:1910,0.0,0.0,1.76,1.86,0.0
7964,20201127:2010,0.0,0.0,1.41,1.79,0.0
7965,20201127:2110,0.0,0.0,0.92,1.66,0.0
7966,20201127:2210,0.0,0.0,0.3,1.66,0.0
7967,20201127:2310,0.0,0.0,-0.12,1.59,0.0
7968,20201128:0010,0.0,0.0,-0.68,1.59,0.0
7969,20201128:0110,0.0,0.0,-1.14,1.59,0.0
7970,20201128:0210,0.0,0.0,-1.52,1.66,0.0
7971,20201128:0310,0.0,0.0,-1.76,1.66,0.0
7972,20201128:0410,0.0,0.0,-1.85,1.72,0.0
7973,20201128:0510,0.0,0.0,-1.88,1.66,0.0
7974,20201128:0610,0.0,0.0,-1.94,1.59,0.0
7975,20201128:0710,0.0,0.0,-1.91,1.24,0.0
7976,20201128:0810,20.06,7.96,-1.26,1.24,0.0
7977,20201128:0910,28.27,13.6,0.88,1.31,0.0
7978,20201128:1010,40.13,17.26,2.43,1.52,0.0
7979,20201128:1110,46.06,18.62,3.91,1.72,0.0
7980,20201128:1210,55.63,17.52,5.12,1.93,0.0
7981,20201128:1310,48.79,14.08,5.9,2.14,0.0
7982,20201128:1410,24.17,8.63,5.94,2.0,0.0
7983,20201128:1510,0.0,0.0,5.01,2.0,0.0
7984,20201128:1610,0.0,0.0,3.72,2.14,0.0
7985,20201128:1710,0.0,0.0,2.93,2.21,0.0
7986,20201128:1810,0.0,0.0,2.5,2.41,0.0
7987,20201128:1910,0.0,0.0,1.81,2.48,0.0
7988,20201128:2010,0.0,0.0,1.92,2.41,0.0
7989,20201128:2110,0.0,0.0,2.04,2.41,0.0
7990,20201128:2210,0.0,0.0,1.83,2.48,0.0
7991,20201128:2310,0.0,0.0,1.78,2.69,0.0
7992,20201129:0010,0.0,0.0,1.33,2.76,0.0
7993,20201129:0110,0.0,0.0,1.09,2.83,0.0
7994,20201129:0210,0.0,0.0,0.5,2.69,0.0
7995,20201129:0310,0.0,0.0,0.21,2.62,0.0
7996,20201129:0410,0.0,0.0,-0.22,2.55,0.0
7997,20201129:0510,0.0,0.0,-0.61,2.48,0.0
7998,20201129:0610,0.0,0.0,-0.72,2.41,0.0
7999,20201129:0710,0.0,0.0,-0.47,2.14,0.0
8000,20201129:0810,16.42,7.77,-0.31,2.14,0.0
8001,20201129:0910,21.43,13.41,0.33,3.03,0.0
8002,20201129:1010,29.18,17.08,0.96,2.83,0.0
8003,20201129:1110,28.27,18.44,1.5,2.62,0.0
8004,20201129:1210,54.72,17.36,2.17,2.48,0.0
8005,20201129:1310,31.01,13.94,2.53,2.34,0.0
8006,20201129:1410,23.26,8.51,2.6,2.28,0.0
8007,20201129:1510,0.0,0.0,2.02,1.52,0.0
8008,20201129:1610,0.0,0.0,0.89,1.52,0.0
8009,20201129:1710,0.0,0.0,-0.48,1.59,0.0
8010,20201129:1810,0.0,0.0,-1.81,1.52,0.0
8011,20201129:1910,0.0,0.0,-1.82,1.45,0.0
8012,20201129:2010,0.0,0.0,-1.89,1.38,0.0
8013,20201129:2110,0.0,0.0,-1.92,1.38,0.0
8014,20201129:2210,0.0,0.0,-2.32,1.38,0.0
8015,20201129:2310,0.0,0.0,-1.91,1.17,0.0
8016,20201130:0010,0.0,0.0,-1.84,1.17,0.0
8017,20201130:0110,0.0,0.0,-2.17,1.17,0.0
8018,20201130:0210,0.0,0.0,-2.18,1.1,0.0
8019,20201130:0310,0.0,0.0,-1.79,0.97,0.0
8020,20201130:0410,0.0,0.0,-1.56,0.83,0.0
8021,20201130:0510,0.0,0.0,-1.42,0.69,0.0
8022,20201130:0610,0.0,0.0,-1.63,0.62,0.0
8023,20201130:0710,0.0,0.0,-2.02,0.9,0.0
8024,20201130:0810,22.34,7.58,-2.49,0.83,0.0
8025,20201130:0910,33.29,13.22,-0.53,0.62,0.0
8026,20201130:1010,37.85,16.9,0.96,0.97,0.0
8027,20201130:1110,34.66,18.28,1.88,1.79,0.0
8028,20201130:1210,32.38,17.21,2.25,2.0,0.0
8029,20201130:1310,30.55,13.81,2.34,1.93,0.0
8030,20201130:1410,25.99,8.4,1.94,1.66,0.0
8031,20201130:1510,0.0,0.0,0.53,2.21,0.0
8032,20201130:1610,0.0,0.0,-0.58,2.34,0.0
8033,20201130:1710,0.0,0.0,-0.97,2.48,0.0
8034,20201130:1810,0.0,0.0,-1.07,2.62,0.0
8035,20201130:1910,0.0,0.0,-0.55,3.17,0.0
8036,20201130:2010,0.0,0.0,-0.28,3.38,0.0
8037,20201130:2110,0.0,0.0,-0.26,3.52,0.0
8038,20201130:2210,0.0,0.0,-0.25,3.59,0.0
8039,20201130:2310,0.0,0.0,-0.15,3.72,0.0
8040,20201201:0010,0.0,0.0,-0.02,3.79,0.0
8041,20201201:0110,0.0,0.0,0.12,3.79,0.0
8042,20201201:0210,0.0,0.0,0.28,3.66,0.0
8043,20201201:0310,0.0,0.0,0.43,3.45,0.0
8044,20201201:0410,0.0,0.0,0.46,3.17,0.0
8045,20201201:0510,0.0,0.0,0.49,2.9,0.0
8046,20201201:0610,0.0,0.0,0.58,2.69,0.0
8047,20201201:0710,0.0,0.0,0.21,2.28,0.0
8048,20201201:0810,22.8,7.4,0.36,2.07,0.0
8049,20201201:0910,23.71,13.04,0.73,1.79,0.0
8050,20201201:1010,31.01,16.73,1.17,1.52,0.0
8051,20201201:1110,31.46,18.11,1.68,1.38,0.0
8052,20201201:1210,23.71,17.06,2.01,0.97,0.0
8053,20201201:1310,17.33,13.69,2.21,1.03,0.0
8054,20201201:1410,9.12,8.29,2.16,1.03,0.0
8055,20201201:1510,0.0,0.0,1.85,1.17,0.0
8056,20201201:1610,0.0,0.0,1.51,1.24,0.0
8057,20201201:1710,0.0,0.0,1.28,1.17,0.0
8058,20201201:1810,0.0,0.0,1.11,1.1,0.0
8059,20201201:1910,0.0,0.0,0.47,1.17,0.0
8060,20201201:2010,0.0,0.0,0.44,1.03,0.0
8061,20201201:2110,0.0,0.0,0.3,1.17,0.0
8062,20201201:2210,0.0,0.0,0.12,1.31,0.0
8063,20201201:2310,0.0,0.0,0.07,1.45,0.0
8064,20201202:0010,0.0,0.0,0.0,1.52,0.0
8065,20201202:0110,0.0,0.0,-0.13,1.45,0.0
8066,20201202:0210,0.0,0.0,-0.29,1.45,0.0
8067,20201202:0310,0.0,0.0,-0.41,1.45,0.0
8068,20201202:0410,0.0,0.0,-0.52,1.45,0.0
8069,20201202:0510,0.0,0.0,-0.79,1.45,0.0
8070,20201202:0610,0.0,0.0,-0.94,1.45,0.0
8071,20201202:0710,0.0,0.0,-0.26,1.38,0.0
8072,20201202:0810,15.96,7.22,0.23,1.03,0.0
8073,20201202:0910,18.7,12.87,1.3,1.38,0.0
8074,20201202:1010,23.26,16.56,1.92,1.45,0.0
8075,20201202:1110,23.71,17.96,2.24,1.38,0.0
8076,20201202:1210,20.06,16.93,2.58,1.38,0.0
8077,20201202:1310,15.5,13.57,2.82,1.31,0.0
8078,20201202:1410,8.66,8.19,2.79,1.17,0.0
8079,20201202:1510,0.0,0.0,2.59,0.55,0.0
8080,20201202:1610,0.0,0.0,2.33,0.48,0.0
8081,20201202:1710,0.0,0.0,1.84,0.62,0.0
8082,20201202:1810,0.0,0.0,1.25,0.83,0.0
8083,20201202:1910,0.0,0.0,0.58,0.69,0.0
8084,20201202:2010,0.0,0.0,0.46,0.9,0.0
8085,20201202:2110,0.0,0.0,0.53,1.1,0.0
8086,20201202:2210,0.0,0.0,0.41,1.24,0.0
8087,20201202:2310,0.0,0.0,0.12,1.38,0.0
8088,20201203:0010,0.0,0.0,0.05,1.52,0.0
8089,20201203:0110,0.0,0.0,0.1,1.66,0.0
