,south G(i) [kWh/m2],south_east G(i) [kWh/m2],east G(i) [kWh/m2],north_east G(i) [kWh/m2],north G(i) [kWh/m2],north_west G(i) [kWh/m2],west G(i) [kWh/m2],south_west G(i) [kWh/m2],T2m
7506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.69
7507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64
7508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.37
7509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.91
7510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.64
7511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.22
7512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
7513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.89
7514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.67
7515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.19
7516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.73
7517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.61
7518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.58
7519,56.69,85.71,75.27,31.48,13.68,13.68,13.68,13.68,3.92
7520,37.11,37.11,37.11,28.27,28.27,28.27,28.27,37.11,5.59
7521,579.82,637.54,364.15,47.42,47.42,47.42,47.42,224.79,7.27
7522,783.01,710.64,263.99,41.95,41.95,41.95,41.95,438.68,8.7
7523,847.09,616.3,39.22,39.22,39.22,39.22,75.6,623.13,10.06
7524,850.45,461.08,31.01,31.01,31.01,31.01,284.82,777.44,10.96
7525,708.9,245.41,31.92,31.92,31.92,31.92,441.51,790.12,11.77
7526,454.64,54.28,29.64,29.64,29.64,29.64,442.55,615.47,11.92
7527,130.56,12.77,12.77,12.77,12.77,58.92,188.68,218.35,11.53
7528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.34
7529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8
7530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.37
7531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.68
7532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.71
7533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.06
7534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.52
7535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.02
7536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.65
7537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55
7538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.28
7539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.31
7540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5
7541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.83
7542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.03
7543,30.84,42.66,38.34,20.43,11.4,11.4,11.4,11.4,4.96
7544,63.42,69.84,62.52,35.11,35.11,35.11,35.11,47.03,5.67
7545,46.08,46.08,46.08,35.11,35.11,35.11,35.11,46.08,6.48
7546,55.66,55.66,55.66,42.41,42.41,42.41,42.41,55.66,7.24
7547,64.04,64.04,48.79,48.79,48.79,48.79,64.04,64.04,7.95
7548,73.11,71.63,53.35,53.35,53.35,53.35,70.95,72.83,8.64
7549,86.39,74.22,52.44,52.44,52.44,52.44,79.3,88.5,9.09
7550,77.69,47.96,35.57,35.57,35.57,35.57,76.62,89.56,9.26
7551,11.37,8.66,8.66,8.66,8.66,11.37,11.37,11.37,9.16
7552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.95
7553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.77
7554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.62
7555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.06
7556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.01
7557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.96
7558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.96
7559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.96
7560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
7561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.99
7562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.13
7563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.16
7564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.24
7565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.32
7566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.41
7567,4.19,4.19,4.19,4.19,3.19,3.19,3.19,3.19,6.19
7568,22.14,22.14,22.14,16.87,16.87,16.87,16.87,22.14,6.63
7569,46.08,46.08,46.08,35.11,35.11,35.11,35.11,46.08,7.38
7570,58.65,58.65,58.65,44.69,44.69,44.69,44.69,58.65,7.71
7571,55.06,55.06,41.95,41.95,41.95,41.95,55.06,55.06,8.33
7572,52.67,52.67,40.13,40.13,40.13,40.13,52.67,52.67,8.87
7573,54.46,54.46,41.5,41.5,41.5,41.5,54.46,54.46,9.21
7574,26.93,26.93,20.52,20.52,20.52,20.52,26.93,26.93,9.33
7575,20.58,9.12,9.12,9.12,9.12,15.03,24.79,27.09,9.38
7576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.05
7577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.87
7578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.73
7579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.87
7580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.88
7581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.86
7582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8
7583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.81
7584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.84
7585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.82
7586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.73
7587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.52
7588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.46
7589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.48
7590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4
7591,2.99,2.99,2.99,2.99,2.28,2.28,2.28,2.28,7.4
7592,61.84,68.48,60.78,33.29,33.29,33.29,33.29,44.75,7.74
7593,32.92,32.92,32.92,25.08,25.08,25.08,25.08,32.92,8.71
7594,54.46,54.46,54.46,41.5,41.5,41.5,41.5,54.46,9.92
7595,58.05,58.05,44.23,44.23,44.23,44.23,58.05,58.05,10.63
7596,52.07,52.07,39.67,39.67,39.67,39.67,52.07,52.07,11.2
7597,53.27,53.27,40.58,40.58,40.58,40.58,53.27,53.27,11.53
7598,67.39,45.4,33.74,33.74,33.74,33.74,66.35,76.07,11.74
7599,60.04,10.49,10.49,10.49,10.49,29.87,82.25,94.75,11.58
7600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.38
7601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6
7602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.82
7603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.13
7604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.53
7605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
7606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.39
7607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.76
7608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.05
7609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.27
7610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.84
7611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.85
7612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2
7613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.18
7614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.08
7615,2.99,2.99,2.99,2.99,2.28,2.28,2.28,2.28,6.66
7616,248.74,321.74,236.37,36.94,36.94,36.94,36.94,60.15,7.6
7617,144.0,151.31,115.26,57.91,57.91,57.91,57.91,97.61,8.93
7618,98.03,96.36,86.15,62.02,62.02,62.02,62.02,90.17,9.87
7619,76.75,75.85,56.09,56.09,56.09,56.09,73.7,75.87,10.7
7620,68.44,66.91,49.7,49.7,49.7,49.7,66.18,68.13,11.63
7621,108.67,82.91,54.26,54.26,54.26,54.26,93.17,112.92,12.4
7622,66.01,43.71,32.38,32.38,32.38,32.38,64.83,74.76,12.96
7623,19.6,7.75,7.75,7.75,7.75,13.39,24.03,26.6,12.8
7624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.33
7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.25
7626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.22
7627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.26
7628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.91
7629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.71
7630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8
7631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.49
7632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.29
7633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3
7634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.87
7635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.38
7636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.32
7637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.86
7638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8
7639,41.33,62.68,54.46,21.49,9.12,9.12,9.12,9.12,9.45
7640,229.03,294.72,217.33,36.48,36.48,36.48,36.48,58.73,9.89
7641,699.42,769.64,420.56,31.01,31.01,31.01,31.01,251.03,11.39
7642,193.86,183.99,123.57,72.96,72.96,72.96,72.96,147.4,12.68
7643,323.15,259.83,79.34,79.34,79.34,79.34,108.98,260.67,13.65
7644,682.93,388.49,50.62,50.62,50.62,50.62,244.72,623.38,14.4
7645,548.18,212.76,45.6,45.6,45.6,45.6,344.2,602.63,14.87
7646,151.85,53.49,36.48,36.48,36.48,36.48,146.03,190.18,14.86
7647,20.81,8.21,8.21,8.21,8.21,14.12,25.42,28.19,13.8
7648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.36
7649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.48
7650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9
7651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.63
7652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3
7653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.05
7654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9
7655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.76
7656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.71
7657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.61
7658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.46
7659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.24
7660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.04
7661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.95
7662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.92
7663,31.45,46.4,40.57,17.39,8.21,8.21,8.21,8.21,9.17
7664,453.16,604.28,425.02,25.99,25.99,25.99,25.99,60.18,9.95
7665,537.02,587.66,334.03,45.6,45.6,45.6,45.6,211.78,11.57
7666,730.43,662.92,249.7,45.14,45.14,45.14,45.14,412.69,13.23
7667,668.81,497.8,57.91,57.91,57.91,57.91,88.72,499.37,14.5
7668,768.15,427.96,40.58,40.58,40.58,40.58,259.25,698.27,15.38
7669,653.11,237.9,35.11,35.11,35.11,35.11,397.94,719.4,15.84
7670,461.87,57.81,25.08,25.08,25.08,25.08,435.62,618.37,15.88
7671,32.03,8.21,8.21,8.21,8.21,17.71,41.6,47.53,15.28
7672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5
7673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2
7674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.22
7675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8
7676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.09
7677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.92
7678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.15
7679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
7680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.36
7681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.72
7682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.18
7683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.65
7684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.35
7685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.41
7686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.48
7687,5.39,5.39,5.39,5.39,4.1,4.1,4.1,4.1,9.32
7688,66.46,75.49,64.71,31.46,31.46,31.46,31.46,42.91,9.75
7689,38.9,38.9,38.9,29.64,29.64,29.64,29.64,38.9,10.18
7690,71.6,71.27,69.19,51.98,51.98,51.98,51.98,70.01,10.87
7691,48.48,48.48,36.94,36.94,36.94,36.94,48.48,48.48,11.12
7692,158.32,126.04,68.86,68.86,68.86,68.86,109.77,151.58,11.66
7693,42.49,42.49,32.38,32.38,32.38,32.38,42.49,42.49,11.74
7694,53.24,39.24,29.18,29.18,29.18,29.18,52.25,58.63,11.5
7695,19.37,6.38,6.38,6.38,6.38,11.89,24.21,27.31,11.09
7696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6
7697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.41
7698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1
7699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.38
7700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.31
7701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.92
7702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.61
7703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.36
7704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17
7705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.02
7706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.91
7707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.69
7708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.58
7709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.62
7710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.69
7711,18.68,26.92,23.64,10.77,5.47,5.47,5.47,5.47,8.75
7712,46.62,50.23,45.9,27.82,27.82,27.82,27.82,37.18,8.99
7713,35.91,35.91,35.91,27.36,27.36,27.36,27.36,35.91,9.43
7714,69.24,68.9,66.81,50.16,50.16,50.16,50.16,67.63,9.92
7715,152.8,135.74,71.14,71.14,71.14,71.14,94.58,135.75,10.65
7716,181.91,138.8,69.31,69.31,69.31,69.31,116.74,172.77,10.97
7717,258.15,133.28,57.0,57.0,57.0,57.0,179.79,277.41,11.33
7718,83.48,44.6,31.92,31.92,31.92,31.92,80.49,98.35,11.43
7719,7.18,5.47,5.47,5.47,5.47,7.18,7.18,7.18,11.32
7720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.92
7721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.77
7722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.54
7723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.73
7724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.59
7725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.46
7726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.31
7727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.14
7728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.97
7729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.78
7730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.55
7731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3
7732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.86
7733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.77
7734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33
7735,4.19,4.19,4.19,4.19,3.19,3.19,3.19,3.19,7.74
7736,205.65,263.38,193.66,33.29,33.29,33.29,33.29,54.28,8.12
7737,644.91,707.42,388.7,35.11,35.11,35.11,35.11,237.81,9.01
7738,748.23,678.7,252.07,42.41,42.41,42.41,42.41,419.94,10.39
7739,826.79,605.09,68.86,39.67,39.67,39.67,39.67,604.08,11.46
7740,805.76,447.42,35.57,35.57,35.57,35.57,261.12,728.59,12.33
7741,671.86,245.56,32.83,32.83,32.83,32.83,401.53,736.46,12.87
7742,440.93,61.18,25.54,25.54,25.54,25.54,409.59,585.24,12.8
7743,45.56,6.38,6.38,6.38,6.38,19.72,61.25,71.95,11.86
7744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.54
7745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.78
7746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.41
7747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.73
7748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.54
7749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4
7750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.32
7751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.31
7752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.35
7753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.48
7754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.67
7755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.23
7756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.81
7757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.47
7758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.77
7759,1.2,1.2,1.2,1.2,0.91,0.91,0.91,0.91,10.57
7760,19.75,19.75,19.75,15.05,15.05,15.05,15.05,19.75,10.32
7761,350.61,379.76,230.43,53.81,53.81,53.81,53.81,160.04,8.96
7762,725.06,658.39,248.62,46.06,46.06,46.06,46.06,409.58,8.44
7763,149.62,133.2,93.41,70.22,70.22,70.22,70.22,133.04,9.41
7764,61.05,61.05,46.51,46.51,46.51,46.51,61.05,61.05,10.25
7765,44.89,44.89,34.2,34.2,34.2,34.2,44.89,44.89,10.5
7766,204.61,55.62,33.74,33.74,33.74,33.74,191.45,260.87,10.52
7767,48.78,6.84,6.84,6.84,6.84,20.84,65.22,76.8,9.68
7768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8
7769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.23
7770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.87
7771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.67
7772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.56
7773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.09
7774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.05
7775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.17
7776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55
7777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.96
7778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.37
7779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.73
7780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17
7781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52
7782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01
7783,2.99,2.99,2.99,2.99,2.28,2.28,2.28,2.28,1.59
7784,58.58,66.39,56.87,27.82,27.82,27.82,27.82,38.02,3.15
7785,71.57,72.85,66.29,45.14,45.14,45.14,45.14,63.21,4.05
7786,104.88,102.3,86.36,60.19,60.19,60.19,60.19,92.61,4.58
7787,58.05,58.05,58.05,44.23,44.23,44.23,44.23,58.05,5.16
7788,57.46,57.46,43.78,43.78,43.78,43.78,57.46,57.46,5.61
7789,43.09,43.09,32.83,32.83,32.83,32.83,43.09,43.09,6.07
7790,45.49,35.53,26.45,26.45,26.45,26.45,44.55,49.22,6.15
7791,4.19,3.19,3.19,3.19,3.19,4.19,4.19,4.19,6.02
7792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.05
7793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.28
7794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.97
7795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.98
7796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
7797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07
7798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07
7799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36
7800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.08
7801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.01
7802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.06
7803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.93
7804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.01
7805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.11
7806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.24
7807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.05
7808,42.78,46.68,41.91,24.17,24.17,24.17,24.17,32.5,-0.15
7809,74.09,75.81,66.95,43.78,43.78,43.78,43.78,62.81,0.83
7810,175.7,166.88,112.43,66.58,66.58,66.58,66.58,133.72,2.0
7811,672.37,501.72,86.22,55.63,55.63,55.63,55.63,498.19,2.96
7812,574.27,339.98,57.46,57.46,57.46,57.46,212.22,521.35,3.98
7813,668.28,248.07,32.83,32.83,32.83,32.83,393.41,728.48,4.58
7814,364.74,61.99,27.82,27.82,27.82,27.82,334.44,477.6,4.71
7815,21.27,5.02,5.02,5.02,5.02,10.77,27.07,31.42,4.48
7816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.98
7817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8
7818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.68
7819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1
7820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.98
7821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
7822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.93
7823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4
7824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82
7825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67
7826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88
7827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78
7828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01
7829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33
7830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.62
7831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86
7832,22.14,22.14,22.14,16.87,16.87,16.87,16.87,22.14,3.53
7833,25.74,25.74,25.74,19.61,19.61,19.61,19.61,25.74,4.38
7834,44.29,44.29,44.29,33.74,33.74,33.74,33.74,44.29,5.39
7835,52.07,52.07,52.07,39.67,39.67,39.67,39.67,52.07,6.1
7836,121.42,101.88,60.65,60.65,60.65,60.65,91.05,116.94,6.9
7837,53.15,50.43,37.39,37.39,37.39,37.39,51.35,53.53,7.38
7838,57.29,36.57,26.45,26.45,26.45,26.45,55.1,64.96,7.61
7839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.36
7840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.99
7841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.85
7842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7
7843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.27
7844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.19
7845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.15
7846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.16
7847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.15
7848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.17
7849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.21
7850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.05
7851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.11
7852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25
7853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.38
7854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5
7855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.56
7856,49.31,55.49,47.87,24.17,24.17,24.17,24.17,32.97,6.7
7857,43.09,43.09,43.09,32.83,32.83,32.83,32.83,43.09,7.16
7858,222.79,209.42,126.27,67.03,67.03,67.03,67.03,158.55,7.64
7859,71.8,70.79,68.33,51.98,51.98,51.98,51.98,70.76,8.09
7860,52.67,52.67,40.13,40.13,40.13,40.13,52.67,52.67,8.65
