,full_id,building_usage,yearly_demand_useful_unrenovated,yearly_demand_delivered_unrenovated,yearly_demand_delivered_unrenovated_DH,consumer_size_unrenovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,NFA,npv_per_nfa
511,w159872688,trade,23790.325404164127,26433.694893515694,29737.906755205157,nr1,-39863.38826402969,-71044.4161422645,-31181.02787823481,74.73616111706941,-417.2147379819486
512,w159872690,mfh,86576.21769277228,96195.79743641363,108220.27211596534,r2,-142899.02613292684,-254662.15288342896,-111763.12675050212,271.2794532585889,-411.98522559674774
513,w159872699,mfh,88840.55859697518,98711.73177441687,111050.69824621898,r2,-146636.45101318427,-261322.66479875217,-114686.2137855679,406.91918786983007,-281.84027002003904
514,w159872700,mfh,63430.90905740524,70478.78784156138,79288.63632175654,r2,-104696.36318827284,-186580.70646184363,-81884.34327357079,406.7131608505966,-201.33192420505534
515,w159872708,mfh,82901.00870076058,92112.23188973397,103626.26087595071,r2,-136832.88233744327,-243851.6016819023,-107018.71934445904,435.5580747295171,-245.70482228097364
516,w159872710,mfh,21777.975412659216,24197.75045851024,27222.46926582402,r1,-39049.28078550852,-69590.2147306218,-30540.933945113276,142.59727319749075,-214.1761427851111
517,w159872717,mfh,92648.7452669225,102943.05029658055,115810.93158365312,r2,-152922.08211338992,-272524.3670883143,-119602.2849749244,364.7500545413,-327.9020345187695
518,w159872718,mfh,63209.79611897486,70233.10679886096,79012.24514871858,r2,-104331.40356761562,-185930.3073287828,-81598.90376116718,186.0198295045644,-438.65701833236534
519,w159872719,mfh,62964.44540983133,69960.49489981259,78705.55676228915,r2,-103926.438112529,-185208.61329470415,-81282.17518217515,169.79583046399057,-478.70536608620114
520,w159872726,mfh,41050.78247638799,45611.98052931999,51313.478095484985,r1,-73606.63702712717,-131175.31419983652,-57568.677172709344,172.48843573874328,-333.7538364595339
521,w159872727,mfh,21043.444879268325,23381.60542140925,26304.306099085406,r1,-37732.22130222721,-67243.0664500173,-29510.84514779009,172.59632431017235,-170.98188658268433
522,w159872732,mfh,47225.41326906549,52472.681410072764,59031.766586331854,r1,-84678.13871639597,-150905.97669727702,-66227.83798088104,140.4957689295523,-471.3867078380784
523,w159872736,mfh,36274.088174880875,40304.54241653431,45342.61021860109,r1,-65041.723463230664,-115911.67394651931,-50869.950483288645,118.37831126665697,-429.7235696216333
524,w159872737,mfh,61556.52722070218,68396.14135633575,76945.65902587771,r2,-101602.58817471648,-181067.25107442663,-79464.66289971015,187.97203346798193,-422.74726422665265
525,w159872743,other,113283.89066886077,125870.98963206752,141604.86333607594,nr2,-174740.84690923398,-311422.6357941913,-136681.7888849573,753.6066189933568,-181.37020753285364
526,w159872746,mfh,44537.18740147157,49485.76377941285,55671.484251839465,r1,-79857.98051851674,-142315.91211021124,-62457.931591694505,394.377677144669,-158.37085923294575
527,w159872748,trade,55207.313642999135,61341.45960333237,69009.14205374892,nr2,-85157.49842808953,-151767.44926668843,-66609.9508385989,575.8923149108887,-115.66389950681295
528,w159872750,mfh,24037.222862000235,26708.025402222484,30046.528577500292,r1,-43100.25367631174,-76809.50450160117,-33709.25082528943,127.08080641776323,-265.25839562643495
529,w159872753,other,88884.54137689188,98760.60152987986,111105.67672111484,nr2,-137104.75466222907,-244347.7002203484,-107242.94555811933,434.5401292324066,-246.7964138261721
530,w159872756,mfh,78579.29604288908,87310.32893654342,98224.12005361135,r2,-129699.64706228138,-231139.37332488777,-101439.72626260639,252.43327465518377,-401.8476819316708
531,w159872759,mfh,89723.47994521554,99692.75549468394,112154.34993151942,r2,-148093.76347355582,-263919.7596749401,-115825.99620138426,386.07803563163617,-300.00669686347004
532,w159872763,trade,221339.4897592335,245932.76639914833,276674.3621990418,nr2,-341417.03349545744,-608472.4571091136,-267055.42361365614,1345.7076428122818,-198.44980820318398
533,w159872767,mfh,83343.79298090824,92604.21442323137,104179.7412261353,r2,-137563.72325549545,-245154.0424797376,-107590.31922424215,486.0339612279087,-221.36378896739566
534,w159872769,other,124167.66940780358,137964.07711978175,155209.58675975446,nr2,-191529.1184206251,-341342.645093572,-149813.52667294687,563.4171857964247,-265.9015920168929
535,w159872774,other,413797.37386652373,459774.85985169304,517246.71733315464,nr2,-638284.0766796593,-1137548.0493595863,-499263.972679927,2747.8572637828997,-181.69210579468162
536,w159872776,sfh,36321.68634447571,40357.42927163968,45402.10793059463,r1,-65127.06997750328,-116063.77104370695,-50936.70106620367,80.53474041707815,-632.4810982491484
537,w159872779,trade,114419.59653572936,127132.8850396993,143024.4956696617,nr2,-176492.67767567988,-314544.74355778313,-138052.06588210326,530.1892838459462,-260.3826031350271
538,w159872782,mfh,61146.105877939306,67940.11764215479,76432.63234742412,r2,-100925.16414594791,-179860.0051872455,-78934.84104129758,386.9254036822822,-204.005320638274
539,w159872787,sfh,178209.46733573131,198010.51926192368,222761.83416966413,r2,-294144.9743197738,-524199.4606067807,-230054.48628700693,649.6997715241275,-354.0935311510473
540,w159872789,mfh,33686.438755273215,37429.37639474802,42108.04844409152,r1,-60401.90516763369,-107642.99536892338,-47241.09020128969,103.62989482581615,-455.86353513813515
541,w159872791,other,1048520.3896910504,1165022.6552122782,1310650.487113813,nr2,-1617346.8249936893,-2882430.869151779,-1265084.0441580897,7102.280937734339,-178.12362750066845
542,w159872796,other,52305.65320515192,58117.392450168794,65382.06650643989,nr2,-80681.67579030106,-143790.65100880072,-63108.97521849966,295.65545302389654,-213.4544604979731
543,w159872797,other,449508.16779551905,499453.5197727989,561885.2097443988,nr2,-693368.1167678857,-1235718.6674943313,-542350.5507264455,3172.659030787088,-170.9451111712741
544,w159872802,mfh,75178.90920692091,83532.12134102323,93973.63650865114,r2,-124087.11303983882,-221137.20580866444,-97050.09276882562,393.79842739673325,-246.44611561907598
545,w159872803,mfh,46940.21759095484,52155.79732328315,58675.271988693545,r1,-84166.76491316894,-149994.65100680772,-65827.88609363878,469.9664310747758,-140.0693363206722
546,w159872804,mfh,71285.2107419375,79205.78971326388,89106.51342742186,r2,-117660.33980430795,-209683.97234343807,-92023.63253913012,664.4021281981841,-138.50592680774866
547,w159872808,other,56786.49320607678,63096.10356230754,70983.11650759597,nr2,-87593.38911514725,-156108.68665730307,-68515.29754215582,295.65545226749964,-231.74034849242477
548,w159872809,other,119204.66751548543,132449.63057276158,149005.8343943568,nr2,-183873.66848193237,-327699.12418665696,-143825.4557047246,678.8678823016584,-211.8607455947003
549,w159872812,mfh,86157.86629660908,95730.96255178786,107697.33287076134,r2,-142208.51309497902,-253431.58090826165,-111223.06781328263,337.05531151816245,-329.9846168046199
550,w159872814,mfh,145484.1491333942,161649.05459266022,181855.18641674274,r2,-240129.95465699496,-427938.61427625106,-187808.6596192561,765.4437305399682,-245.3591977123778
551,w159872815,mfh,337276.36098132026,374751.51220146695,421595.45122665033,r2,-556694.0299115399,-992091.436807618,-435397.40689607814,1229.117813373683,-354.2356982859106
552,w159872820,mfh,84037.26817074124,93374.74241193471,105046.58521342654,r2,-138708.34393673312,-247193.88540104448,-108485.54146431136,336.8380303993821,-322.0703473882751
553,w159872826,th,335754.3027910823,373060.33643453586,419692.8784888529,r2,-554181.7853379265,-987614.3341358964,-433432.54879796994,1791.1392054180615,-241.9870814545676
554,w159872827,th,53422.40493792502,59358.22770880558,66778.00617240627,r2,-88176.7515693362,-157140.89869322258,-68964.14712388639,157.03123329076917,-439.1747149828972
555,w159872832,sfh,5188.715632226509,5765.239591362788,6485.894540283136,r1,-9303.69374561755,-16580.22971285403,-7276.535967236481,35.670331929810345,-203.99406379382043
556,w159872833,mfh,61277.51128247401,68086.12364719335,76596.88910309252,r2,-101142.0563230034,-180246.53146560612,-79104.47514260272,162.84196072258055,-485.7745189973856
557,w159872834,sfh,9511.544663891347,10568.382959879274,11889.430829864183,r1,-17054.798310971466,-30393.570707924482,-13338.772396953016,33.79703346360475,-394.6728759882797
558,w159872835,th,15722.28965503435,17469.210727815946,19652.862068792936,r1,-28191.055031389908,-50239.633961331405,-22048.578929941497,42.916394099872555,-513.7565583592908
559,w159872839,other,22228.099409219543,24697.888232466157,27785.124261524426,nr1,-37245.701438201926,-66379.1821949525,-29133.480756750578,58.88304680213332,-494.7685681865069
560,w159872840,other,93068.10267465717,103409.0029718413,116335.12834332146,nr2,-143557.91441823618,-255848.50301467517,-112290.58859643899,318.65718863122163,-352.3868050138094
561,w159872842,other,9355.834850403775,10395.372056004195,11694.793563004718,nr1,-15676.762332578512,-27939.080831321673,-12262.318498743161,48.8293092939537,-251.12619195417426
562,w159872843,mfh,57443.75692324947,63826.3965813883,71804.69615406184,r2,-94814.22428129723,-168969.6223470889,-74155.39806579168,143.51003436879253,-516.7262233052422
563,w159872845,mfh,41746.72914119777,46385.25460133085,52183.41142649721,r1,-74854.51320528185,-133399.1700416895,-58544.65683640765,162.83680398128925,-359.52963583794434
564,w159872848,mfh,21291.72814453538,23657.47571615042,26614.660180669223,r1,-38177.40882567902,-68036.44073833204,-29859.031912653016,156.42925329236314,-190.87882403201837
565,w159872851,mfh,46976.990518218794,52196.65613135421,58721.23814777349,r1,-84232.70108651959,-150112.1566911554,-65879.4556046358,167.48750086340587,-393.33953438330707
566,w159872853,th,18641.830787650975,20713.145319612195,23302.288484563716,r1,-33425.976060188485,-59568.852609249116,-26142.87654906063,143.46053532976657,-182.2304405108145
567,w159872855,other,115726.01355909788,128584.45951010875,144657.51694887233,nr2,-178507.8310724444,-318136.14415730065,-139628.31308485626,768.5454076524824,-181.67867727080713
568,w159872857,mfh,74043.33994281983,82270.37771424426,92554.17492852478,r2,-122212.79066504564,-217796.95231583514,-95584.1616507895,315.41669200100006,-303.0409108801586
569,w159872858,other,51966.23350286974,57740.25944763304,64957.79187858717,nr2,-80158.1195645722,-142857.57060609656,-62699.45104152436,136.24142913175746,-460.20840680472065
570,w159872860,other,39926.17881659091,44362.420907323234,49907.72352073863,nr1,-66900.84061591933,-119230.48611684228,-52329.645500922954,131.01957194106652,-399.40327025691386
571,w159872862,mfh,48134.98854254384,53483.32060282649,60168.7356781798,r1,-86309.06443729498,-153812.46995000742,-67503.40551271244,156.42902136784977,-431.52737850334813
572,w159872865,mfh,21250.92912058293,23612.143467314363,26563.66140072866,r1,-38104.25360753288,-67906.06990340122,-29801.81629586834,158.90607472276315,-187.54359358421215
573,w159872867,mfh,52620.75948791944,58467.5105421327,65775.94935989928,r2,-86853.589653021,-154782.8751899081,-67929.28553688711,192.56274920739233,-352.7644148024002
574,w159872868,other,18044.998718983097,20049.998576647886,22556.24839872887,nr1,-30236.441828274998,-53887.29983717128,-23650.858008896284,54.98272090442479,-430.1507386294693
575,w159872870,mfh,76868.77232545406,85409.74702828229,96085.96540681757,r2,-126876.32929774077,-226107.9032046987,-99231.57390695793,315.09365436807275,-314.9272368114459
576,w159872874,th,25655.925460115897,28506.58384457322,32069.90682514487,r1,-46002.68932812664,-81981.97160441572,-35979.28227628909,56.548262861557305,-636.2579583456763
577,w159872876,other,31303.141973789738,34781.26885976637,39128.92746723717,nr1,-52451.96445134829,-93479.74048968007,-41027.77603833178,86.08918008172186,-476.5729676991388
578,w159872878,mfh,96766.79497961469,107518.66108846077,120958.49372451835,r2,-159719.15998527093,-284637.5251063358,-124918.36512106488,413.8979488207959,-301.80957764337796
579,w159872879,mfh,66855.49163505835,74283.87959450927,83569.36454382293,r2,-110348.83367381671,-196654.04525156794,-86305.21157775122,205.3686287334189,-420.24535154188857
580,w159872883,th,79026.37009855526,87807.07788728362,98782.96262319406,r2,-130437.56850152358,-232454.43240864563,-102016.86390712205,329.8948070596903,-309.240587375064
581,w159872884,other,143972.0234440909,159968.91493787878,179965.02930511363,nr2,-222077.41241334195,-395785.7269630866,-173708.31454974462,900.053558271192,-192.99775324859633
582,w159872887,other,276664.73986237287,307405.2665137476,345830.9248279661,nr2,-426756.4493771647,-760564.1191394725,-333807.6697623078,1008.3728146322071,-331.03596697423905
583,w159872892,other,143062.30464210061,158958.1162690007,178827.88080262576,nr2,-220674.16758329188,-393284.86805477564,-172610.70047148375,458.9937253634445,-376.063311834613
584,w159872895,th,102607.22908104869,114008.03231227632,128259.03635131086,r2,-169359.13234176862,-301817.0411637709,-132457.90882200227,353.7920229201671,-374.394842847803
585,w159872899,other,288066.24065585615,320073.60072872904,360082.80081982014,nr2,-444343.30919391726,-791907.3702244402,-347564.061030523,2008.66189844124,-173.03263495974076
587,w160025355,ab,49800.95701413298,55334.39668236998,62251.19626766622,r1,-89296.25077551967,-159135.97231767667,-69839.721542157,131.5437356668757,-530.9239637151607
588,w160025360,mfh,44981.20852414787,49979.120582386524,56226.51065518484,r1,-80654.13834152561,-143734.75498639588,-63080.61664487027,102.43726858533918,-615.7975267792173
589,w160025362,mfh,48176.35524129165,53529.28360143516,60220.444051614555,r1,-86383.23753208293,-153944.6547557118,-67561.41722362886,106.2412323884666,-635.924637777105
590,w160025367,mfh,43237.007531294315,48041.11947921591,54046.25941411789,r1,-77526.6761681268,-138161.26528746425,-60634.589119337455,104.2175793532282,-581.8076901769765
591,w160025369,mfh,31307.540166698134,34786.15574077571,39134.42520837267,r1,-56136.390252435456,-100041.3675562167,-43904.97730378125,103.97346241511406,-422.27099380888774
592,w160025373,mfh,19528.4876100236,21698.319566692888,24410.6095125295,r1,-35015.807555594125,-62402.11132554901,-27386.303769954888,103.9182820610702,-263.53691792037745
593,w160025375,mfh,15200.83881015165,16889.8209001685,19001.048512689562,r1,-27256.06084245217,-48573.36905014239,-21317.30820769022,104.46434533819556,-204.06300483363026
594,w160025376,other,24444.85545262742,27160.950502919353,30556.069315784272,nr1,-40960.12759016768,-72999.02182128157,-32038.89423111389,101.26918978765606,-316.3735613792694
595,w160025380,th,34848.77791521003,38720.864350233365,43560.97239401253,r1,-62486.05244782489,-111357.18046634962,-48871.12801852472,128.15635424628857,-381.3398742960889
596,w160025381,th,28086.96814171458,31207.742379682866,35108.71017714322,r1,-50361.70188446009,-89750.22274007546,-39388.520855615374,64.08582323277369,-614.6214383881388
597,w160025384,mfh,20982.930538967033,23314.367265518926,26228.663173708792,r1,-37623.715280836375,-67049.69650372739,-29425.981222891016,125.48521707579494,-234.4975918965601
598,w160025385,mfh,19113.271805362478,21236.968672624975,23891.589756703095,r1,-34271.29948101121,-61075.31411605638,-26804.014635045176,125.6767025694251,-213.27751354900772
599,w160025388,mfh,22027.775224300745,24475.305804778607,27534.71903037593,r1,-39497.18757207267,-70388.4350519515,-30891.24747987883,125.67682776004075,-245.79907076315288
600,w160025389,mfh,47965.512281802236,53295.013646446925,59956.89035225279,r1,-86005.18283366667,-153270.9187197725,-67265.73588610585,125.54291224256157,-535.7987534663977
601,w160025392,other,27858.656569021638,30954.062854468484,34823.32071127705,nr1,-46680.33851822758,-83193.56531826066,-36513.22680003308,101.23846836648882,-360.6655393862064
602,w160025393,mfh,45315.96209286242,50351.068992069355,56644.95261607802,r1,-81254.37256215417,-144804.43994504202,-63550.06738288785,241.441205301648,-263.2113574130425
603,w160025394,mfh,62962.95736238052,69958.84151375612,78703.69670297565,r2,-103923.98200463667,-185204.23623391867,-81280.254229282,520.9474028991534,-156.02391676577085
604,w160025395,mfh,139025.81297444832,154473.12552716478,173782.2662180604,r2,-229470.0994202203,-408941.5521024508,-179471.4526822305,347.3527018059045,-516.6836237321583
605,w160025396,mfh,72576.31056757846,80640.34507508717,90720.38820947307,r2,-119791.37431518483,-213481.7157647541,-93690.34144956927,362.18757194392384,-258.6790621961899
606,w160025398,mfh,39216.56985455993,43573.966505066586,49020.71231819991,r1,-70317.77833696385,-125314.19773717239,-54996.41940020854,216.67090053744613,-253.82466802783142
607,w160025399,mfh,34672.16062353594,38524.62291503994,43340.20077941992,r1,-62169.36652622411,-110792.81049991112,-48623.44397368701,277.5212213275954,-175.20621933372894
608,w160025402,mfh,135601.65691662167,150668.50768513518,169502.07114577707,r2,-223818.33293017835,-398869.4679119703,-175051.13498179193,733.1297983160242,-238.7723638895579
609,w160025403,th,30986.659895695237,34429.62210632804,38733.32486961904,r1,-55561.03172789425,-99016.01388863324,-43454.98216073899,118.93753181435167,-365.35971024325113
610,w160025405,mfh,19132.43207453168,21258.257860590755,23915.5400931646,r1,-34305.65504972395,-61136.53960743086,-26830.884557706908,118.80893169231713,-225.83221796145438
611,w160025406,mfh,28748.62308334191,31942.914537046567,35935.778854177384,r1,-51548.090844368,-91864.50143646233,-40316.41059209433,118.8714888818562,-339.15963341019426
612,w160025409,mfh,32004.557460828604,35560.619400920674,40005.69682603575,r1,-57386.186136355616,-102268.64452987425,-44882.45839351863,118.87152101863175,-377.5711626208923
613,w160025412,mfh,83112.16289052342,92346.84765613714,103890.20361315427,r2,-137181.40447071634,-244472.70736182682,-107291.30289111048,678.325670054555,-158.17078378071918
614,w160025415,mfh,279799.99905388296,310888.88783764775,349749.9988173537,r2,-461825.9891957799,-823025.9075153827,-361199.91831960285,1309.668819526094,-275.79485205298215
615,w160025422,mfh,168599.14632942146,187332.3848104683,210748.93291177682,r2,-278282.5868278663,-495930.90022623143,-217648.3133983651,678.3786613484378,-320.8360253633828
616,w160025427,mfh,68356.5049155554,75951.67212839489,85445.63114444424,r2,-112826.34241365077,-201069.24475675388,-88242.90234310311,555.729584345687,-158.78748374895287
617,w160025428,mfh,239622.2435597125,266246.9372885694,299527.80444964056,r2,-395510.29320756014,-704843.8710988892,-309333.577891329,926.2977557130158,-333.94615930297715
618,w160025434,mfh,59985.928411771165,66651.03156863463,74982.41051471395,r2,-99010.2245184729,-176447.36717723586,-77437.14265876297,188.0208901744336,-411.85393062931365
619,w160025437,mfh,90561.97402298985,100624.41558109982,113202.4675287373,r2,-149477.74616909667,-266386.17265435396,-116908.42648525728,385.6369404070079,-303.15671097761043
620,w160025438,mfh,66439.19135967275,73821.32373296973,83048.98919959094,r2,-109661.7061286683,-195429.5066057256,-85767.80047705729,514.208815998584,-166.79566317916547
621,w160025439,mfh,35464.80466216238,39405.33851351376,44331.005827702975,r1,-63590.62718249663,-113325.65700229525,-49735.02981979862,231.99735509790483,-214.37757253228176
622,w160025441,mfh,29974.211052689745,33304.67894743305,37467.76381586218,r1,-53745.64722119197,-95780.79431227327,-42035.1470910813,239.19352681115268,-175.73697604395772
623,w160025442,mfh,52917.83142950211,58797.59047722457,66147.28928687764,r2,-87343.92397663658,-155656.70615897598,-68312.7821823394,258.45977183450015,-264.3072138362879
624,w160025445,mfh,76181.21925820394,84645.79917578216,95226.52407275492,r2,-125741.48342039596,-224085.48008442722,-98343.99666403126,358.2598954875022,-274.50462053590917
625,w160025446,mfh,32653.249972380814,36281.3888582009,40816.56246547602,r1,-58549.33264318537,-104341.50255811977,-45792.1699149344,282.03160609211767,-162.36538361582666
626,w160025449,mfh,33051.986190285665,36724.42910031741,41314.98273785708,r1,-59264.29178136438,-105615.64023616789,-46351.34845480351,151.84076374266294,-305.26287745337584
627,w160025451,mfh,48334.62753030463,53705.14170033847,60418.284412880785,r1,-86667.02970913901,-154450.40436602302,-67783.37465688401,187.46145662125198,-361.5856607464321
628,w160025452,mfh,24070.360376751494,26744.844863057217,30087.950470939366,r1,-43159.67132618675,-76915.39344322607,-33755.722117039324,105.00601281486452,-321.46465913865177
629,w160025453,mfh,40248.819299141745,44720.91033237972,50311.02412392718,r1,-72168.66656869222,-128612.68894872261,-56444.022380030394,104.94913844838739,-537.8226368936685
630,w160025454,mfh,31063.545589658388,34515.05065517598,38829.43198707298,r1,-55698.89261693771,-99261.69751400361,-43562.8048970659,86.96602670811116,-500.91750245504636
631,w160025455,mfh,35882.11822470182,39869.02024966869,44852.647780877276,r1,-64338.89666900414,-114659.15747131675,-50320.26080231261,103.15431486908346,-487.815375112284
632,w160025456,mfh,27935.001650526843,31038.890722807602,34918.75206315855,r1,-50089.21639983928,-89264.62292865007,-39175.406528810796,162.83409464433788,-240.58479039280866
633,w160025457,mfh,32162.32092267025,35735.91213630028,40202.90115333781,r1,-57669.06595426409,-102772.76821346626,-45103.70225920217,103.20248084068298,-437.0408723878471
634,w160025458,mfh,18326.430862615038,20362.70095846115,22908.038578268795,r1,-32860.4441409405,-58561.01105862846,-25700.56691768796,101.69107806179672,-252.73177753184962
635,w160025459,mfh,29801.469324202662,33112.743693558514,37251.836655253326,r1,-53435.91042834275,-95228.8084756391,-41792.89804729635,108.44199563004076,-385.3940330448771
636,w160025462,mfh,37263.06505696854,41403.40561885393,46578.83132121067,r1,-66815.02126650441,-119071.89027902996,-52256.86901252555,124.9876569705084,-418.0962366936431
637,w160025465,mfh,33027.052047237106,36696.72449693012,41283.81505904638,r1,-59219.58329333462,-105535.96467698508,-46316.38138365046,103.21026510931551,-448.757508127649
638,w160025467,mfh,38054.659821936664,42282.955357707404,47568.32477742083,r1,-68234.40050905837,-121601.38389034827,-53366.9833812899,105.14285953305661,-507.5664064901286
639,w160025469,mfh,16872.147227572706,18746.830252858563,21090.18403446588,r1,-30252.8220396901,-53913.93489456057,-23661.112854870466,108.37528205253183,-218.3257326463189
640,w160025471,sfh,15526.61947111203,17251.7994123467,19408.274338890034,r1,-27840.206074654776,-49614.38162003161,-21774.17554537683,48.55004379618913,-448.4893079969985
641,w160025472,mfh,13375.50809475645,14861.6756608405,16719.38511844556,r1,-23983.127969617377,-42740.634186968935,-18757.506217351558,101.69099241122603,-184.4559264551031
642,w160025474,mfh,20835.669696400117,23150.74410711124,26044.587120500146,r1,-37359.66732040183,-66579.13331034225,-29219.46598994042,105.6897082787007,-276.464629014677
643,w160025476,mfh,11760.455718228655,13067.17302025406,14700.569647785818,r1,-21087.237394882086,-37579.83114838903,-16492.593753506942,96.35599186792969,-171.16313613493296
644,w160025477,mfh,36912.2809783406,41013.64553148955,46140.35122292575,r1,-66186.0433325195,-117950.98078706628,-51764.93745454677,108.4367577029392,-477.3744489516738
645,w160025481,mfh,30356.70228789452,33729.66920877169,37945.877859868146,r1,-54431.47808280756,-97003.02212207271,-42571.54403926515,105.0061043202877,-405.4197069287915
646,w160025482,mfh,32197.87126336993,35775.412514855474,40247.33907921241,r1,-57732.80995294614,-102886.36719574811,-45153.55724280197,103.2132654029876,-437.47823563670494
647,w160025484,mfh,25258.191312723833,28064.657014137592,31572.73914090479,r1,-45289.52696545498,-80711.03598261201,-35421.509017157034,128.51466068420558,-275.62232066423167
648,w160025486,mfh,32127.323788768048,35697.0264319645,40159.15473596006,r1,-57606.31389019294,-102660.93697033818,-45054.62308014524,101.26240085978061,-444.929437753831
649,w160025487,mfh,30933.722532352236,34370.80281372471,38667.15316544029,r1,-55466.111703141905,-98846.8557179352,-43380.7440147933,105.13472320698202,-412.620518621505
650,w160025490,mfh,15434.577138518482,17149.530153909425,19293.2214231481,r1,-27675.16837847346,-49320.2658646355,-21645.097486162038,87.12732640933245,-248.4306402846716
651,w160025492,mfh,32123.821636092907,35693.13515121434,40154.777045116134,r1,-57600.03430999441,-102649.74605143664,-45049.71174144223,101.576605540514,-443.5047962246984
652,w160025494,mfh,33618.00222222248,37353.335802469424,42022.5027777781,r1,-60279.19415596033,-107424.31053067844,-47145.11637471811,105.68961535468698,-446.07141597121336
653,w160025496,mfh,31936.83132990454,35485.368144338376,39921.03916238067,r1,-57264.74892041346,-102052.22973903285,-44787.480818619384,100.3227494932711,-446.43394489126706
654,w160025498,th,19833.537403165,22037.26378129444,24791.92175395625,r1,-35562.781036839566,-63376.879650243776,-27814.09861340421,53.38166442215442,-521.042176456769
655,w160025500,mfh,35318.75735539018,39243.06372821131,44148.446694237726,r1,-63328.75516813117,-112858.97158978446,-49530.21642165329,108.55102695096282,-456.28510215779187
656,w160025504,mfh,33014.085449963415,36682.31716662602,41267.606812454265,r1,-59196.33336820711,-105494.53069281053,-46298.19732460342,103.15687311664223,-448.8135005047391
657,w160025505,mfh,16526.06370219606,18362.293002440067,20657.579627745075,r1,-29632.272493573164,-52808.04573868928,-23175.773245116117,103.09466042611747,-224.80090772232552
658,w160025507,mfh,29011.881673427404,32235.424081586003,36264.852091784254,r1,-52020.13006787956,-92705.7284773874,-40685.59840950784,85.83866344131528,-473.9775385403464
659,w160025509,mfh,36682.60048676754,40758.44498529726,45853.25060845942,r1,-65774.2117533004,-117217.0505467597,-51442.83879345929,108.27769679883495,-475.10097013822707
660,w160025513,mfh,15958.548291276262,17731.72032364029,19948.185364095327,r1,-28614.681638078466,-50994.58426853405,-22379.90263045558,105.03020258601755,-213.0806385156394
661,w160025515,mfh,30481.21173000366,33868.013033337396,38101.514662504575,r1,-54654.73135007594,-97400.88457935736,-42746.153229281415,104.96566433478147,-407.2393910921691
662,w160025517,mfh,28646.82807630318,31829.8089736702,35808.535095378975,r1,-51365.56598899933,-91539.22159459915,-40173.655605599815,132.51887063886969,-303.1542255976358
663,w160032048,mfh,59510.27674095202,66122.52971216891,74387.84592619001,r2,-98225.1340819773,-175048.24762984176,-76823.11354786446,197.876624872908,-388.23743631773755
664,w160032049,mfh,24635.21933914802,27372.46593238669,30794.024173935024,r1,-44172.49900226224,-78720.36639139285,-34547.86738913061,177.6117346536368,-194.51342816116798
665,w160032050,mfh,175655.35519478846,195172.6168830983,219569.19399348556,r2,-289929.2653490931,-516686.59259461635,-226757.32724552322,605.1206229591743,-374.7307869572012
666,w160032051,mfh,152843.0834506673,169825.64827851922,191053.8543133341,r2,-252276.29894574863,-449584.767297336,-197308.4683515874,604.9254235289991,-326.1699057059531
667,w160032052,mfh,166207.24421579932,184674.71579533257,207759.05526974914,r2,-274334.6148356639,-488895.1696529346,-214560.55481727072,558.9287057133391,-383.87821671001024
668,w160032053,mfh,118384.96876544278,131538.85418382531,147981.21095680346,r2,-195401.19903818629,-348226.93596791354,-152825.73692972725,914.9869650162756,-167.0250427305364
669,w160032054,mfh,140013.45078096946,155570.50086774383,175016.81347621183,r2,-231100.25241702553,-411846.6682738488,-180746.41585682324,558.7663555394857,-323.4740496898987
670,w160032055,mfh,117551.19343225891,130612.43714695434,146938.99179032363,r2,-194025.00490195781,-345774.4030780709,-151749.39817611309,915.1860893286764,-165.81261444590686
671,w160032056,mfh,116842.3330489817,129824.81449886855,146052.9163112271,r2,-192854.99007416773,-343689.30492860277,-150834.31485443504,579.5610938113182,-260.2561083983678
672,w160032057,mfh,37313.43611538925,41459.37346154361,46641.79514423657,r1,-66905.33974498842,-119232.84797621188,-52327.50823122346,300.306428108085,-174.24704679444946
673,w160032058,mfh,109670.41085297539,121856.01205886154,137088.01356621922,r2,-181017.32004627062,-322593.24419251573,-141575.92414624512,579.3688813976943,-244.36232026252654
674,w160032059,mfh,92194.63134061452,102438.47926734947,115243.28917576815,r2,-152172.5409628041,-271188.6003707347,-119016.05940793059,915.3225905947387,-130.02635423932767
675,w160032060,mfh,182147.17661418536,202385.75179353927,227683.9707677317,r2,-300644.3899339147,-535782.1509691465,-235137.76103523182,914.9022733874618,-257.00860941641884
676,w160032061,mfh,54507.02112981529,60563.35681090588,68133.77641226912,r2,-89966.9729682327,-160331.27477847936,-70364.30181024666,434.5004198986106,-161.9430007148577
677,w160032062,mfh,63760.568600850966,70845.07622316774,79700.7107510637,r2,-105240.48522281341,-187550.39318747964,-82309.90796466623,579.3681231357157,-142.06840983791116
678,w160032063,mfh,51887.28780825052,57652.54200916724,64859.10976031315,r2,-85642.95246518828,-152625.38342136785,-66982.43095617957,157.0142166607082,-426.6010580489142
679,w160032064,mfh,74242.27363014172,82491.41514460191,92802.84203767714,r2,-122541.14215626243,-218382.11164069973,-95840.9694844373,245.02896427586674,-391.14138921362127
680,w160032065,mfh,58386.98317384559,64874.42574871732,72983.72896730699,r2,-96371.0734510254,-171744.10284571003,-75373.02939468464,177.6155174203217,-424.3606104320078
